time_ms,original_az,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
1300,-0.0209,0.0000,0.00,0.00,STATIONARY
1310,-0.0250,0.0000,0.00,0.00,STATIONARY
1320,-0.0200,0.0000,0.00,0.00,STATIONARY
1330,-0.0016,0.0000,0.00,0.00,STATIONARY
1340,-0.0028,0.0000,0.00,0.00,STATIONARY
1350,-0.0035,0.0000,0.00,0.00,STATIONARY
1359,-0.0154,0.0000,0.00,0.00,STATIONARY
1370,0.0030,0.0000,0.00,0.00,STATIONARY
1380,0.0037,0.0000,0.00,0.00,STATIONARY
1390,-0.0130,0.0000,0.00,0.00,STATIONARY
1400,0.0016,0.0000,0.00,0.00,STATIONARY
1410,-0.0106,0.0000,0.00,0.00,STATIONARY
1420,-0.0150,0.0000,0.00,0.00,STATIONARY
1429,-0.0189,0.0000,0.00,0.00,STATIONARY
1440,-0.0290,0.0000,0.00,0.00,STATIONARY
1450,-0.0122,0.0000,0.00,0.00,STATIONARY
1460,-0.0363,0.0000,0.00,0.00,STATIONARY
1470,-0.0315,0.0000,0.00,0.00,STATIONARY
1480,-0.0243,0.0000,0.00,0.00,STATIONARY
1490,-0.0261,0.0000,0.00,0.00,STATIONARY
1499,-0.0135,0.0000,0.00,0.00,STATIONARY
1510,-0.0074,0.0000,0.00,0.00,STATIONARY
1520,0.0105,0.0000,0.00,0.00,STATIONARY
1530,-0.0018,0.0000,0.00,0.00,STATIONARY
1540,-0.0056,0.0000,0.00,0.00,STATIONARY
1550,0.0057,0.0000,0.00,0.00,STATIONARY
1560,-0.0162,0.0000,0.00,0.00,STATIONARY
1569,-0.0005,0.0000,0.00,0.00,STATIONARY
1579,-0.0265,0.0000,0.00,0.00,STATIONARY
1590,-0.0136,0.0000,0.00,0.00,STATIONARY
1600,-0.0184,0.0000,0.00,0.00,STATIONARY
1610,-0.0273,0.0000,0.00,0.00,STATIONARY
1620,-0.0159,0.0000,0.00,0.00,STATIONARY
1630,-0.0199,0.0000,0.00,0.00,STATIONARY
1639,-0.0166,0.0000,0.00,0.00,STATIONARY
1649,-0.0166,0.0000,0.00,0.00,STATIONARY
1660,-0.0204,0.0000,0.00,0.00,STATIONARY
1670,-0.0153,0.0000,0.00,0.00,STATIONARY
1680,-0.0067,0.0000,0.00,0.00,STATIONARY
1690,-0.0039,0.0000,0.00,0.00,STATIONARY
1700,-0.0177,0.0000,0.00,0.00,STATIONARY
1710,-0.0091,0.0000,0.00,0.00,STATIONARY
1719,-0.0122,0.0000,0.00,0.00,STATIONARY
1730,-0.0249,0.0000,0.00,0.00,STATIONARY
1740,-0.0140,0.0000,0.00,0.00,STATIONARY
1750,-0.0090,0.0000,0.00,0.00,STATIONARY
1760,-0.0193,0.0000,0.00,0.00,STATIONARY
1769,-0.0188,0.0000,0.00,0.00,STATIONARY
1780,-0.0254,0.0000,0.00,0.00,STATIONARY
1790,-0.0246,0.0000,0.00,0.00,STATIONARY
1800,-0.0193,0.0000,0.00,0.00,STATIONARY
1810,-0.0048,0.0000,0.00,0.00,STATIONARY
1820,-0.0200,0.0000,0.00,0.00,STATIONARY
1830,-0.0007,0.0000,0.00,0.00,STATIONARY
1840,-0.0125,0.0000,0.00,0.00,STATIONARY
1850,-0.0063,0.0000,0.00,0.00,STATIONARY
1859,-0.0157,0.0000,0.00,0.00,STATIONARY
1870,-0.0091,0.0000,0.00,0.00,STATIONARY
1880,-0.0240,0.0000,0.00,0.00,STATIONARY
1890,-0.0317,0.0000,0.00,0.00,STATIONARY
1900,-0.0257,0.0000,0.00,0.00,STATIONARY
1910,-0.0206,0.0000,0.00,0.00,STATIONARY
1920,-0.0264,0.0000,0.00,0.00,STATIONARY
1929,-0.0126,0.0000,0.00,0.00,STATIONARY
1940,-0.0176,0.0000,0.00,0.00,STATIONARY
1950,-0.0084,0.0000,0.00,0.00,STATIONARY
1960,-0.0156,0.0000,0.00,0.00,STATIONARY
1970,-0.0237,0.0000,0.00,0.00,STATIONARY
1980,-0.0152,0.0000,0.00,0.00,STATIONARY
1990,-0.0147,0.0000,0.00,0.00,STATIONARY
2000,-0.0079,0.0000,0.00,0.00,STATIONARY
2010,-0.0160,0.0000,0.00,0.00,STATIONARY
2020,0.0011,0.0000,0.00,0.00,STATIONARY
2030,-0.0117,0.0000,0.00,0.00,STATIONARY
2040,-0.0177,0.0000,0.00,0.00,STATIONARY
2050,-0.0124,0.0000,0.00,0.00,STATIONARY
2060,-0.0387,0.0000,0.00,0.00,STATIONARY
2069,-0.0157,0.0000,0.00,0.00,STATIONARY
2079,-0.0240,0.0000,0.00,0.00,STATIONARY
2090,-0.0184,0.0000,0.00,0.00,STATIONARY
2100,-0.0160,0.0000,0.00,0.00,STATIONARY
2110,-0.0153,0.0000,0.00,0.00,STATIONARY
2120,0.0002,0.0000,0.00,0.00,STATIONARY
2130,-0.0120,0.0000,0.00,0.00,STATIONARY
2139,-0.0101,0.0000,0.00,0.00,STATIONARY
2149,-0.0055,0.0000,0.00,0.00,STATIONARY
2160,-0.0191,0.0000,0.00,0.00,STATIONARY
2170,-0.0186,0.0000,0.00,0.00,STATIONARY
2180,0.0002,0.0000,0.00,0.00,STATIONARY
2190,-0.0162,0.0000,0.00,0.00,STATIONARY
2200,-0.0246,0.0000,0.00,0.00,STATIONARY
2210,-0.0316,0.0000,0.00,0.00,STATIONARY
2219,-0.0283,0.0000,0.00,0.00,STATIONARY
2230,-0.0251,0.0000,0.00,0.00,STATIONARY
2240,-0.0254,0.0000,0.00,0.00,STATIONARY
2250,-0.0388,0.0000,0.00,0.00,STATIONARY
2260,-0.0284,0.0000,0.00,0.00,STATIONARY
2269,-0.0251,0.0000,0.00,0.00,STATIONARY
2280,-0.0265,0.0000,0.00,0.00,STATIONARY
2289,-0.0254,0.0000,0.00,0.00,STATIONARY
2300,-0.0243,0.0000,0.00,0.00,STATIONARY
2310,-0.0191,0.0000,0.00,0.00,STATIONARY
2320,-0.0172,0.0000,0.00,0.00,STATIONARY
2330,-0.0289,0.0000,0.00,0.00,STATIONARY
2340,-0.0144,0.0000,0.00,0.00,STATIONARY
2350,-0.0230,0.0000,0.00,0.00,STATIONARY
2359,-0.0187,0.0000,0.00,0.00,STATIONARY
2370,-0.0070,0.0000,0.00,0.00,STATIONARY
2380,-0.0225,0.0000,0.00,0.00,STATIONARY
2390,-0.0264,0.0000,0.00,0.00,STATIONARY
2400,-0.0217,0.0000,0.00,0.00,STATIONARY
2410,-0.0181,0.0000,0.00,0.00,STATIONARY
2420,-0.0263,0.0000,0.00,0.00,STATIONARY
2429,-0.0377,0.0000,0.00,0.00,STATIONARY
2440,-0.0206,0.0000,0.00,0.00,STATIONARY
2450,-0.0187,0.0000,0.00,0.00,STATIONARY
2460,-0.0135,0.0000,0.00,0.00,STATIONARY
2469,-0.0276,0.0000,0.00,0.00,STATIONARY
2480,-0.0187,0.0000,0.00,0.00,STATIONARY
2490,-0.0221,0.0000,0.00,0.00,STATIONARY
2500,-0.0224,0.0000,0.00,0.00,STATIONARY
2510,-0.0271,0.0000,0.00,0.00,STATIONARY
2520,-0.0211,0.0000,0.00,0.00,STATIONARY
2530,-0.0193,0.0000,0.00,0.00,STATIONARY
2540,-0.0302,0.0000,0.00,0.00,STATIONARY
2550,-0.0341,0.0000,0.00,0.00,STATIONARY
2559,-0.0245,0.0000,0.00,0.00,STATIONARY
2570,-0.0275,0.0000,0.00,0.00,STATIONARY
2579,-0.0200,0.0000,0.00,0.00,STATIONARY
2590,-0.0164,0.0000,0.00,0.00,STATIONARY
2600,-0.0249,0.0000,0.00,0.00,STATIONARY
2610,-0.0210,0.0000,0.00,0.00,STATIONARY
2620,-0.0198,0.0000,0.00,0.00,STATIONARY
2630,-0.0136,0.0000,0.00,0.00,STATIONARY
2640,-0.0241,0.0000,0.00,0.00,STATIONARY
2650,-0.0282,0.0000,0.00,0.00,STATIONARY
2660,-0.0218,0.0000,0.00,0.00,STATIONARY
2670,-0.0236,0.0000,0.00,0.00,STATIONARY
2680,-0.0208,0.0000,0.00,0.00,STATIONARY
2690,-0.0304,0.0000,0.00,0.00,STATIONARY
2700,-0.0226,0.0000,0.00,0.00,STATIONARY
2710,-0.0206,0.0000,0.00,0.00,STATIONARY
2719,-0.0213,0.0000,0.00,0.00,STATIONARY
2730,-0.0187,0.0000,0.00,0.00,STATIONARY
2740,-0.0268,0.0000,0.00,0.00,STATIONARY
2750,-0.0152,0.0000,0.00,0.00,STATIONARY
2760,-0.0245,0.0000,0.00,0.00,STATIONARY
2769,-0.0182,0.0000,0.00,0.00,STATIONARY
2780,-0.0262,0.0000,0.00,0.00,STATIONARY
2790,-0.0357,0.0000,0.00,0.00,STATIONARY
2800,-0.0285,0.0000,0.00,0.00,STATIONARY
2810,-0.0346,0.0000,0.00,0.00,STATIONARY
2820,-0.0366,0.0000,0.00,0.00,STATIONARY
2830,-0.0355,0.0000,0.00,0.00,STATIONARY
2840,-0.0105,0.0000,0.00,0.00,STATIONARY
2850,-0.0314,0.0000,0.00,0.00,STATIONARY
2859,-0.0375,0.0000,0.00,0.00,STATIONARY
2870,-0.0267,0.0000,0.00,0.00,STATIONARY
2880,-0.0126,0.0000,0.00,0.00,STATIONARY
2889,-0.0174,0.0000,0.00,0.00,STATIONARY
2900,-0.0263,0.0000,0.00,0.00,STATIONARY
2910,-0.0294,0.0000,0.00,0.00,STATIONARY
2920,-0.0323,0.0000,0.00,0.00,STATIONARY
2930,-0.0349,0.0000,0.00,0.00,STATIONARY
2940,-0.0373,0.0000,0.00,0.00,STATIONARY
2950,-0.0243,0.0000,0.00,0.00,STATIONARY
2960,-0.0284,0.0000,0.00,0.00,STATIONARY
2970,-0.0269,0.0000,0.00,0.00,STATIONARY
2980,-0.0322,0.0000,0.00,0.00,STATIONARY
2990,-0.0329,0.0000,0.00,0.00,STATIONARY
2999,-0.0283,0.0000,0.00,0.00,STATIONARY
3010,-0.0235,0.0000,0.00,0.00,STATIONARY
3020,-0.0281,0.0000,0.00,0.00,STATIONARY
3030,-0.0200,0.0000,0.00,0.00,STATIONARY
3040,-0.0181,0.0000,0.00,0.00,STATIONARY
3050,-0.0226,0.0000,0.00,0.00,STATIONARY
3060,-0.0274,0.0000,0.00,0.00,STATIONARY
3069,-0.0248,0.0000,0.00,0.00,STATIONARY
3079,-0.0306,0.0000,0.00,0.00,STATIONARY
3090,-0.0282,0.0000,0.00,0.00,STATIONARY
3100,-0.0305,0.0000,0.00,0.00,STATIONARY
3110,-0.0255,0.0000,0.00,0.00,STATIONARY
3120,-0.0187,0.0000,0.00,0.00,STATIONARY
3130,-0.0212,0.0000,0.00,0.00,STATIONARY
3140,-0.0205,0.0000,0.00,0.00,STATIONARY
3149,-0.0026,0.0000,0.00,0.00,STATIONARY
3160,-0.0299,0.0000,0.00,0.00,STATIONARY
3170,-0.0015,0.0000,0.00,0.00,STATIONARY
3180,-0.0188,0.0000,0.00,0.00,STATIONARY
3190,-0.0225,0.0000,0.00,0.00,STATIONARY
3200,-0.0210,0.0000,0.00,0.00,STATIONARY
3210,-0.0307,0.0000,0.00,0.00,STATIONARY
3220,-0.0295,0.0000,0.00,0.00,STATIONARY
3230,-0.0160,0.0000,0.00,0.00,STATIONARY
3240,-0.0268,0.0000,0.00,0.00,STATIONARY
3250,-0.0086,0.0000,0.00,0.00,STATIONARY
3260,-0.0225,0.0000,0.00,0.00,STATIONARY
3270,-0.0028,0.0000,0.00,0.00,STATIONARY
3280,-0.0220,0.0000,0.00,0.00,STATIONARY
3289,-0.0175,0.0000,0.00,0.00,STATIONARY
3300,-0.0250,0.0000,0.00,0.00,STATIONARY
3310,-0.0079,0.0000,0.00,0.00,STATIONARY
3320,-0.0238,0.0000,0.00,0.00,STATIONARY
3330,-0.0305,0.0000,0.00,0.00,STATIONARY
3340,-0.0254,0.0000,0.00,0.00,STATIONARY
3350,-0.0392,0.0000,0.00,0.00,STATIONARY
3359,-0.0256,0.0000,0.00,0.00,STATIONARY
3370,-0.0354,0.0000,0.00,0.00,STATIONARY
3380,-0.0419,0.0000,0.00,0.00,STATIONARY
3390,-0.0193,0.0000,0.00,0.00,STATIONARY
3400,-0.0447,0.0000,0.00,0.00,STATIONARY
3410,-0.0281,0.0000,0.00,0.00,STATIONARY
3420,-0.0194,0.0000,0.00,0.00,STATIONARY
3429,-0.0066,0.0000,0.00,0.00,STATIONARY
3440,-0.0112,0.0000,0.00,0.00,STATIONARY
3450,-0.0183,0.0000,0.00,0.00,STATIONARY
3460,-0.0181,0.0000,0.00,0.00,STATIONARY
3469,-0.0209,0.0000,0.00,0.00,STATIONARY
3480,-0.0374,0.0000,0.00,0.00,STATIONARY
3490,-0.0441,0.0000,0.00,0.00,STATIONARY
3500,-0.0232,0.0000,0.00,0.00,STATIONARY
3510,-0.0452,0.0000,0.00,0.00,STATIONARY
3520,-0.0197,0.0000,0.00,0.00,STATIONARY
3530,-0.0466,0.0000,0.00,0.00,STATIONARY
3540,-0.0115,0.0000,0.00,0.00,STATIONARY
3550,-0.0284,0.0000,0.00,0.00,STATIONARY
3560,-0.0073,0.0000,0.00,0.00,STATIONARY
3570,-0.0222,0.0000,0.00,0.00,STATIONARY
3579,-0.0191,0.0000,0.00,0.00,STATIONARY
3590,-0.0217,0.0000,0.00,0.00,STATIONARY
3600,-0.0129,0.0000,0.00,0.00,STATIONARY
3610,-0.0227,0.0000,0.00,0.00,STATIONARY
3620,-0.0207,0.0000,0.00,0.00,STATIONARY
3630,-0.0227,0.0000,0.00,0.00,STATIONARY
3640,-0.0283,0.0000,0.00,0.00,STATIONARY
3649,-0.0331,0.0000,0.00,0.00,STATIONARY
3660,-0.0121,0.0000,0.00,0.00,STATIONARY
3670,-0.0209,0.0000,0.00,0.00,STATIONARY
3680,-0.0142,0.0000,0.00,0.00,STATIONARY
3690,-0.0173,0.0000,0.00,0.00,STATIONARY
3700,-0.0062,0.0000,0.00,0.00,STATIONARY
3710,-0.0286,0.0000,0.00,0.00,STATIONARY
3719,-0.0138,0.0000,0.00,0.00,STATIONARY
3730,-0.0229,0.0000,0.00,0.00,STATIONARY
3740,-0.0249,0.0000,0.00,0.00,STATIONARY
3750,-0.0319,0.0000,0.00,0.00,STATIONARY
3760,-0.0123,0.0000,0.00,0.00,STATIONARY
3769,-0.0317,0.0000,0.00,0.00,STATIONARY
3780,-0.0312,0.0000,0.00,0.00,STATIONARY
3789,-0.0176,0.0000,0.00,0.00,STATIONARY
3800,-0.0123,0.0000,0.00,0.00,STATIONARY
3810,-0.0362,0.0000,0.00,0.00,STATIONARY
3820,-0.0467,0.0000,0.00,0.00,STATIONARY
3830,-0.0376,0.0000,0.00,0.00,STATIONARY
3840,-0.0766,0.0000,0.00,0.00,STATIONARY
3850,-0.0518,0.0000,0.00,0.00,STATIONARY
3860,-0.0728,0.0000,0.00,0.00,STATIONARY
3870,-0.1005,0.0000,0.00,0.00,STATIONARY
3880,-0.0991,0.0000,0.00,0.00,STATIONARY
3889,-0.1103,0.0000,-0.99,-0.24,STATIONARY
3900,-0.0804,0.0000,-0.99,-0.42,STATIONARY
3910,-0.1203,0.0000,-1.80,-0.75,STATIONARY
3920,-0.1053,0.0000,-1.80,-1.00,STATIONARY
3929,-0.1004,0.0000,-1.80,-1.19,STATIONARY
3940,-0.0890,0.0000,-1.80,-1.33,STATIONARY
3950,-0.0949,0.0000,-1.80,-1.44,STATIONARY
3960,-0.0914,0.0000,-1.80,-1.53,STATIONARY
3970,-0.0976,0.0000,-1.80,-1.59,STATIONARY
3980,-0.1082,0.0000,-5.53,-2.53,STATIONARY
3990,-0.1261,0.0000,-5.53,-3.25,STATIONARY
3999,-0.1310,0.0000,-5.53,-3.79,STATIONARY
4010,-0.1099,0.0000,-10.28,-5.34,STATIONARY
4020,-0.1368,-0.1368,-11.65,-6.85,STATIONARY
4030,-0.1266,-0.1266,-12.91,-8.30,STATIONARY
4040,-0.1544,-0.1544,-14.45,-9.77,STATIONARY
4050,-0.1383,-0.1383,-15.84,-11.22,STATIONARY
4060,-0.1433,-0.1433,-17.27,-12.67,STATIONARY
4069,-0.1386,-0.1386,-18.66,-14.10,STATIONARY
4079,-0.1526,-0.1526,-20.18,-15.55,STATIONARY
4090,-0.1390,-0.1390,-21.57,-16.99,STATIONARY
4100,-0.1503,-0.1503,-23.08,-18.45,STATIONARY
4110,-0.1572,-0.1572,-24.65,-19.93,STATIONARY
4120,-0.1473,-0.1473,-26.12,-21.41,STATIONARY
4130,-0.1334,-0.1334,-27.46,-22.86,STATIONARY
4140,-0.1527,-0.1527,-28.98,-24.32,STATIONARY
4149,-0.1470,-0.1470,-30.45,-25.79,STATIONARY
4160,-0.1362,-0.1362,-31.82,-27.23,STATIONARY
4170,-0.1376,-0.1376,-33.19,-28.65,STATIONARY
4180,-0.1559,-0.1559,-34.75,-30.11,STATIONARY
4190,-0.1539,-0.1539,-36.29,-31.59,STATIONARY
4200,-0.1522,-0.1522,-37.81,-33.08,STATIONARY
4210,-0.1492,-0.1492,-39.30,-34.56,STATIONARY
4219,-0.1624,-0.1624,-40.93,-36.08,STATIONARY
4230,-0.1403,-0.1403,-42.33,-37.58,DOWN
4240,-0.1692,-0.1692,-44.02,-39.12,DOWN
4250,-0.1587,-0.1587,-45.61,-40.67,DOWN
4260,-0.1714,-0.1714,-47.32,-42.26,DOWN
4269,-0.1761,-0.1761,-49.08,-43.89,DOWN
4280,-0.1752,-0.1752,-50.84,-45.55,DOWN
4290,-0.1815,-0.1815,-52.65,-47.25,DOWN
4300,-0.1759,-0.1759,-54.41,-48.96,DOWN
4310,-0.1830,-0.1830,-56.24,-50.70,DOWN
4320,-0.1807,-0.1807,-58.05,-52.46,DOWN
4330,-0.1745,-0.1745,-59.79,-54.21,DOWN
4340,-0.1671,-0.1671,-61.46,-55.94,DOWN
4350,-0.1826,-0.1826,-63.29,-57.70,DOWN
4359,-0.1755,-0.1755,-65.04,-59.46,DOWN
4370,-0.1767,-0.1767,-66.81,-61.21,DOWN
4380,-0.1987,-0.1987,-68.80,-63.03,DOWN
4390,-0.1969,-0.1969,-70.77,-64.88,DOWN
4400,-0.2084,-0.2084,-72.85,-66.78,DOWN
4410,-0.1963,-0.1963,-74.81,-68.70,DOWN
4420,-0.2186,-0.2186,-77.00,-70.69,DOWN
4429,-0.2224,-0.2224,-79.22,-72.73,DOWN
4440,-0.2390,-0.2390,-81.61,-74.85,DOWN
4450,-0.2470,-0.2470,-84.08,-77.06,DOWN
4460,-0.2667,-0.2667,-86.75,-79.38,DOWN
4469,-0.2888,-0.2888,-89.64,-81.83,DOWN
4480,-0.2900,-0.2900,-92.54,-84.39,DOWN
4489,-0.3010,-0.3010,-95.55,-87.06,DOWN
4500,-0.3045,-0.3045,-98.59,-89.81,DOWN
4509,-0.3173,-0.3173,-101.76,-92.67,DOWN
4520,-0.3239,-0.3239,-105.00,-95.62,DOWN
4530,-0.3378,-0.3378,-108.38,-98.67,DOWN
4540,-0.3365,-0.3365,-111.75,-101.80,DOWN
4550,-0.3547,-0.3547,-115.29,-105.02,DOWN
4560,-0.3607,-0.3607,-118.90,-108.34,DOWN
4569,-0.3669,-0.3669,-122.57,-111.74,DOWN
4580,-0.3618,-0.3618,-126.19,-115.20,DOWN
4590,-0.3461,-0.3461,-129.65,-118.65,DOWN
4600,-0.3722,-0.3722,-133.37,-122.17,DOWN
4610,-0.3678,-0.3678,-137.05,-125.73,DOWN
4620,-0.3763,-0.3763,-140.81,-129.33,DOWN
4630,-0.3562,-0.3562,-144.37,-132.93,DOWN
4640,-0.3604,-0.3604,-147.98,-136.53,DOWN
4649,-0.3618,-0.3618,-151.60,-140.13,DOWN
4660,-0.3586,-0.3586,-155.18,-143.73,DOWN
4670,-0.3705,-0.3705,-158.89,-147.35,DOWN
4680,-0.3728,-0.3728,-162.62,-151.00,DOWN
4690,-0.3747,-0.3747,-166.36,-154.67,DOWN
4700,-0.3856,-0.3856,-170.22,-158.39,DOWN
4710,-0.3977,-0.3977,-174.20,-162.17,DOWN
4719,-0.4051,-0.4051,-178.25,-166.01,DOWN
4730,-0.4177,-0.4177,-182.43,-169.94,DOWN
4740,-0.3914,-0.3914,-186.34,-173.86,DOWN
4750,-0.3926,-0.3926,-190.27,-177.78,DOWN
4760,-0.4165,-0.4165,-194.43,-181.76,DOWN
4769,-0.4075,-0.4075,-198.50,-185.76,DOWN
4780,-0.4314,-0.4314,-202.82,-189.84,DOWN
