time_ms,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
11153,0.0640,-299.60,-301.28,DOWN
11219,0.0280,-297.76,-298.90,DOWN
11286,0.0514,-294.37,-295.84,DOWN
11352,0.0560,-290.67,-292.35,DOWN
11418,0.0245,-289.05,-290.13,DOWN
11483,0.0935,-282.88,-285.24,DOWN
11550,0.0283,-281.01,-282.39,DOWN
11616,0.0433,-278.15,-279.53,DOWN
11681,0.0222,-276.69,-277.62,DOWN
11747,0.1063,-269.68,-272.26,DOWN
11814,0.0097,-269.04,-270.09,DOWN
11880,0.0387,-266.48,-267.66,DOWN
11946,0.1208,-258.51,-261.49,DOWN
12012,0.0003,-258.49,-259.47,DOWN
12078,0.0766,-253.43,-255.40,DOWN
12143,0.0336,-251.22,-252.58,DOWN
12209,0.0887,-245.36,-247.71,DOWN
12276,0.0081,-244.83,-245.76,DOWN
12341,0.0936,-238.65,-240.96,DOWN
12407,0.0379,-236.14,-237.71,DOWN
12473,0.0538,-232.59,-234.26,DOWN
12540,0.0518,-229.17,-230.83,DOWN
12606,0.0387,-226.62,-227.99,DOWN
12671,0.0593,-222.71,-224.43,DOWN
12738,0.0182,-221.51,-222.46,DOWN
12803,0.0966,-215.13,-217.51,DOWN
12869,0.0049,-214.81,-215.69,DOWN
12936,0.0649,-210.52,-212.20,DOWN
13002,0.0145,-209.56,-210.42,DOWN
13067,0.0758,-204.56,-206.47,DOWN
13133,0.0426,-201.75,-203.29,DOWN
13200,0.0453,-198.76,-200.23,DOWN
13265,0.0725,-193.97,-196.01,DOWN
13331,0.0179,-192.79,-193.84,DOWN
13398,0.0679,-188.31,-190.11,DOWN
13464,0.0157,-187.27,-188.20,DOWN
13529,0.0803,-181.97,-184.00,DOWN
13596,-0.0003,-181.99,-182.64,DOWN
13661,0.0732,-177.16,-178.94,DOWN
13728,0.0438,-174.27,-175.79,DOWN
13793,0.0464,-171.21,-172.70,DOWN
13859,0.0518,-167.78,-169.38,DOWN
13926,0.0082,-167.24,-167.94,DOWN
13991,0.0715,-162.53,-164.29,DOWN
14058,0.0104,-161.84,-162.64,DOWN
14123,0.0971,-155.43,-157.77,DOWN
14190,0.0289,-153.53,-154.91,DOWN
14256,0.0816,-148.14,-150.34,DOWN
14321,0.0169,-147.02,-148.10,DOWN
14388,0.0793,-141.78,-143.84,DOWN
14454,0.0792,-136.56,-138.93,DOWN
14519,0.0392,-133.97,-135.58,DOWN
14586,0.0814,-128.60,-130.87,DOWN
14652,0.0074,-128.11,-129.01,DOWN
14718,0.0825,-122.66,-124.73,DOWN
14783,0.0109,-121.94,-122.85,DOWN
14849,0.0953,-115.65,-117.99,DOWN
14916,0.0210,-114.27,-115.48,DOWN
14981,0.0632,-110.10,-111.85,DOWN
15047,0.0102,-109.43,-110.21,DOWN
15114,0.0772,-104.33,-106.24,DOWN
15179,0.0806,-99.01,-101.36,DOWN
15246,0.0070,-98.55,-99.46,DOWN
15311,0.0906,-92.57,-94.81,DOWN
15378,0.0378,-90.07,-91.61,DOWN
15443,0.0861,-84.39,-86.74,DOWN
15509,0.0150,-83.40,-84.48,DOWN
15576,0.0891,-77.52,-79.78,DOWN
15642,0.0287,-75.62,-76.98,DOWN
15707,0.0611,-71.59,-73.34,DOWN
15773,0.0144,-70.64,-71.52,DOWN
15840,0.0159,-69.59,-70.22,DOWN
15906,0.0787,-64.40,-66.29,DOWN
15971,0.0186,-63.17,-64.19,DOWN
16038,0.1154,-55.55,-58.36,DOWN
16104,0.0864,-49.85,-52.62,DOWN
16169,0.1991,-36.71,-41.88,DOWN
16236,0.1281,-28.25,-32.69,DOWN
16302,0.2956,-8.74,-16.53,DOWN
16368,0.2377,6.94,-0.70,DOWN
16433,0.3785,31.92,21.31,DOWN
16499,0.3733,56.56,45.09,DOWN
16566,0.4727,87.76,73.88,DOWN
16631,0.4422,116.94,102.93,DOWN
16698,0.5033,150.17,134.80,DOWN
16763,0.6159,190.82,172.59,DOWN
16830,0.6178,231.59,212.39,DOWN
16896,0.6425,274.00,253.95,DOWN
16961,0.6825,319.05,297.87,DOWN
17028,0.7276,367.07,344.55,DOWN
17093,0.7225,414.76,391.91,DOWN
17159,0.8102,468.23,443.40,DOWN
17226,0.8585,524.89,498.38,DOWN
17292,0.7987,577.61,551.83,DOWN
17358,0.7702,628.44,603.51,DOWN
17423,0.7022,674.78,651.59,DOWN
17490,0.6180,715.57,694.76,DOWN
17556,0.5781,753.73,734.54,DOWN
17621,0.5423,789.51,771.63,DOWN
17687,0.4669,820.33,804.48,DOWN
17754,0.3894,846.03,832.51,DOWN
17819,0.3893,871.72,858.97,DOWN
17885,0.3030,891.72,881.07,DOWN
17951,0.2424,907.72,899.05,DOWN
18018,0.1948,920.58,913.57,DOWN
18083,0.1792,932.40,926.28,DOWN
18149,0.1164,940.08,935.59,DOWN
18216,0.0037,940.33,938.79,DOWN
18281,0.0001,940.34,939.83,DOWN
18347,0.0137,941.24,940.78,DOWN
18413,-0.0055,940.88,940.85,DOWN
18480,-0.0196,939.58,939.99,DOWN
18545,-0.0332,937.39,938.24,DOWN
18611,0.0012,937.47,937.72,DOWN
18678,0.0095,938.10,937.97,DOWN
18744,-0.0063,937.68,937.78,DOWN
18809,-0.0111,936.95,937.22,DOWN
18876,0.0120,937.74,937.57,DOWN
18942,0.0276,939.56,938.91,DOWN
19007,0.0182,940.76,940.16,DOWN
19073,0.0153,941.77,941.25,DOWN
19139,0.0098,942.42,942.04,DOWN
19206,0.0001,942.43,942.30,DOWN
19271,-0.0207,941.06,941.47,DOWN
19338,0.0077,941.57,941.54,DOWN
19404,-0.0043,941.28,941.36,DOWN
19470,-0.0031,941.08,941.17,DOWN
19536,0.0037,941.32,941.27,DOWN
19601,0.0083,941.87,941.68,DOWN
19668,-0.0233,940.33,940.77,DOWN
19733,0.0026,940.51,940.59,DOWN
19800,-0.0005,940.47,940.51,DOWN
19865,-0.0186,939.25,939.66,DOWN
19932,0.0058,939.63,939.64,DOWN
19998,-0.0023,939.47,939.53,DOWN
20063,-0.0288,937.57,938.21,DOWN
20130,-0.0082,937.03,937.41,DOWN
20195,0.0143,937.98,937.79,DOWN
20261,0.0336,940.20,939.42,DOWN
20327,0.0235,941.75,940.99,DOWN
20394,0.0642,945.99,944.36,DOWN
20459,0.0528,949.47,947.81,DOWN
20525,0.0791,954.70,952.46,DOWN
20592,0.1054,961.65,958.66,DOWN
20658,0.0845,967.23,964.44,DOWN
20723,0.0971,973.64,970.64,DOWN
20789,0.1391,982.82,978.86,DOWN
20856,0.1153,990.42,986.66,DOWN
20921,0.0873,996.19,993.09,DOWN
20987,0.0998,1002.78,999.62,DOWN
21053,0.0864,1008.48,1005.60,DOWN
21120,0.0349,1010.78,1009.10,DOWN
21185,-0.0411,1008.07,1008.40,DOWN
21251,0.0093,1008.68,1008.59,DOWN
21318,-0.0096,1008.05,1008.23,DOWN
21383,-0.0046,1007.75,1007.90,DOWN
21449,0.0073,1008.23,1008.12,DOWN
21516,-0.0014,1008.14,1008.13,DOWN
21582,0.0217,1009.57,1009.10,DOWN
21647,0.0090,1010.16,1009.82,DOWN
21713,0.0198,1011.47,1010.93,DOWN
21780,0.0214,1012.88,1012.25,DOWN
21846,-0.0009,1012.83,1012.64,DOWN
21912,0.0062,1013.24,1013.04,DOWN
21978,0.0129,1014.09,1013.75,DOWN
22044,0.0059,1014.48,1014.24,DOWN
22109,0.0126,1015.31,1014.96,DOWN
22176,0.0157,1016.34,1015.89,DOWN
22241,0.0156,1017.37,1016.89,DOWN
22308,0.0050,1017.70,1017.44,DOWN
22373,0.0241,1019.29,1018.69,DOWN
22440,0.0130,1020.15,1019.68,DOWN
22506,0.0173,1021.29,1020.77,DOWN
22572,0.0100,1021.95,1021.57,DOWN
22638,0.0124,1022.77,1022.38,DOWN
22703,-0.0051,1022.43,1022.42,DOWN
22770,0.0096,1023.06,1022.85,DOWN
22835,0.0195,1024.35,1023.86,DOWN
22901,0.0268,1026.12,1025.39,DOWN
22967,0.0192,1027.39,1026.74,DOWN
23034,0.0322,1029.52,1028.61,DOWN
23099,0.0170,1030.64,1029.98,DOWN
23166,-0.0092,1030.03,1030.02,DOWN
23232,0.0057,1030.41,1030.28,DOWN
23298,-0.0044,1030.12,1030.17,DOWN
23363,-0.0331,1027.93,1028.66,DOWN
23429,0.0172,1029.07,1028.94,DOWN
23496,-0.0007,1029.03,1029.00,DOWN
23561,0.0043,1029.31,1029.21,DOWN
23627,0.0153,1030.32,1029.96,DOWN
23693,0.0590,1034.22,1032.83,DOWN
23760,0.0442,1037.13,1035.73,DOWN
23826,-0.0126,1036.30,1036.12,DOWN
23891,-0.0114,1035.55,1035.74,DOWN
23958,-0.0189,1034.31,1034.77,DOWN
24023,0.0070,1034.77,1034.77,DOWN
24089,-0.0069,1034.31,1034.46,DOWN
24156,0.0683,1038.82,1037.40,DOWN
24222,0.0693,1043.40,1041.45,DOWN
24287,0.0979,1049.86,1047.12,DOWN
24353,0.0298,1051.83,1050.30,DOWN
24420,0.0417,1054.58,1053.19,DOWN
24486,0.0464,1057.64,1056.19,DOWN
24551,0.0954,1063.94,1061.42,DOWN
24618,0.0578,1067.75,1065.69,DOWN
24684,0.0253,1069.42,1068.21,DOWN
24749,0.0508,1072.78,1071.29,DOWN
24816,0.1051,1079.72,1076.98,DOWN
24881,0.0939,1085.92,1083.01,DOWN
24948,0.1464,1095.58,1091.49,DOWN
25013,0.0879,1101.38,1098.16,DOWN
25079,0.1189,1109.23,1105.63,DOWN
25146,0.1320,1117.94,1113.93,DOWN
25211,0.1495,1127.80,1123.29,DOWN
25278,0.1012,1134.49,1130.84,DOWN
25343,0.0696,1139.08,1136.40,DOWN
25410,0.0973,1145.50,1142.54,DOWN
25475,0.0666,1149.89,1147.50,DOWN
25541,0.1044,1156.78,1153.76,DOWN
25608,0.1116,1164.15,1160.77,DOWN
25674,0.1135,1171.64,1168.11,DOWN
25739,0.0916,1177.69,1174.57,DOWN
25806,0.1198,1185.60,1182.01,DOWN
25872,0.1083,1192.74,1189.25,DOWN
25938,0.0698,1197.35,1194.71,DOWN
26003,0.0850,1202.96,1200.28,DOWN
26069,0.1046,1209.86,1206.74,DOWN
26136,0.1050,1216.79,1213.52,DOWN
26201,0.0824,1222.23,1219.40,DOWN
26267,0.0648,1226.51,1224.20,DOWN
26334,0.0947,1232.76,1229.98,DOWN
26399,0.0790,1237.98,1235.37,DOWN
26466,0.0714,1242.69,1240.31,DOWN
26531,0.0811,1248.04,1245.53,DOWN
26598,0.0830,1253.52,1250.92,DOWN
26663,0.0724,1258.30,1255.90,DOWN
26729,0.0812,1263.65,1261.13,DOWN
26796,0.0840,1269.20,1266.57,DOWN
26862,0.0826,1274.65,1272.02,DOWN
26927,0.0943,1280.88,1278.00,DOWN
26994,0.0788,1286.08,1283.45,DOWN
27060,0.0673,1290.52,1288.22,DOWN
27125,0.0616,1294.58,1292.51,DOWN
27191,0.0679,1299.06,1296.93,DOWN
27258,0.0682,1303.57,1301.41,DOWN
27324,0.0654,1307.88,1305.78,DOWN
27389,0.0515,1311.28,1309.49,DOWN
27456,0.0598,1315.23,1313.37,DOWN
27522,0.0493,1318.49,1316.82,DOWN
27588,0.0512,1321.87,1320.22,DOWN
27653,0.0510,1325.23,1323.60,DOWN
27719,0.0385,1327.77,1326.42,DOWN
27786,0.0552,1331.42,1329.79,DOWN
27851,0.0622,1335.53,1333.66,DOWN
27918,0.0531,1339.03,1337.28,DOWN
27983,0.0472,1342.15,1340.57,DOWN
28050,0.0395,1344.76,1343.39,DOWN
28116,0.0424,1347.55,1346.20,DOWN
28181,0.0491,1350.79,1349.30,DOWN
28248,0.0420,1353.57,1352.18,DOWN
28314,0.0376,1356.05,1354.79,DOWN
28379,0.0479,1359.21,1357.77,DOWN
28446,0.0432,1362.07,1360.67,DOWN
28512,0.0374,1364.53,1363.28,DOWN
28578,0.0457,1367.55,1366.16,DOWN
28643,0.0315,1369.63,1368.50,DOWN
28710,0.0517,1373.04,1371.56,DOWN
28776,0.0464,1376.11,1374.63,DOWN
28841,0.0456,1379.12,1377.66,DOWN
28908,0.0456,1382.13,1380.67,DOWN
28974,0.0342,1384.39,1383.18,DOWN
29039,0.0468,1387.48,1386.08,DOWN
29106,0.0521,1390.92,1389.34,DOWN
29171,0.0529,1394.41,1392.76,DOWN
29238,0.0441,1397.32,1395.84,DOWN
29303,0.0456,1400.33,1398.87,DOWN
29369,0.0402,1402.98,1401.64,DOWN
29436,0.0466,1406.06,1404.62,DOWN
29501,0.0520,1409.49,1407.91,DOWN
29567,0.0103,1410.17,1409.44,DOWN
29633,0.0324,1412.31,1411.38,DOWN
29700,0.0599,1416.27,1414.67,DOWN
29766,0.0256,1417.96,1416.89,DOWN
29831,0.0141,1418.89,1418.24,DOWN
29898,-0.0015,1418.79,1418.61,DOWN
29964,0.0443,1421.71,1420.70,DOWN
30029,0.0555,1425.38,1423.85,DOWN
30096,0.0649,1429.66,1427.77,DOWN
30162,0.0624,1433.78,1431.82,DOWN
30227,0.0679,1438.26,1436.17,DOWN
30293,0.0678,1442.74,1440.60,DOWN
30359,0.0535,1446.27,1444.42,DOWN
30426,0.0457,1449.28,1447.70,DOWN
30491,0.0596,1453.22,1451.42,DOWN
30558,0.0756,1458.20,1456.00,DOWN
30624,0.0658,1462.55,1460.42,DOWN
30690,0.0763,1467.59,1465.26,DOWN
30755,0.0595,1471.51,1469.48,DOWN
30821,0.0729,1476.32,1474.10,DOWN
30888,0.0561,1480.02,1478.09,DOWN
30953,0.0750,1484.97,1482.74,DOWN
31019,0.0378,1487.47,1485.93,DOWN
31086,0.1025,1494.23,1491.53,DOWN
31152,0.0710,1498.92,1496.51,DOWN
31218,0.0198,1500.23,1499.02,DOWN
31283,0.0806,1505.55,1503.42,DOWN
31350,0.0578,1509.36,1507.43,DOWN
31416,-0.0124,1508.54,1508.18,DOWN
31481,-0.0283,1506.68,1507.17,DOWN
31547,0.0585,1510.54,1509.44,DOWN
31614,0.0023,1510.70,1510.29,DOWN
31679,0.0395,1513.30,1512.32,DOWN
31746,0.0341,1515.55,1514.50,DOWN
31811,0.0253,1517.22,1516.34,DOWN
31878,0.0355,1519.57,1518.52,DOWN
31943,0.0525,1523.03,1521.56,DOWN
32009,0.0369,1525.47,1524.20,DOWN
32076,0.0455,1528.47,1527.08,DOWN
32141,0.0613,1532.52,1530.75,DOWN
32207,0.0650,1536.81,1534.84,DOWN
32273,0.0304,1538.82,1537.52,DOWN
32340,0.0465,1541.88,1540.47,DOWN
32406,0.0497,1545.17,1543.64,DOWN
32471,0.0639,1549.38,1547.51,DOWN
32538,0.0387,1551.94,1550.50,DOWN
32603,0.0411,1554.65,1553.30,DOWN
32670,0.0450,1557.62,1556.21,DOWN
32736,0.0525,1561.09,1559.50,DOWN
32802,0.0407,1563.77,1562.38,DOWN
32867,0.0538,1567.33,1565.72,DOWN
32933,0.0485,1570.53,1568.96,DOWN
33000,0.0366,1572.94,1571.65,DOWN
33066,0.0416,1575.69,1574.37,DOWN
33131,0.0615,1579.75,1578.00,DOWN
33198,0.0393,1582.34,1580.93,DOWN
33264,0.0224,1583.82,1582.88,DOWN
33329,-0.0152,1582.82,1582.84,DOWN
33396,-0.1162,1575.15,1577.65,DOWN
33461,-0.0656,1570.82,1573.04,DOWN
33528,-0.0564,1567.10,1569.03,DOWN
33593,-0.1155,1559.48,1562.59,DOWN
33659,-0.0876,1553.69,1556.59,DOWN
33726,-0.0668,1549.28,1551.66,DOWN
33792,-0.1217,1541.25,1544.64,DOWN
33858,-0.2218,1526.62,1532.48,DOWN
33923,-0.2675,1508.96,1516.61,DOWN
33990,-0.2791,1490.54,1499.02,DOWN
34056,-0.3170,1469.62,1479.18,DOWN
34121,-0.3493,1446.56,1457.18,DOWN
34187,-0.3274,1424.95,1435.44,DOWN
34254,-0.3751,1400.20,1411.66,DOWN
34319,-0.3910,1374.39,1386.52,DOWN
34386,-0.3964,1348.23,1360.69,DOWN
34452,-0.4442,1318.91,1332.50,DOWN
34518,-0.4375,1290.04,1303.86,DOWN
34583,-0.4821,1258.22,1273.07,DOWN
34649,-0.4747,1226.89,1241.92,DOWN
34716,-0.5349,1191.59,1207.96,DOWN
34781,-0.5418,1155.83,1172.79,DOWN
34847,-0.5582,1118.99,1136.50,DOWN
34914,-0.6124,1078.57,1097.42,DOWN
34980,-0.5933,1039.42,1058.29,DOWN
35046,-0.6013,999.73,1018.78,DOWN
35111,-0.6301,958.14,977.88,DOWN
35178,-0.6710,913.86,934.69,DOWN
35243,-0.6878,868.47,890.01,DOWN
35309,-0.6803,823.57,845.19,DOWN
35376,-0.5890,784.70,804.38,DOWN
35442,-0.5517,748.28,766.54,DOWN
35508,-0.4494,718.62,734.21,DOWN
35573,-0.3721,694.06,707.12,DOWN
35640,-0.2902,674.91,685.39,DOWN
35706,-0.1887,662.46,669.92,DOWN
35771,-0.1273,654.06,659.22,DOWN
35838,-0.0135,653.16,655.13,DOWN
35904,0.1175,660.92,659.04,DOWN
35969,0.0545,664.52,662.73,DOWN
36036,0.0230,666.04,664.96,DOWN
36101,0.0706,670.69,668.83,DOWN
36168,0.0999,677.28,674.53,DOWN
36233,0.0595,681.21,679.04,DOWN
36299,-0.0214,679.80,679.55,DOWN
36366,0.0831,685.29,683.42,DOWN
36431,0.0445,688.23,686.66,DOWN
36498,0.0198,689.53,688.60,DOWN
36563,0.0261,691.26,690.39,DOWN
36630,-0.0029,691.06,690.85,DOWN
36696,0.0808,696.40,694.59,DOWN
36761,-0.0375,693.92,694.14,DOWN
36828,0.0229,695.43,695.01,DOWN
36894,0.0050,695.77,695.52,DOWN
36959,0.0238,697.34,696.75,DOWN
37026,0.0122,698.14,697.69,DOWN
37092,0.0205,699.50,698.91,DOWN
37158,0.0341,701.75,700.82,DOWN
37223,0.0073,702.23,701.77,DOWN
37289,0.0304,704.24,703.43,DOWN
37356,-0.0454,701.24,701.95,DOWN
37421,0.0368,703.67,703.11,DOWN
37487,0.0039,703.93,703.66,DOWN
37554,-0.0104,703.24,703.38,DOWN
37619,0.0031,703.44,703.42,DOWN
37686,0.0343,705.71,704.96,DOWN
37751,0.0160,706.76,706.18,DOWN
37818,-0.0296,704.81,705.25,DOWN
37883,0.0554,708.46,707.42,DOWN
37949,0.0055,708.83,708.37,DOWN
38016,0.0385,711.37,710.39,DOWN
38082,0.1004,718.00,715.52,DOWN
38147,0.1604,728.58,724.33,DOWN
38214,0.1451,738.16,733.66,DOWN
38280,0.2182,752.56,746.41,DOWN
38345,0.3005,772.39,763.94,DOWN
38412,0.2993,792.15,782.97,DOWN
38478,0.3341,814.20,804.04,DOWN
38544,0.4556,844.27,831.18,DOWN
38609,0.3788,869.27,856.88,DOWN
38676,0.5372,904.72,889.16,DOWN
38742,0.5483,940.91,924.07,DOWN
38808,0.5838,979.45,961.43,DOWN
38873,0.6055,1019.40,1000.54,DOWN
38939,0.6537,1062.55,1042.37,DOWN
39006,0.6920,1108.22,1086.79,DOWN
39071,0.7895,1160.32,1136.40,DOWN
39138,0.7991,1213.07,1188.12,DOWN
39203,0.7445,1262.20,1238.10,DOWN
39270,0.7569,1312.16,1288.06,DOWN
39336,0.7333,1360.56,1336.97,DOWN
39401,0.6762,1405.19,1382.99,DOWN
39468,0.5949,1444.45,1424.45,DOWN
39533,0.5639,1481.67,1463.05,DOWN
39600,0.4739,1512.94,1496.71,DOWN
39666,0.4316,1541.43,1526.88,DOWN
39732,0.4056,1568.20,1554.76,DOWN
39798,0.3349,1590.30,1578.74,DOWN
39863,0.2649,1607.78,1598.33,DOWN
39930,0.2194,1622.27,1614.48,DOWN
39996,0.1802,1634.16,1627.76,DOWN
40061,0.1152,1641.77,1637.21,DOWN
40127,0.0703,1646.40,1643.41,DOWN
40194,0.0121,1647.20,1645.97,DOWN
40259,-0.0293,1645.27,1645.49,DOWN
