time_ms,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
12672,0.0085,4.63,4.42,STATIONARY
12737,0.0317,6.19,5.61,STATIONARY
12804,-0.0258,4.13,4.61,STATIONARY
12869,0.0088,4.33,4.42,STATIONARY
12935,0.0020,4.10,4.21,STATIONARY
13001,-0.0001,3.77,3.91,STATIONARY
13068,0.0382,5.78,5.17,STATIONARY
13133,-0.0182,4.21,4.53,STATIONARY
13200,0.0506,6.95,6.16,STATIONARY
13266,-0.0254,4.85,5.28,STATIONARY
13332,0.0355,6.61,6.18,STATIONARY
13397,-0.0145,5.21,5.52,STATIONARY
13463,0.0028,4.96,5.14,STATIONARY
13530,0.0105,5.20,5.18,STATIONARY
13595,-0.0251,3.26,3.88,STATIONARY
13662,0.0317,4.92,4.59,STATIONARY
13728,-0.0144,3.66,3.96,STATIONARY
13794,0.0184,4.48,4.31,STATIONARY
13860,-0.0279,2.43,3.04,STATIONARY
13925,0.0405,4.69,4.16,STATIONARY
13992,-0.0366,2.10,2.77,STATIONARY
14057,0.0256,3.49,3.25,STATIONARY
14123,0.0238,4.66,4.20,STATIONARY
14190,0.0075,4.74,4.57,STATIONARY
14256,0.0115,5.06,4.90,STATIONARY
14321,-0.0173,3.61,4.03,STATIONARY
14387,0.0241,4.78,4.54,STATIONARY
14454,-0.0116,3.69,3.97,STATIONARY
14519,0.0409,5.88,5.26,STATIONARY
14585,-0.0041,5.16,5.19,STATIONARY
14652,0.0141,5.61,5.47,STATIONARY
14718,-0.0186,4.03,4.50,STATIONARY
14783,0.0036,3.92,4.11,STATIONARY
14850,0.0432,6.23,5.54,STATIONARY
14916,-0.0450,3.00,3.83,STATIONARY
14982,0.0396,5.17,4.73,STATIONARY
15047,-0.0025,4.60,4.65,STATIONARY
15113,0.0178,5.31,5.10,STATIONARY
15180,-0.0178,3.81,4.23,STATIONARY
15245,0.0276,5.18,4.87,STATIONARY
15312,-0.0189,3.62,4.03,STATIONARY
15377,0.0173,4.38,4.26,STATIONARY
15444,0.0058,4.38,4.34,STATIONARY
15509,0.0088,4.57,4.49,STATIONARY
15575,0.0460,7.00,6.18,STATIONARY
15642,-0.0244,4.96,5.36,STATIONARY
15707,0.0587,8.12,7.22,STATIONARY
15773,-0.0495,4.47,5.36,STATIONARY
15840,0.0234,5.53,5.48,STATIONARY
15906,-0.0215,3.79,4.34,STATIONARY
15972,0.0183,4.59,4.51,STATIONARY
16037,0.0065,4.62,4.59,STATIONARY
16104,0.0194,5.43,5.16,STATIONARY
16170,0.0362,7.20,6.53,STATIONARY
16235,0.0011,6.69,6.64,STATIONARY
16302,0.0447,8.87,8.14,STATIONARY
16368,0.0043,8.42,8.33,STATIONARY
16433,0.0288,9.50,9.12,STATIONARY
16500,-0.0352,6.60,7.42,STATIONARY
16565,0.0417,8.61,8.22,STATIONARY
16632,0.0281,9.63,9.17,STATIONARY
16697,-0.0105,8.22,8.53,STATIONARY
16763,-0.0273,5.90,6.76,STATIONARY
16830,-0.0185,4.31,5.11,STATIONARY
16896,0.0078,4.44,4.66,STATIONARY
16962,-0.1052,-2.51,-0.18,STATIONARY
17027,0.0185,-1.18,-0.86,STATIONARY
17094,-0.0564,-4.51,-3.32,STATIONARY
17160,-0.0019,-4.27,-3.96,STATIONARY
17225,-0.0574,-7.41,-6.29,STATIONARY
17292,-0.0279,-8.51,-7.79,STATIONARY
17358,-0.0394,-10.23,-9.43,STATIONARY
17423,-0.0232,-10.82,-10.37,STATIONARY
17490,0.0105,-9.32,-9.66,STATIONARY
17556,-0.0383,-10.90,-10.49,STATIONARY
17621,0.0574,-6.54,-7.83,STATIONARY
17687,-0.0112,-6.70,-7.07,STATIONARY
17753,0.0453,-3.41,-4.60,STATIONARY
17820,-0.0180,-4.23,-4.35,STATIONARY
17885,0.0664,0.14,-1.32,STATIONARY
17952,0.0142,0.99,0.24,STATIONARY
18018,0.0638,4.79,3.31,STATIONARY
18084,0.0870,9.68,7.61,STATIONARY
18150,0.1325,18.43,14.91,STATIONARY
18215,0.2086,32.20,26.57,STATIONARY
18282,0.1748,43.73,38.15,STATIONARY
18347,0.2633,61.11,53.64,STATIONARY
18414,0.3168,82.02,72.79,UP
18479,0.4641,112.65,99.68,UP
18546,0.4309,141.09,127.62,UP
18612,0.4160,168.55,155.23,UP
18677,0.5496,204.82,188.69,UP
18744,0.5218,239.27,222.81,UP
18810,0.6018,278.99,260.71,UP
18875,0.6493,321.84,301.95,UP
18941,0.6928,367.56,346.22,UP
19008,0.7512,417.14,394.07,UP
19074,0.7981,469.82,445.17,UP
19139,0.7747,520.95,496.29,UP
19205,0.8477,576.90,550.67,UP
19272,0.8822,635.12,607.65,UP
19337,0.7489,684.55,659.53,UP
19403,0.7480,733.92,709.71,UP
19470,0.6935,779.69,756.92,UP
19535,0.5502,816.01,796.78,UP
19601,0.6084,856.16,836.84,UP
19667,0.5222,890.62,873.13,UP
19734,0.4218,918.46,903.71,UP
19799,0.4197,946.16,932.35,UP
19865,0.3612,970.00,957.75,UP
19932,0.2703,987.84,978.05,UP
19998,0.2239,1002.62,994.62,UP
20063,0.2162,1016.89,1009.64,UP
20130,0.1297,1025.45,1020.30,UP
20196,0.0674,1029.89,1026.77,UP
20262,-0.0022,1029.75,1028.78,UP
20327,-0.0113,946.68,1028.93,UP
20393,0.0272,872.60,974.66,UP
20460,-0.0155,801.85,905.12,UP
20525,-0.0222,736.36,834.46,UP
20592,-0.0295,675.66,766.96,UP
20658,-0.0168,620.59,704.62,UP
20723,-0.0147,570.05,647.28,UP
20790,0.0011,524.51,595.23,UP
20855,-0.0130,481.76,546.94,UP
20922,-0.0124,442.47,502.42,UP
20987,0.0027,407.23,462.09,UP
21053,-0.0038,374.42,424.91,UP
21119,-0.0107,343.81,390.37,UP
21186,-0.0001,316.30,358.96,UP
21252,0.0129,291.78,330.76,UP
21317,0.0118,269.16,304.99,UP
21384,0.0380,271.67,282.51,UP
21450,0.0229,273.18,276.21,UP
21515,0.0010,251.38,274.21,UP
21581,0.0123,232.02,259.36,UP
21648,0.0069,213.88,241.22,UP
21713,0.0094,197.34,223.19,UP
21780,0.0123,182.29,206.29,UP
21846,0.0121,168.45,190.64,UP
21912,-0.0161,154.00,174.95,UP
21977,0.0152,142.60,161.49,UP
22043,0.0112,143.34,149.25,UP
22110,0.0101,144.01,145.71,UP
22175,0.0254,145.69,145.69,UP
22241,0.0427,148.50,147.59,UP
22308,0.0482,151.68,150.35,UP
22374,0.0556,155.36,153.73,UP
22440,0.0568,159.11,157.36,UP
22506,0.0875,164.88,162.43,UP
22572,0.0964,171.24,168.37,UP
22637,0.0971,177.65,174.63,UP
22704,0.1070,184.71,181.43,UP
22770,0.1283,193.17,189.35,UP
22836,0.1161,200.84,197.10,UP
22902,0.1037,207.68,204.24,UP
22967,0.0795,212.93,210.10,UP
23034,0.0745,217.84,215.32,UP
23100,0.1407,227.13,223.29,UP
23165,-0.0618,223.06,223.13,UP
23232,0.0275,224.87,224.31,UP
23298,0.0215,208.19,225.64,UP
23363,-0.0118,190.81,213.34,UP
23430,0.0117,176.26,198.66,UP
23495,-0.0047,161.87,183.34,UP
23562,0.0028,149.09,168.98,UP
23627,0.0127,137.94,156.13,UP
23694,0.0074,138.43,144.19,UP
23760,0.0134,139.31,140.90,UP
23826,-0.0043,139.03,139.64,UP
23892,0.0063,139.45,139.51,UP
23957,0.0069,139.91,139.78,UP
24024,-0.0095,139.28,139.44,UP
24090,0.0003,139.30,139.34,UP
24155,0.0125,140.12,139.87,UP
24221,0.0074,140.61,140.37,UP
24288,-0.0062,140.20,140.26,UP
24353,-0.0110,139.48,139.73,UP
24420,0.0102,140.15,140.01,UP
24486,0.0013,140.23,140.16,UP
24552,0.0085,140.79,140.59,UP
24617,-0.0016,140.69,140.66,UP
24683,0.0037,140.94,140.85,UP
24750,0.0144,0.00,0.00,STATIONARY
24815,0.0121,0.73,0.49,STATIONARY
24881,-0.0011,0.61,0.57,STATIONARY
24948,0.0330,2.56,1.91,STATIONARY
25014,0.0008,2.40,2.24,STATIONARY
25079,0.0163,3.20,2.89,STATIONARY
25145,0.0184,4.06,3.68,STATIONARY
25212,0.0082,4.24,4.06,STATIONARY
25277,0.0233,5.31,4.90,STATIONARY
25343,0.0183,6.00,5.64,STATIONARY
25410,0.0444,8.21,7.38,STATIONARY
25476,0.0143,8.42,8.08,STATIONARY
25542,0.0357,9.91,9.32,STATIONARY
25608,0.0270,10.76,10.29,STATIONARY
25674,-0.0248,8.39,9.01,STATIONARY
25739,-0.0282,6.01,6.99,STATIONARY
25805,0.0345,7.62,7.42,STATIONARY
25872,0.0027,7.17,7.25,STATIONARY
25938,0.0094,7.17,7.20,STATIONARY
26003,0.0523,9.77,8.93,STATIONARY
26070,-0.0319,7.06,7.67,STATIONARY
26136,0.0217,7.81,7.76,STATIONARY
26202,-0.0304,5.34,6.13,STATIONARY
26268,0.0022,5.05,5.40,STATIONARY
26333,0.0592,8.23,7.31,STATIONARY
26400,0.0290,9.34,8.68,STATIONARY
26465,-0.0279,6.90,7.48,STATIONARY
26532,-0.0344,4.25,5.30,STATIONARY
26597,-0.0093,3.35,3.98,STATIONARY
26663,0.0091,3.63,3.75,STATIONARY
26730,-0.0291,1.58,2.28,STATIONARY
26795,-0.0249,-0.06,0.70,STATIONARY
26862,0.0150,0.85,0.80,STATIONARY
26927,0.0022,0.92,0.88,STATIONARY
26993,-0.0094,0.28,0.47,STATIONARY
27060,0.0110,0.92,0.78,STATIONARY
27126,-0.0024,0.70,0.73,STATIONARY
27192,0.0668,4.70,3.41,STATIONARY
27258,0.0071,4.76,4.32,STATIONARY
27323,-0.0229,2.98,3.42,STATIONARY
27390,0.0072,3.18,3.26,STATIONARY
27455,-0.0099,2.33,2.63,STATIONARY
27522,0.0035,2.36,2.45,STATIONARY
27588,-0.0196,0.98,1.46,STATIONARY
27653,0.0105,1.54,1.51,STATIONARY
27720,0.0055,1.75,1.67,STATIONARY
27785,-0.0432,-1.02,-0.14,STATIONARY
27852,0.0165,0.06,-0.00,STATIONARY
27917,-0.0162,-0.92,-0.62,STATIONARY
27983,-0.0032,-1.04,-0.91,STATIONARY
28050,-0.0206,-2.21,-1.79,STATIONARY
28116,-0.0412,-4.53,-3.64,STATIONARY
28182,0.0590,-0.59,-1.58,STATIONARY
