time_ms,original_az,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
3366,-0.0626,0.0000,0.00,0.00,STATIONARY
3432,-0.1881,0.0000,0.00,0.00,STATIONARY
3498,-0.2080,0.0000,-30.28,-20.42,STATIONARY
3564,-0.0431,0.0000,0.00,0.00,STATIONARY
3629,-0.2579,0.0000,0.00,0.00,STATIONARY
3696,-0.2161,0.0000,0.00,0.00,STATIONARY
3762,-0.1628,0.0000,-42.03,-28.36,STATIONARY
3828,-0.2548,-0.2548,-58.88,-48.96,STATIONARY
3894,-0.2954,-0.2954,-78.34,-68.76,STATIONARY
3960,-0.2727,-0.2727,-96.33,-87.36,STATIONARY
4026,-0.3729,-0.3729,-120.95,-110.02,STATIONARY
4092,-0.3164,-0.3164,-141.83,-131.48,DOWN
4158,-0.5194,-0.5194,-176.11,-161.59,DOWN
4224,-0.2865,-0.2865,-195.02,-184.14,DOWN
4290,-0.2722,-0.2722,-212.98,-203.60,DOWN
4356,-0.2140,-0.2140,-227.11,-219.46,DOWN
4421,-0.4289,-0.4289,-255.41,-243.71,DOWN
4487,-0.6111,-0.6111,-295.74,-278.81,DOWN
4553,-0.4349,-0.4349,-324.45,-309.60,DOWN
4620,-0.3633,-0.3633,-348.43,-335.80,DOWN
4686,-0.3651,-0.3651,-372.52,-360.57,DOWN
4752,-0.4333,-0.4333,-401.12,-387.93,DOWN
4818,-0.5225,-0.5225,-435.61,-420.10,DOWN
4884,-0.4812,-0.4812,-467.37,-451.99,DOWN
4950,-0.4046,-0.4046,-494.07,-480.38,DOWN
5016,-0.4092,-0.4092,-521.08,-507.84,DOWN
5082,-0.4204,-0.4204,-548.83,-535.49,DOWN
5148,-0.4242,-0.4242,-576.82,-563.38,DOWN
5214,-0.3883,-0.3883,-602.45,-589.74,DOWN
5280,-0.3488,-0.3488,-625.47,-613.84,DOWN
5346,-0.3214,-0.3214,-646.68,-636.00,DOWN
5412,-0.3305,-0.3305,-668.50,-657.92,DOWN
5478,-0.2825,-0.2825,-687.14,-677.64,DOWN
5544,-0.3275,-0.3275,-708.76,-698.63,DOWN
5610,-0.2650,-0.2650,-726.25,-717.26,DOWN
5676,-0.2760,-0.2760,-744.47,-735.62,DOWN
5742,-0.1832,-0.1832,-756.56,-749.74,DOWN
5808,-0.2030,-0.2030,-769.96,-763.38,DOWN
5874,-0.2540,-0.2540,-786.72,-779.13,DOWN
5940,-0.2780,-0.2780,-805.07,-796.63,DOWN
6006,-0.2220,-0.2220,-819.72,-812.21,DOWN
6072,-0.1082,-0.1082,-826.87,-822.10,DOWN
6138,-0.1353,-0.1353,-835.80,-831.34,DOWN
6204,-0.0968,-0.0968,-842.19,-838.66,DOWN
6270,-0.1365,-0.1365,-851.19,-847.11,DOWN
6336,-0.0593,0.0000,-851.19,-849.87,DOWN
6402,-0.0826,0.0000,-855.11,-853.40,DOWN
6468,-0.0179,0.0000,-855.11,-854.55,DOWN
6534,0.0166,0.0000,-855.11,-854.93,DOWN
6600,-0.0087,0.0000,-855.11,-855.05,DOWN
6666,0.0158,0.0000,-855.11,-855.09,DOWN
6732,0.0059,0.0000,-855.11,-855.10,DOWN
6798,-0.0880,0.0000,-855.11,-855.11,DOWN
6864,-0.0160,0.0000,-855.11,-855.11,DOWN
6930,0.0029,0.0000,-855.11,-855.11,DOWN
6996,0.0321,0.0000,-855.11,-855.11,DOWN
7062,-0.0078,0.0000,-855.11,-855.11,DOWN
7128,-0.0110,0.0000,-855.11,-855.11,DOWN
7194,-0.0249,0.0000,-855.11,-855.11,DOWN
7260,0.0291,0.0000,-855.11,-855.11,DOWN
7326,-0.0278,0.0000,-855.11,-855.11,DOWN
7392,-0.0020,0.0000,-855.11,-855.11,DOWN
7458,-0.0017,0.0000,-855.11,-855.11,DOWN
7524,0.0141,0.0000,-855.11,-855.11,DOWN
7590,-0.0506,0.0000,-855.11,-855.11,DOWN
7656,-0.0378,0.0000,-855.11,-855.11,DOWN
7722,0.0042,0.0000,-855.11,-855.11,DOWN
7788,0.0462,0.0000,-855.11,-855.11,DOWN
7854,0.0715,0.0000,-855.11,-855.11,DOWN
7920,-0.0146,0.0000,-855.11,-855.11,DOWN
7986,-0.0464,0.0000,-855.11,-855.11,DOWN
8052,-0.0335,0.0000,-855.11,-855.11,DOWN
8118,0.0657,0.0000,-855.11,-855.11,DOWN
8184,0.0137,0.0000,-855.11,-855.11,DOWN
8250,-0.0846,0.0000,-855.11,-855.11,DOWN
8316,-0.1211,0.0000,-855.11,-855.11,DOWN
8382,-0.0122,0.0000,-855.11,-855.11,DOWN
8448,0.1115,0.0000,-855.11,-855.11,DOWN
8514,0.0676,0.0000,-855.11,-855.11,DOWN
8580,-0.0399,0.0000,-855.11,-855.11,DOWN
8646,-0.0565,0.0000,-855.11,-855.11,DOWN
8712,-0.0160,0.0000,-855.11,-855.11,DOWN
8778,0.0601,0.0000,-862.53,-860.12,DOWN
8844,0.0051,0.0000,-862.53,-861.75,DOWN
8910,-0.0966,0.0000,-862.53,-862.28,DOWN
8976,-0.1168,0.0000,-862.53,-862.45,DOWN
9042,-0.0789,0.0000,-881.82,-875.52,DOWN
9108,-0.0085,0.0000,-881.82,-879.77,DOWN
9174,-0.0330,0.0000,-881.82,-881.16,DOWN
9240,-0.0375,0.0000,-881.82,-881.61,DOWN
9306,-0.1059,0.0000,-881.82,-881.75,DOWN
9372,-0.0665,0.0000,-881.82,-881.80,DOWN
9438,-0.0951,0.0000,-899.48,-893.73,DOWN
9504,-0.1287,-0.1287,-907.97,-903.33,DOWN
9570,-0.2049,-0.2049,-921.49,-915.58,DOWN
9636,-0.1769,-0.1769,-933.17,-927.45,DOWN
9702,-0.1322,-0.1322,-941.89,-937.19,DOWN
9768,-0.0941,-0.0941,-948.11,-944.56,DOWN
9834,-0.0673,-0.0673,-952.55,-949.95,DOWN
9900,-0.0653,-0.0653,-956.86,-954.61,DOWN
9966,-0.0862,-0.0862,-962.55,-959.96,DOWN
10032,-0.1447,-0.1447,-972.09,-968.15,DOWN
10098,-0.0924,-0.0924,-978.20,-974.93,DOWN
10164,-0.1640,-0.1640,-989.02,-984.43,DOWN
10230,-0.2168,-0.2168,-1003.32,-997.18,DOWN
10296,-0.2590,-0.2590,-1020.41,-1012.85,DOWN
10362,-0.2120,-0.2120,-1034.40,-1027.39,DOWN
10428,-0.1573,-0.1573,-1044.79,-1039.13,DOWN
10494,-0.1546,-0.1546,-1054.99,-1049.83,DOWN
10560,-0.1747,-0.1747,-1066.52,-1061.09,DOWN
10626,-0.1561,-0.1561,-1076.82,-1071.71,DOWN
10692,-0.2061,-0.2061,-1090.43,-1084.34,DOWN
10758,-0.2327,-0.2327,-1105.79,-1098.81,DOWN
10824,-0.1390,-0.1390,-1114.96,-1109.70,DOWN
10890,-0.1503,-0.1503,-1124.88,-1119.94,DOWN
10956,-0.2234,-0.2234,-1139.62,-1133.22,DOWN
11022,-0.1798,-0.1798,-1151.49,-1145.54,DOWN
11088,-0.1940,-0.1940,-1164.30,-1158.20,DOWN
11154,-0.1561,-0.1561,-1174.59,-1169.26,DOWN
11220,-0.0943,-0.0943,-1180.82,-1177.06,DOWN
11286,-0.1710,-0.1710,-1192.10,-1187.21,DOWN
11352,-0.1428,-0.1428,-1201.52,-1196.87,DOWN
11417,-0.2266,-0.2266,-1216.48,-1210.10,DOWN
11484,-0.1877,-0.1877,-1228.87,-1222.76,DOWN
11550,-0.1959,-0.1959,-1241.79,-1235.60,DOWN
11616,-0.1694,-0.1694,-1252.97,-1247.32,DOWN
11682,-0.1476,-0.1476,-1262.72,-1257.71,DOWN
11748,-0.2465,-0.2465,-1278.98,-1272.06,DOWN
11814,-0.0278,0.0000,-1278.98,-1276.73,DOWN
11880,-0.0930,0.0000,-1278.98,-1278.25,DOWN
11946,-0.1491,0.0000,-1278.98,-1278.74,DOWN
12012,-0.0787,0.0000,-1300.16,-1293.19,DOWN
12078,-0.1679,-0.1679,-1311.24,-1305.37,DOWN
12144,-0.1522,-0.1522,-1321.29,-1316.11,DOWN
12210,-0.0798,-0.0798,-1326.55,-1323.16,DOWN
12276,-0.0977,-0.0977,-1333.00,-1329.80,DOWN
12342,-0.1154,-0.1154,-1340.62,-1337.10,DOWN
12408,-0.0826,-0.0826,-1346.07,-1343.15,DOWN
12474,0.0086,0.0000,-1346.07,-1345.12,DOWN
12540,-0.0171,0.0000,-1346.07,-1345.76,DOWN
12606,-0.0398,0.0000,-1346.07,-1345.97,DOWN
12672,0.0207,0.0000,-1346.07,-1346.04,DOWN
12738,0.0324,0.0000,-1346.07,-1346.06,DOWN
12804,0.0458,0.0000,-1346.07,-1346.07,DOWN
12870,0.0813,0.0000,-1346.07,-1346.07,DOWN
12936,-0.0199,0.0000,-1346.07,-1346.07,DOWN
13002,0.1428,0.0000,-1346.07,-1346.07,DOWN
13068,0.2067,0.0000,-1346.07,-1346.07,DOWN
13134,0.1221,0.0000,-1314.94,-1325.08,DOWN
13200,0.0731,0.0731,-1310.12,-1314.99,DOWN
13266,0.1406,0.1406,-1300.84,-1305.45,DOWN
13332,0.2038,0.2038,-1287.39,-1293.27,DOWN
13398,0.2286,0.2286,-1272.30,-1279.12,DOWN
13464,0.0966,0.0966,-1265.93,-1270.22,DOWN
13530,0.2374,0.2374,-1250.26,-1256.75,DOWN
13596,0.3441,0.3441,-1227.55,-1237.05,DOWN
13662,0.3660,0.3660,-1203.39,-1214.34,DOWN
13728,0.2741,0.2741,-1185.30,-1194.75,DOWN
13794,0.2573,0.2573,-1168.32,-1176.92,DOWN
13860,0.2770,0.2770,-1150.04,-1158.78,DOWN
13926,0.3327,0.3327,-1128.08,-1138.07,DOWN
13992,0.3794,0.3794,-1103.04,-1114.44,DOWN
14058,0.3582,0.3582,-1079.40,-1090.80,DOWN
14124,0.3275,0.3275,-1057.78,-1068.53,DOWN
14190,0.3358,0.3358,-1035.62,-1046.33,DOWN
14256,0.4205,0.4205,-1007.87,-1020.38,DOWN
14322,0.3298,0.3298,-986.10,-997.26,DOWN
14388,0.2586,0.2586,-969.04,-978.22,DOWN
14454,0.2708,0.2708,-951.16,-959.97,DOWN
14520,0.2945,0.2945,-931.73,-940.92,DOWN
14586,0.2136,0.2136,-917.63,-925.21,DOWN
14652,0.1706,0.1706,-906.37,-912.50,DOWN
14718,0.2027,0.2027,-892.99,-899.34,DOWN
14784,0.2176,0.2176,-878.63,-885.36,DOWN
14850,0.1343,0.1343,-869.76,-874.84,DOWN
14916,0.1446,0.1446,-860.22,-864.97,DOWN
14982,0.1079,0.1079,-853.09,-856.96,DOWN
15048,0.0600,0.0000,-853.09,-854.35,DOWN
15114,0.0687,0.0000,-849.13,-850.83,DOWN
15180,0.0384,0.0000,-849.13,-849.68,DOWN
15246,0.0381,0.0000,-849.13,-849.31,DOWN
15312,0.0409,0.0000,-849.13,-849.19,DOWN
15378,0.0708,0.0000,-849.13,-849.15,DOWN
15444,0.0537,0.0000,-849.13,-849.14,DOWN
15510,0.0456,0.0000,-849.13,-849.13,DOWN
15576,0.0382,0.0000,-849.13,-849.13,DOWN
15642,-0.0072,0.0000,-849.13,-849.13,DOWN
15708,-0.0282,0.0000,-849.13,-849.13,DOWN
15774,-0.0410,0.0000,-849.13,-849.13,DOWN
15840,-0.0384,0.0000,-849.13,-849.13,DOWN
15906,-0.0263,0.0000,-849.13,-849.13,DOWN
15972,-0.0738,0.0000,-849.36,-849.29,DOWN
16038,-0.0564,0.0000,-849.36,-849.34,DOWN
16104,-0.0852,0.0000,-853.09,-851.87,DOWN
16170,-0.0859,0.0000,-853.09,-852.69,DOWN
16236,-0.0847,0.0000,-869.97,-864.35,DOWN
16302,-0.0886,-0.0886,-875.82,-872.09,DOWN
16368,-0.0925,-0.0925,-881.93,-878.73,DOWN
16434,-0.0989,-0.0989,-888.45,-885.29,DOWN
16500,-0.1075,-0.1075,-895.55,-892.21,DOWN
16566,-0.0889,-0.0889,-901.42,-898.42,DOWN
16632,-0.1131,-0.1131,-908.88,-905.48,DOWN
16698,-0.0952,-0.0952,-915.17,-912.01,DOWN
16764,-0.0759,-0.0759,-920.18,-917.52,DOWN
16830,-0.1000,-0.1000,-926.78,-923.77,DOWN
16896,-0.1189,-0.1189,-934.63,-931.09,DOWN
16962,-0.1196,-0.1196,-942.52,-938.80,DOWN
17028,-0.1164,-0.1164,-950.21,-946.50,DOWN
17094,-0.1113,-0.1113,-957.55,-953.95,DOWN
17160,-0.0883,-0.0883,-963.38,-960.31,DOWN
17226,-0.1207,-0.1207,-971.34,-967.75,DOWN
17292,-0.1136,-0.1136,-978.84,-975.23,DOWN
17358,-0.0977,-0.0977,-985.29,-982.02,DOWN
17424,-0.0859,-0.0859,-990.96,-988.05,DOWN
17490,-0.0834,-0.0834,-996.46,-993.72,DOWN
17556,-0.0552,0.0000,-996.46,-995.57,DOWN
17621,-0.0691,0.0000,-1000.10,-998.63,DOWN
17688,-0.0546,0.0000,-1000.10,-999.62,DOWN
17754,-0.0386,0.0000,-1000.10,-999.95,DOWN
17820,-0.0370,0.0000,-1000.10,-1000.05,DOWN
17886,-0.0607,0.0000,-1008.69,-1005.88,DOWN
17952,-0.0637,0.0000,-1008.69,-1007.78,DOWN
18018,-0.0358,0.0000,-1008.69,-1008.40,DOWN
18084,-0.0221,0.0000,-1008.69,-1008.60,DOWN
18150,-0.0722,0.0000,-1008.69,-1008.66,DOWN
18216,-0.0609,0.0000,-1008.69,-1008.68,DOWN
18282,-0.0525,0.0000,-1008.69,-1008.69,DOWN
18348,-0.0145,0.0000,-1008.69,-1008.69,DOWN
18414,-0.0167,0.0000,-1008.69,-1008.69,DOWN
18480,-0.0950,0.0000,-1014.22,-1012.42,DOWN
18546,-0.0663,0.0000,-1014.22,-1013.63,DOWN
18612,-0.0818,0.0000,-1030.26,-1024.85,DOWN
18678,-0.0563,0.0000,-1030.26,-1028.50,DOWN
18744,-0.0519,0.0000,-1030.26,-1029.69,DOWN
18810,-0.1058,0.0000,-1037.40,-1034.89,DOWN
18876,-0.0720,0.0000,-1037.40,-1036.58,DOWN
18942,-0.0842,0.0000,-1054.69,-1048.80,DOWN
19008,-0.0880,-0.0880,-1060.50,-1056.69,DOWN
19074,-0.0049,0.0000,-1060.50,-1059.26,DOWN
19140,-0.0587,0.0000,-1060.50,-1060.10,DOWN
19206,-0.0810,0.0000,-1064.70,-1063.20,DOWN
19272,-0.0918,0.0000,-1064.70,-1064.21,DOWN
19338,-0.0590,0.0000,-1064.70,-1064.54,DOWN
19404,-0.0702,0.0000,-1068.59,-1067.27,DOWN
19470,-0.0524,0.0000,-1068.59,-1068.16,DOWN
19536,-0.0425,0.0000,-1068.59,-1068.45,DOWN
19602,-0.1131,0.0000,-1074.85,-1072.77,DOWN
19668,-0.1137,0.0000,-1074.85,-1074.17,DOWN
19734,-0.0722,0.0000,-1094.59,-1087.94,DOWN
19800,-0.0717,-0.0717,-1099.32,-1095.61,DOWN
19866,-0.1059,-0.1059,-1106.30,-1102.82,DOWN
19932,-0.1222,-0.1222,-1114.37,-1110.61,DOWN
19998,-0.0648,-0.0648,-1118.65,-1116.03,DOWN
20064,-0.0522,0.0000,-1118.65,-1117.80,DOWN
20130,-0.1156,0.0000,-1122.09,-1120.69,DOWN
20196,-0.0471,0.0000,-1122.09,-1121.64,DOWN
20262,-0.0264,0.0000,-1122.09,-1121.94,DOWN
20328,-0.1247,0.0000,-1122.09,-1122.04,DOWN
20394,-0.1030,0.0000,-1122.09,-1122.08,DOWN
20460,-0.0350,0.0000,-1122.09,-1122.09,DOWN
20526,-0.0781,0.0000,-1122.09,-1122.09,DOWN
20592,-0.1068,0.0000,-1122.09,-1122.09,DOWN
20658,-0.1354,0.0000,-1143.23,-1136.35,DOWN
20724,-0.1278,-0.1278,-1151.67,-1146.69,DOWN
20790,-0.1048,-0.1048,-1158.58,-1154.71,DOWN
20856,-0.1355,-0.1355,-1167.52,-1163.35,DOWN
20922,-0.1354,-0.1354,-1176.46,-1172.19,DOWN
20988,-0.0759,-0.0759,-1181.47,-1178.45,DOWN
21054,-0.0580,0.0000,-1181.47,-1180.49,DOWN
21120,-0.0909,0.0000,-1185.30,-1183.73,DOWN
21186,-0.1533,0.0000,-1185.30,-1184.79,DOWN
21252,-0.1577,0.0000,-1211.82,-1203.03,DOWN
21318,-0.1208,-0.1208,-1219.80,-1214.34,DOWN
21384,-0.1107,-0.1107,-1227.10,-1222.95,DOWN
21450,-0.0850,-0.0850,-1232.71,-1229.54,DOWN
21516,-0.1311,-0.1311,-1241.36,-1237.51,DOWN
21582,-0.1560,-0.1560,-1251.66,-1247.05,DOWN
21648,-0.1290,-0.1290,-1260.17,-1255.90,DOWN
21714,-0.1173,-0.1173,-1267.92,-1264.01,DOWN
21780,-0.1014,-0.1014,-1274.61,-1271.16,DOWN
21846,-0.1400,-0.1400,-1283.85,-1279.72,DOWN
21912,-0.1806,-0.1806,-1295.77,-1290.55,DOWN
21978,-0.1540,-0.1540,-1305.93,-1300.92,DOWN
22044,-0.1256,-0.1256,-1314.22,-1309.89,DOWN
22110,-0.1077,-0.1077,-1321.33,-1317.61,DOWN
22176,-0.1302,-0.1302,-1329.92,-1325.91,DOWN
22242,-0.1767,-0.1767,-1341.58,-1336.48,DOWN
22308,-0.1451,-0.1451,-1351.16,-1346.38,DOWN
22374,-0.1308,-0.1308,-1359.79,-1355.43,DOWN
22440,-0.1007,-0.1007,-1366.44,-1362.86,DOWN
22506,-0.1528,-0.1528,-1376.52,-1372.08,DOWN
22572,-0.1587,-0.1587,-1387.00,-1382.14,DOWN
22638,-0.1626,-0.1626,-1397.73,-1392.66,DOWN
22704,-0.1551,-0.1551,-1407.96,-1402.98,DOWN
22770,-0.0744,-0.0744,-1412.87,-1409.65,DOWN
22836,-0.0978,-0.0978,-1419.33,-1416.18,DOWN
22902,-0.1302,-0.1302,-1427.92,-1424.10,DOWN
22968,-0.1526,-0.1526,-1437.99,-1433.47,DOWN
23034,-0.1407,-0.1407,-1447.28,-1442.79,DOWN
23100,-0.1161,-0.1161,-1454.94,-1450.98,DOWN
23166,-0.1158,-0.1158,-1462.58,-1458.81,DOWN
23232,-0.1328,-0.1328,-1471.35,-1467.27,DOWN
23298,-0.1494,-0.1494,-1481.21,-1476.67,DOWN
23364,-0.1510,-0.1510,-1491.17,-1486.45,DOWN
23430,-0.1107,-0.1107,-1498.48,-1494.56,DOWN
23496,-0.0942,-0.0942,-1504.69,-1501.40,DOWN
23562,-0.1044,-0.1044,-1511.59,-1508.27,DOWN
23628,-0.1497,-0.1497,-1521.46,-1517.17,DOWN
23694,-0.1599,-0.1599,-1532.02,-1527.19,DOWN
23760,-0.1300,-0.1300,-1540.59,-1536.23,DOWN
23826,-0.1037,-0.1037,-1547.44,-1543.79,DOWN
23892,-0.0972,-0.0972,-1553.85,-1550.58,DOWN
23958,-0.1283,-0.1283,-1562.32,-1558.50,DOWN
24024,-0.1726,-0.1726,-1573.71,-1568.76,DOWN
24090,-0.1644,-0.1644,-1584.56,-1579.42,DOWN
24156,-0.1274,-0.1274,-1592.96,-1588.56,DOWN
24222,-0.1111,-0.1111,-1600.29,-1596.48,DOWN
24288,-0.1121,-0.1121,-1607.69,-1604.04,DOWN
24354,-0.1543,-0.1543,-1617.87,-1613.37,DOWN
24420,-0.1424,-0.1424,-1627.27,-1622.75,DOWN
24486,-0.1443,-0.1443,-1636.80,-1632.23,DOWN
24552,-0.0974,-0.0974,-1643.23,-1639.65,DOWN
24618,-0.0998,-0.0998,-1649.81,-1646.50,DOWN
24684,-0.1314,-0.1314,-1658.49,-1654.59,DOWN
24750,-0.1313,-0.1313,-1667.15,-1663.06,DOWN
24816,-0.1436,-0.1436,-1676.63,-1672.22,DOWN
24882,-0.0924,-0.0924,-1682.72,-1679.31,DOWN
24948,-0.1015,-0.1015,-1689.43,-1686.13,DOWN
25014,-0.1201,-0.1201,-1697.36,-1693.70,DOWN
25080,-0.1566,-0.1566,-1707.69,-1703.14,DOWN
25146,-0.1392,-0.1392,-1716.88,-1712.41,DOWN
25212,-0.1027,-0.1027,-1723.66,-1720.00,DOWN
25278,-0.0893,-0.0893,-1729.55,-1726.44,DOWN
25344,-0.1318,-0.1318,-1738.25,-1734.41,DOWN
25410,-0.1556,-0.1556,-1748.52,-1743.93,DOWN
25476,-0.1449,-0.1449,-1758.09,-1753.48,DOWN
25542,-0.0927,-0.0927,-1764.20,-1760.71,DOWN
25608,-0.0772,-0.0772,-1769.30,-1766.50,DOWN
25674,-0.1151,-0.1151,-1776.89,-1773.51,DOWN
25740,-0.1435,-0.1435,-1786.36,-1782.18,DOWN
25806,-0.1727,-0.1727,-1797.76,-1792.69,DOWN
25871,-0.1304,-0.1304,-1806.36,-1801.92,DOWN
25938,-0.0779,-0.0779,-1811.50,-1808.38,DOWN
26004,0.1335,0.1335,-1802.69,-1804.54,DOWN
