time_ms,original_az,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
3893,0.0738,0.0738,35.71,33.27,STATIONARY
3959,0.0885,0.0885,41.55,38.86,STATIONARY
4025,0.0648,0.0648,0.00,0.00,STATIONARY
4091,0.0731,0.0000,0.00,0.00,STATIONARY
4157,0.0617,0.0000,0.00,0.00,STATIONARY
4223,0.0806,0.0000,14.22,9.59,STATIONARY
4289,0.0610,0.0610,18.24,15.43,STATIONARY
4355,0.0555,0.0000,18.24,17.33,STATIONARY
4421,0.0613,0.0000,21.90,20.42,STATIONARY
4487,0.0596,0.0000,21.90,21.42,STATIONARY
4553,0.0699,0.0000,25.84,24.40,STATIONARY
4619,0.0584,0.0000,0.00,0.00,STATIONARY
4685,0.0574,0.0000,0.00,0.00,STATIONARY
4751,0.0705,0.0000,7.64,5.16,STATIONARY
4817,0.0637,0.0000,7.64,6.84,STATIONARY
4883,0.0478,0.0000,7.64,7.38,STATIONARY
4949,0.0594,0.0000,7.64,7.56,STATIONARY
5015,0.0507,0.0000,7.64,7.62,STATIONARY
5081,0.0717,0.0000,18.06,14.66,STATIONARY
5147,0.0696,0.0000,18.06,16.96,STATIONARY
5213,0.0615,0.0000,0.00,0.00,STATIONARY
5279,0.0375,0.0000,0.00,0.00,STATIONARY
5345,0.0471,0.0000,0.00,0.00,STATIONARY
5411,0.0514,0.0000,0.00,0.00,STATIONARY
5477,0.0307,0.0000,0.00,0.00,STATIONARY
5543,0.0511,0.0000,0.00,0.00,STATIONARY
5609,0.0449,0.0000,0.00,0.00,STATIONARY
5675,0.0635,0.0000,17.35,11.70,STATIONARY
5741,0.0511,0.0000,17.35,15.51,STATIONARY
5807,0.0494,0.0000,0.00,0.00,STATIONARY
5873,0.0233,0.0000,0.00,0.00,STATIONARY
5939,0.0395,0.0000,0.00,0.00,STATIONARY
6005,0.0531,0.0000,0.00,0.00,STATIONARY
6071,0.0537,0.0000,0.00,0.00,STATIONARY
6137,0.0475,0.0000,0.00,0.00,STATIONARY
6203,0.0369,0.0000,0.00,0.00,STATIONARY
6269,0.0457,0.0000,0.00,0.00,STATIONARY
6335,0.0225,0.0000,0.00,0.00,STATIONARY
6401,0.0582,0.0000,0.00,0.00,STATIONARY
6467,0.0359,0.0000,0.00,0.00,STATIONARY
6533,0.0252,0.0000,0.00,0.00,STATIONARY
6600,0.0656,0.0000,0.00,0.00,STATIONARY
6665,0.0431,0.0000,0.00,0.00,STATIONARY
6731,0.0387,0.0000,0.00,0.00,STATIONARY
6797,0.0441,0.0000,0.00,0.00,STATIONARY
6863,0.0167,0.0000,0.00,0.00,STATIONARY
6929,0.0519,0.0000,0.00,0.00,STATIONARY
6995,0.0696,0.0000,0.00,0.00,STATIONARY
7061,0.0505,0.0000,0.00,0.00,STATIONARY
7127,0.0488,0.0000,0.00,0.00,STATIONARY
7193,0.0708,0.0000,6.55,4.42,STATIONARY
7259,0.2017,0.0000,6.55,5.86,STATIONARY
7325,-0.0768,0.0000,19.47,15.05,STATIONARY
7391,0.1231,0.1231,27.60,23.51,STATIONARY
7457,0.5569,0.5569,64.35,51.07,STATIONARY
7523,0.3056,0.3056,84.53,73.64,STATIONARY
7589,0.0730,0.0730,0.00,0.00,STATIONARY
7655,0.1386,0.0000,0.00,0.00,STATIONARY
7721,0.2564,0.0000,0.00,0.00,STATIONARY
7787,0.3818,0.0000,51.26,34.58,STATIONARY
7853,0.3471,0.3471,74.17,61.29,STATIONARY
7919,0.2850,0.2850,92.99,82.67,STATIONARY
7985,0.2603,0.2603,110.17,101.22,STATIONARY
8051,0.4174,0.4174,137.72,125.84,STATIONARY
8117,0.4927,0.4927,170.24,155.79,UP
8183,0.3757,0.3757,195.03,182.27,UP
8249,0.2812,0.2812,213.59,203.40,UP
8315,0.3785,0.3785,238.58,227.13,UP
8381,0.4105,0.4105,265.67,253.13,UP
8447,0.4655,0.4655,296.39,282.31,UP
8513,0.4979,0.4979,329.25,313.98,UP
8579,0.4724,0.4724,360.43,345.32,UP
8645,0.4900,0.4900,392.77,377.33,UP
8711,0.4803,0.4803,424.47,409.14,UP
8777,0.4390,0.4390,453.45,439.03,UP
8843,0.4815,0.4815,485.23,470.20,UP
8909,0.5247,0.5247,519.86,503.70,UP
8975,0.5106,0.5106,553.56,537.33,UP
9041,0.4709,0.4709,584.64,569.25,UP
9107,0.4172,0.4172,612.17,598.20,UP
9173,0.4213,0.4213,639.97,626.38,UP
9239,0.4021,0.4021,666.51,653.45,UP
9305,0.4244,0.4244,694.52,681.16,UP
9371,0.3603,0.3603,718.30,706.21,UP
9437,0.3537,0.3537,741.64,730.11,UP
9503,0.3697,0.3697,766.04,754.35,UP
9569,0.2691,0.2691,783.80,774.22,UP
9635,0.2958,0.2958,803.32,793.85,UP
9701,0.2656,0.2656,820.85,812.06,UP
9767,0.2046,0.2046,834.35,827.10,UP
9833,0.2983,0.2983,854.04,845.28,UP
9900,0.2463,0.2463,870.30,862.16,UP
9965,0.2997,0.2997,890.08,880.99,UP
10031,0.2696,0.2696,907.87,899.13,UP
10097,0.0709,0.0709,912.55,908.18,UP
10163,-0.0041,0.0000,912.55,911.13,UP
10229,0.1225,0.0000,912.55,912.09,UP
10295,0.2537,0.0000,912.55,912.40,UP
10361,0.2362,0.0000,952.97,939.77,UP
10427,-0.0117,0.0000,952.97,948.68,UP
10493,0.0731,0.0000,952.97,951.57,UP
10559,0.0665,0.0000,952.97,952.52,UP
10625,0.1091,0.0000,969.39,963.90,UP
10691,0.0634,0.0634,973.58,970.43,UP
10757,0.1083,0.1083,980.72,977.37,UP
10823,0.0257,0.0000,980.72,979.63,UP
10889,-0.0469,0.0000,980.72,980.37,UP
10955,-0.0582,0.0000,980.72,980.61,UP
11021,0.0624,0.0000,975.48,977.15,UP
11087,0.0850,0.0000,975.48,976.02,UP
11153,-0.0246,0.0000,975.48,975.66,UP
11219,0.1856,0.0000,975.48,975.54,UP
11285,0.0454,0.0000,975.48,975.50,UP
11351,-0.0183,0.0000,975.48,975.49,UP
11417,-0.0492,0.0000,975.48,975.48,UP
11483,-0.0100,0.0000,975.48,975.48,UP
11549,0.0605,0.0000,975.48,975.48,UP
11615,0.1428,0.0000,975.48,975.48,UP
11681,0.0884,0.0000,994.73,988.47,UP
11747,0.0128,0.0000,994.73,992.69,UP
11813,0.0365,0.0000,994.73,994.07,UP
11879,0.0482,0.0000,994.73,994.51,UP
11945,0.0698,0.0000,994.73,994.66,UP
12011,0.0630,0.0000,994.73,994.71,UP
12077,0.0178,0.0000,994.73,994.72,UP
12143,0.0395,0.0000,994.73,994.73,UP
12209,0.0046,0.0000,994.73,994.73,UP
12275,-0.0048,0.0000,994.73,994.73,UP
12341,0.0297,0.0000,994.73,994.73,UP
12407,0.0884,0.0000,994.73,994.73,UP
12473,0.1040,0.0000,994.73,994.73,UP
12539,0.1135,0.0000,1014.92,1008.35,UP
12605,0.0623,0.0623,1019.03,1015.56,UP
12671,-0.0318,0.0000,1019.03,1017.90,UP
12737,-0.0198,0.0000,1019.03,1018.66,UP
12803,0.0642,0.0000,1019.03,1018.91,UP
12869,0.1362,0.0000,1019.03,1018.99,UP
12935,0.0401,0.0000,1019.03,1019.02,UP
13001,-0.0262,0.0000,1019.03,1019.03,UP
13067,0.0309,0.0000,1019.03,1019.03,UP
13133,0.1024,0.0000,1019.03,1019.03,UP
13200,0.0652,0.0000,1019.03,1019.03,UP
13265,0.0264,0.0000,1019.03,1019.03,UP
13331,0.0744,0.0000,1019.03,1019.03,UP
13397,0.1028,0.0000,1019.03,1019.03,UP
13463,0.0265,0.0000,1019.03,1019.03,UP
13529,-0.0671,0.0000,1019.03,1019.03,UP
13595,0.0021,0.0000,1019.03,1019.03,UP
13661,0.0133,0.0000,1019.03,1019.03,UP
13727,0.0839,0.0000,1019.03,1019.03,UP
13793,0.1756,0.0000,1019.03,1019.03,UP
13859,0.0974,0.0000,1042.58,1034.92,UP
13925,0.0831,0.0831,1048.06,1043.79,UP
13991,0.0713,0.0713,1052.77,1049.84,UP
14057,0.0009,0.0000,1052.77,1051.82,UP
14123,0.0025,0.0000,1052.77,1052.46,UP
14189,0.0348,0.0000,1052.77,1052.67,UP
14255,0.0330,0.0000,1052.77,1052.73,UP
14322,0.0947,0.0000,1052.77,1052.76,UP
14387,-0.0020,0.0000,1052.77,1052.76,UP
14453,-0.0135,0.0000,1052.77,1052.77,UP
14519,0.0032,0.0000,1052.77,1052.77,UP
14585,-0.0396,0.0000,1052.77,1052.77,UP
14651,0.0522,0.0000,1052.77,1052.77,UP
14717,0.1267,0.0000,1052.79,1052.78,UP
14783,0.0649,0.0000,1052.79,1052.79,UP
14849,-0.0069,0.0000,1052.79,1052.79,UP
14915,-0.0255,0.0000,1052.79,1052.79,UP
14981,0.1093,0.0000,1052.79,1052.79,UP
15048,0.0514,0.0000,1052.79,1052.79,UP
15113,0.0047,0.0000,1052.79,1052.79,UP
15179,0.0856,0.0000,1056.49,1055.29,UP
15245,0.0506,0.0000,1056.49,1056.10,UP
15311,0.0791,0.0000,1059.83,1058.62,UP
15377,-0.0612,0.0000,1059.83,1059.44,UP
15443,-0.0607,0.0000,1057.01,1057.80,UP
15509,0.1248,0.1248,1065.24,1062.82,UP
15575,0.0814,0.0814,1070.62,1068.08,UP
15641,0.0425,0.0000,1070.62,1069.79,UP
15707,-0.0695,0.0000,1070.62,1070.35,UP
15773,-0.0185,0.0000,1070.62,1070.53,UP
15839,0.0692,0.0000,1070.62,1070.59,UP
15905,0.1582,0.0000,1070.62,1070.61,UP
15971,0.1208,0.0000,1093.60,1086.12,UP
16037,0.0155,0.0000,1093.60,1091.17,UP
16103,-0.0249,0.0000,1093.60,1092.81,UP
16169,-0.0125,0.0000,1093.60,1093.35,UP
16235,0.0197,0.0000,1093.60,1093.52,UP
16301,0.0495,0.0000,1093.60,1093.58,UP
16367,-0.0243,0.0000,1093.60,1093.59,UP
16433,-0.0563,0.0000,1093.60,1093.60,UP
16500,-0.0212,0.0000,1093.60,1093.60,UP
16565,0.0252,0.0000,1093.60,1093.60,UP
16631,-0.1603,0.0000,1093.60,1093.60,UP
16697,-0.1381,0.0000,1093.60,1093.60,UP
16763,-0.1280,0.0000,1065.46,1074.62,UP
16829,-0.2734,-0.2734,1047.42,1056.27,UP
16895,-0.0837,-0.0837,1041.90,1046.57,UP
16961,-0.1635,-0.1635,1031.11,1036.14,UP
17027,-0.2536,-0.2536,1014.37,1021.45,UP
17093,-0.3417,-0.3417,991.81,1001.45,UP
17159,-0.2898,-0.2898,972.69,982.05,UP
17225,-0.2085,-0.2085,958.93,966.45,UP
17291,-0.2225,-0.2225,944.24,951.47,UP
17357,-0.2954,-0.2954,924.75,933.44,UP
17423,-0.4219,-0.4219,896.91,908.79,UP
17489,-0.3776,-0.3776,871.99,883.96,UP
17555,-0.3121,-0.3121,851.39,861.98,UP
17621,-0.3517,-0.3517,828.18,839.18,UP
17687,-0.3901,-0.3901,802.43,814.38,UP
17753,-0.4573,-0.4573,772.25,785.96,UP
17819,-0.4670,-0.4670,741.43,755.91,UP
17885,-0.3619,-0.3619,717.54,730.03,UP
17951,-0.4292,-0.4292,689.21,702.49,UP
18017,-0.4936,-0.4936,656.64,671.56,UP
18083,-0.5902,-0.5902,617.68,635.21,UP
18149,-0.4891,-0.4891,585.40,601.61,UP
18215,-0.4574,-0.4574,555.21,570.31,UP
18281,-0.4179,-0.4179,527.63,541.52,UP
18347,-0.4755,-0.4755,496.25,510.98,UP
18413,-0.4515,-0.4515,466.45,480.94,UP
18479,-0.4662,-0.4662,435.68,450.41,UP
18545,-0.2736,-0.2736,417.62,428.29,UP
18611,-0.3088,-0.3088,397.25,407.35,UP
18677,-0.2719,-0.2719,379.30,388.43,UP
18743,-0.3127,-0.3127,358.67,368.35,UP
18809,-0.2406,-0.2406,342.79,351.10,UP
18875,-0.2295,-0.2295,327.64,335.28,UP
18941,-0.2084,-0.2084,313.89,320.85,UP
19007,-0.1772,-0.1772,302.19,308.26,UP
19073,-0.1609,-0.1609,291.57,297.00,UP
19139,-0.1195,-0.1195,283.69,288.02,UP
19205,-0.1866,-0.1866,271.37,276.79,UP
19271,-0.1782,-0.1782,259.61,265.20,UP
19337,-0.1409,-0.1409,250.31,255.15,UP
19403,-0.1018,-0.1018,243.59,247.35,UP
19469,-0.0683,-0.0683,239.08,241.77,UP
19535,-0.0857,-0.0857,233.43,236.14,UP
19601,-0.0909,-0.0909,227.42,230.26,UP
19667,-0.0718,-0.0718,222.68,225.15,UP
19733,-0.0693,-0.0693,218.10,220.40,UP
19800,-0.0458,0.0000,218.10,218.85,UP
19865,0.0412,0.0000,218.10,218.35,UP
19931,-0.0427,0.0000,218.10,218.18,UP
19997,-0.0062,0.0000,218.10,218.13,UP
20063,0.0033,0.0000,218.10,218.11,UP
20129,0.0131,0.0000,218.10,218.11,UP
20195,0.0143,0.0000,218.10,218.11,UP
20261,-0.0093,0.0000,218.10,218.10,UP
20327,-0.0009,0.0000,218.10,218.10,UP
20393,0.0115,0.0000,218.10,218.10,UP
20459,0.0148,0.0000,218.10,218.10,UP
20525,-0.0239,0.0000,218.10,218.10,UP
20591,0.0330,0.0000,218.10,218.10,UP
20657,0.0262,0.0000,218.10,218.10,UP
20723,-0.0218,0.0000,218.10,218.10,UP
20789,-0.0039,0.0000,218.10,218.10,UP
20855,0.0291,0.0000,218.10,218.10,UP
20921,-0.0033,0.0000,218.10,218.10,UP
20987,0.0055,0.0000,218.10,218.10,UP
21053,-0.0042,0.0000,218.10,218.10,UP
21119,-0.0207,0.0000,218.10,218.10,UP
21185,-0.0030,0.0000,218.10,218.10,UP
21251,0.0045,0.0000,218.10,218.10,UP
21317,-0.0011,0.0000,218.10,218.10,UP
21383,0.0111,0.0000,218.10,218.10,UP
21449,0.0065,0.0000,218.10,218.10,UP
21515,0.0049,0.0000,218.10,218.10,UP
21581,0.0105,0.0000,218.10,218.10,UP
21647,-0.0041,0.0000,218.10,218.10,UP
21713,0.0324,0.0000,218.10,218.10,UP
21779,0.0504,0.0000,218.10,218.10,UP
21846,-0.0322,0.0000,218.10,218.10,UP
21911,-0.0074,0.0000,218.10,218.10,UP
21977,0.0166,0.0000,218.10,218.10,UP
22043,0.0386,0.0000,218.10,218.10,UP
22109,0.0686,0.0000,218.10,218.10,UP
22175,0.0138,0.0000,218.10,218.10,UP
22241,0.0061,0.0000,218.10,218.10,UP
22307,0.0304,0.0000,218.10,218.10,UP
22373,0.0155,0.0000,218.10,218.10,UP
22439,0.0714,0.0000,218.10,218.10,UP
22505,-0.0334,0.0000,218.10,218.10,UP
22571,0.0196,0.0000,218.10,218.10,UP
22637,0.0260,0.0000,218.10,218.10,UP
22703,-0.0070,0.0000,218.10,218.10,UP
22769,0.0787,0.0000,218.10,218.10,UP
22835,0.0198,0.0000,218.10,218.10,UP
22901,0.0474,0.0000,218.10,218.10,UP
22967,0.0084,0.0000,218.10,218.10,UP
23033,0.0667,0.0000,218.10,218.10,UP
23100,0.0533,0.0000,218.10,218.10,UP
23165,-0.0002,0.0000,218.10,218.10,UP
23231,0.0208,0.0000,218.10,218.10,UP
23297,-0.0157,0.0000,218.10,218.10,UP
23363,0.0472,0.0000,218.10,218.10,UP
23429,-0.0075,0.0000,218.10,218.10,UP
23495,0.0588,0.0000,218.10,218.10,UP
23561,-0.0065,0.0000,218.10,218.10,UP
23627,0.0223,0.0000,218.10,218.10,UP
23693,0.0161,0.0000,218.10,218.10,UP
23759,0.0528,0.0000,218.10,218.10,UP
23825,0.0622,0.0000,218.10,218.10,UP
23891,-0.0033,0.0000,218.10,218.10,UP
23957,0.0158,0.0000,218.10,218.10,UP
24023,0.0155,0.0000,218.10,218.10,UP
24089,0.0185,0.0000,218.10,218.10,UP
24155,-0.0280,0.0000,218.10,218.10,UP
24221,0.0536,0.0000,218.10,218.10,UP
24287,-0.0101,0.0000,218.10,218.10,UP
24353,-0.0363,0.0000,218.10,218.10,UP
24419,-0.0316,0.0000,218.10,218.10,UP
24485,-0.0432,0.0000,218.10,218.10,UP
24551,-0.0127,0.0000,218.10,218.10,UP
24617,-0.0504,0.0000,218.10,218.10,UP
24683,-0.0253,0.0000,218.10,218.10,UP
24749,-0.0680,0.0000,218.10,218.10,UP
24815,-0.0055,0.0000,218.10,218.10,UP
24881,-0.0040,0.0000,218.10,218.10,UP
24947,-0.0357,0.0000,218.10,218.10,UP
25013,-0.0529,0.0000,218.10,218.10,UP
25079,-0.0398,0.0000,218.10,218.10,UP
25145,-0.0096,0.0000,218.10,218.10,UP
25211,0.0164,0.0000,218.10,218.10,UP
25277,-0.0123,0.0000,218.10,218.10,UP
25343,-0.0767,0.0000,208.64,211.72,UP
25409,-0.0457,0.0000,208.64,209.64,UP
25475,-0.0022,0.0000,208.64,208.96,UP
25541,-0.0031,0.0000,208.64,208.74,UP
25607,-0.0327,0.0000,208.64,208.67,UP
25673,-0.0448,0.0000,208.64,208.65,UP
25739,-0.0503,0.0000,208.64,208.64,UP
25805,-0.0329,0.0000,208.64,208.64,UP
25871,0.0282,0.0000,208.64,208.64,UP
25937,0.0062,0.0000,208.64,208.64,UP
26003,-0.0041,0.0000,208.64,208.64,UP
26069,-0.0370,0.0000,208.64,208.64,UP
26135,-0.0160,0.0000,208.64,208.64,UP
26201,0.0379,0.0000,208.64,208.64,UP
26267,-0.0085,0.0000,208.64,208.64,UP
26333,0.0456,0.0000,208.64,208.64,UP
26400,-0.0227,0.0000,208.64,208.64,UP
26465,-0.0552,0.0000,208.64,208.64,UP
26531,-0.0019,0.0000,208.64,208.64,UP
26597,0.0384,0.0000,208.64,208.64,UP
26663,-0.0045,0.0000,208.64,208.64,UP
26729,-0.0081,0.0000,208.64,208.64,UP
26795,-0.0400,0.0000,208.64,208.64,UP
26861,-0.0269,0.0000,208.64,208.64,UP
26927,-0.0081,0.0000,208.64,208.64,UP
26993,0.0090,0.0000,208.64,208.64,UP
27059,-0.0136,0.0000,208.64,208.64,UP
27125,-0.0348,0.0000,208.64,208.64,UP
27191,-0.0072,0.0000,208.64,208.64,UP
27257,0.0034,0.0000,208.64,208.64,UP
27323,-0.0178,0.0000,208.64,208.64,UP
27389,-0.0180,0.0000,208.64,208.64,UP
27455,-0.0338,0.0000,208.64,208.64,UP
27521,-0.0196,0.0000,208.64,208.64,UP
27587,-0.0015,0.0000,208.64,208.64,UP
27653,-0.0135,0.0000,208.64,208.64,UP
27719,-0.0144,0.0000,208.64,208.64,UP
27785,-0.0428,0.0000,208.64,208.64,UP
27851,-0.0028,0.0000,208.64,208.64,UP
27917,0.0103,0.0000,208.64,208.64,UP
27983,0.0106,0.0000,208.64,208.64,UP
28049,-0.0029,0.0000,208.64,208.64,UP
28115,-0.0338,0.0000,208.64,208.64,UP
28181,-0.0374,0.0000,208.64,208.64,UP
28248,0.0147,0.0000,208.64,208.64,UP
28313,0.0298,0.0000,208.64,208.64,UP
28379,-0.0039,0.0000,208.64,208.64,UP
28445,-0.0188,0.0000,208.64,208.64,UP
28511,-0.0360,0.0000,208.64,208.64,UP
28577,0.0016,0.0000,208.64,208.64,UP
28643,0.0157,0.0000,208.64,208.64,UP
28709,0.0139,0.0000,208.64,208.64,UP
28775,-0.0127,0.0000,208.64,208.64,UP
28841,-0.0187,0.0000,208.64,208.64,UP
28907,-0.0168,0.0000,208.64,208.64,UP
28973,0.0039,0.0000,208.64,208.64,UP
29039,0.0249,0.0000,208.64,208.64,UP
29105,-0.0017,0.0000,208.64,208.64,UP
29171,-0.0318,0.0000,208.64,208.64,UP
29237,0.0024,0.0000,208.64,208.64,UP
29303,0.0392,0.0000,208.64,208.64,UP
29369,-0.0365,0.0000,208.64,208.64,UP
29435,-0.0424,0.0000,208.64,208.64,UP
29501,-0.0033,0.0000,208.64,208.64,UP
29567,0.0411,0.0000,208.64,208.64,UP
29633,0.0149,0.0000,208.64,208.64,UP
29700,-0.0279,0.0000,208.64,208.64,UP
29765,0.0169,0.0000,208.64,208.64,UP
29831,-0.0138,0.0000,208.64,208.64,UP
29897,0.0542,0.0000,208.64,208.64,UP
29963,0.0475,0.0000,208.64,208.64,UP
30029,-0.0702,0.0000,208.64,208.64,UP
30095,0.1014,0.0000,208.64,208.64,UP
30161,-0.0363,0.0000,208.64,208.64,UP
30227,0.0049,0.0000,208.64,208.64,UP
30293,0.0177,0.0000,208.64,208.64,UP
30359,-0.0054,0.0000,208.64,208.64,UP
30425,-0.0149,0.0000,208.64,208.64,UP
30491,0.0156,0.0000,208.64,208.64,UP
30557,0.0251,0.0000,208.64,208.64,UP
30623,-0.0317,0.0000,208.64,208.64,UP
30689,-0.0024,0.0000,208.64,208.64,UP
30755,-0.0221,0.0000,208.64,208.64,UP
30821,-0.0252,0.0000,208.64,208.64,UP
30887,0.0323,0.0000,208.64,208.64,UP
30953,-0.0119,0.0000,208.64,208.64,UP
31019,0.0039,0.0000,208.64,208.64,UP
31085,-0.0068,0.0000,208.64,208.64,UP
31151,-0.0145,0.0000,208.64,208.64,UP
31217,-0.0093,0.0000,208.64,208.64,UP
31283,-0.0510,0.0000,208.64,208.64,UP
31349,0.0372,0.0000,208.64,208.64,UP
31415,0.0447,0.0000,208.64,208.64,UP
31481,0.0016,0.0000,208.64,208.64,UP
31547,-0.0175,0.0000,208.64,208.64,UP
31613,-0.0632,0.0000,208.64,208.64,UP
31679,-0.0641,0.0000,208.64,208.64,UP
31745,0.0003,0.0000,208.64,208.64,UP
31811,0.0500,0.0000,208.64,208.64,UP
31877,0.0402,0.0000,208.64,208.64,UP
31943,-0.0027,0.0000,208.64,208.64,UP
32009,-0.0155,0.0000,208.64,208.64,UP
32075,0.0218,0.0000,208.64,208.64,UP
32141,0.0244,0.0000,208.64,208.64,UP
32207,0.0252,0.0000,208.64,208.64,UP
32273,-0.0015,0.0000,208.64,208.64,UP
32339,-0.0235,0.0000,208.64,208.64,UP
32405,-0.0061,0.0000,208.64,208.64,UP
32471,-0.0207,0.0000,208.64,208.64,UP
32537,0.0172,0.0000,208.64,208.64,UP
32603,-0.0499,0.0000,208.64,208.64,UP
32669,-0.0129,0.0000,208.64,208.64,UP
32735,-0.0220,0.0000,208.64,208.64,UP
32801,-0.0007,0.0000,208.64,208.64,UP
32867,0.0401,0.0000,208.64,208.64,UP
32933,0.0131,0.0000,208.64,208.64,UP
33000,0.0384,0.0000,208.64,208.64,UP
33065,-0.0312,0.0000,208.64,208.64,UP
33131,-0.0627,0.0000,208.64,208.64,UP
33197,0.0049,0.0000,208.64,208.64,UP
33263,0.0384,0.0000,208.64,208.64,UP
33329,0.0363,0.0000,208.64,208.64,UP
33395,-0.0674,0.0000,208.64,208.64,UP
33461,-0.0354,0.0000,208.64,208.64,UP
33527,0.0009,0.0000,208.64,208.64,UP
33593,0.0114,0.0000,208.64,208.64,UP
33659,0.0101,0.0000,208.64,208.64,UP
33725,0.0123,0.0000,208.64,208.64,UP
33791,0.0244,0.0000,208.64,208.64,UP
33857,0.0101,0.0000,208.64,208.64,UP
33923,0.0277,0.0000,208.64,208.64,UP
33989,0.0022,0.0000,208.64,208.64,UP
34055,0.0157,0.0000,208.64,208.64,UP
34121,0.0336,0.0000,208.64,208.64,UP
34187,0.0222,0.0000,208.64,208.64,UP
34253,0.0117,0.0000,208.64,208.64,UP
34319,0.0171,0.0000,208.64,208.64,UP
34385,-0.0032,0.0000,208.64,208.64,UP
34451,0.0066,0.0000,208.64,208.64,UP
34517,-0.0020,0.0000,208.64,208.64,UP
34583,0.0134,0.0000,208.64,208.64,UP
34649,-0.0036,0.0000,208.64,208.64,UP
34715,0.0111,0.0000,208.64,208.64,UP
34781,-0.0015,0.0000,208.64,208.64,UP
34847,-0.0044,0.0000,208.64,208.64,UP
34913,-0.0195,0.0000,208.64,208.64,UP
34979,-0.0140,0.0000,208.64,208.64,UP
35045,0.0032,0.0000,208.64,208.64,UP
35111,0.0047,0.0000,208.64,208.64,UP
35177,0.0098,0.0000,208.64,208.64,UP
35243,0.0050,0.0000,208.64,208.64,UP
35309,-0.0170,0.0000,208.64,208.64,UP
35375,-0.0113,0.0000,208.64,208.64,UP
35441,-0.0033,0.0000,208.64,208.64,UP
35507,-0.0095,0.0000,208.64,208.64,UP
35573,-0.0133,0.0000,208.64,208.64,UP
35639,-0.0235,0.0000,208.64,208.64,UP
35705,-0.0276,0.0000,208.64,208.64,UP
35771,-0.0170,0.0000,208.64,208.64,UP
