time_ms,original_az,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
590,0.0080,0.0000,0.00,0.00,STATIONARY
600,0.0077,0.0000,0.00,0.00,STATIONARY
610,-0.0022,0.0000,0.00,0.00,STATIONARY
620,-0.0044,0.0000,0.00,0.00,STATIONARY
630,0.0151,0.0000,0.00,0.00,STATIONARY
640,0.0104,0.0000,0.00,0.00,STATIONARY
649,0.0055,0.0000,0.00,0.00,STATIONARY
660,-0.0002,0.0000,0.00,0.00,STATIONARY
670,-0.0053,0.0000,0.00,0.00,STATIONARY
680,-0.0090,0.0000,0.00,0.00,STATIONARY
690,0.0100,0.0000,0.00,0.00,STATIONARY
700,-0.0019,0.0000,0.00,0.00,STATIONARY
710,-0.0056,0.0000,0.00,0.00,STATIONARY
719,-0.0049,0.0000,0.00,0.00,STATIONARY
730,0.0086,0.0000,0.00,0.00,STATIONARY
740,0.0122,0.0000,0.00,0.00,STATIONARY
750,0.0032,0.0000,0.00,0.00,STATIONARY
760,-0.0131,0.0000,0.00,0.00,STATIONARY
770,0.0138,0.0000,0.00,0.00,STATIONARY
780,-0.0037,0.0000,0.00,0.00,STATIONARY
789,0.0012,0.0000,0.00,0.00,STATIONARY
800,-0.0213,0.0000,0.00,0.00,STATIONARY
810,-0.0029,0.0000,0.00,0.00,STATIONARY
819,0.0116,0.0000,0.00,0.00,STATIONARY
830,0.0217,0.0000,0.00,0.00,STATIONARY
840,0.0129,0.0000,0.00,0.00,STATIONARY
850,0.0049,0.0000,0.00,0.00,STATIONARY
860,-0.0037,0.0000,0.00,0.00,STATIONARY
870,0.0019,0.0000,0.00,0.00,STATIONARY
880,-0.0046,0.0000,0.00,0.00,STATIONARY
890,-0.0101,0.0000,0.00,0.00,STATIONARY
900,-0.0126,0.0000,0.00,0.00,STATIONARY
910,-0.0143,0.0000,0.00,0.00,STATIONARY
919,-0.0156,0.0000,0.00,0.00,STATIONARY
930,-0.0127,0.0000,0.00,0.00,STATIONARY
940,-0.0097,0.0000,0.00,0.00,STATIONARY
950,-0.0001,0.0000,0.00,0.00,STATIONARY
960,0.0037,0.0000,0.00,0.00,STATIONARY
970,-0.0023,0.0000,0.00,0.00,STATIONARY
980,0.0114,0.0000,0.00,0.00,STATIONARY
990,0.0102,0.0000,0.00,0.00,STATIONARY
999,0.0073,0.0000,0.00,0.00,STATIONARY
1010,0.0002,0.0000,0.00,0.00,STATIONARY
1020,-0.0021,0.0000,0.00,0.00,STATIONARY
1030,-0.0039,0.0000,0.00,0.00,STATIONARY
1040,0.0075,0.0000,0.00,0.00,STATIONARY
1050,0.0091,0.0000,0.00,0.00,STATIONARY
1060,0.0070,0.0000,0.00,0.00,STATIONARY
1070,0.0049,0.0000,0.00,0.00,STATIONARY
1079,0.0010,0.0000,0.00,0.00,STATIONARY
1090,-0.0148,0.0000,0.00,0.00,STATIONARY
1100,-0.0042,0.0000,0.00,0.00,STATIONARY
1110,-0.0069,0.0000,0.00,0.00,STATIONARY
1120,-0.0136,0.0000,0.00,0.00,STATIONARY
1130,-0.0099,0.0000,0.00,0.00,STATIONARY
1140,-0.0054,0.0000,0.00,0.00,STATIONARY
1150,0.0215,0.0000,0.00,0.00,STATIONARY
1160,0.0158,0.0000,0.00,0.00,STATIONARY
1170,0.0294,0.0000,0.00,0.00,STATIONARY
1180,0.0132,0.0000,0.00,0.00,STATIONARY
1190,0.0153,0.0000,0.00,0.00,STATIONARY
1200,0.0118,0.0000,0.00,0.00,STATIONARY
1210,-0.0054,0.0000,0.00,0.00,STATIONARY
1219,-0.0057,0.0000,0.00,0.00,STATIONARY
1230,-0.0230,0.0000,0.00,0.00,STATIONARY
1240,-0.0215,0.0000,0.00,0.00,STATIONARY
1250,-0.0265,0.0000,0.00,0.00,STATIONARY
1260,-0.0140,0.0000,0.00,0.00,STATIONARY
1270,-0.0053,0.0000,0.00,0.00,STATIONARY
1280,0.0129,0.0000,0.00,0.00,STATIONARY
1289,0.0099,0.0000,0.00,0.00,STATIONARY
1300,0.0129,0.0000,0.00,0.00,STATIONARY
1310,0.0103,0.0000,0.00,0.00,STATIONARY
1320,0.0091,0.0000,0.00,0.00,STATIONARY
1330,0.0042,0.0000,0.00,0.00,STATIONARY
1340,-0.0114,0.0000,0.00,0.00,STATIONARY
1350,0.0079,0.0000,0.00,0.00,STATIONARY
1359,0.0010,0.0000,0.00,0.00,STATIONARY
1370,0.0093,0.0000,0.00,0.00,STATIONARY
1380,0.0226,0.0000,0.00,0.00,STATIONARY
1390,0.0071,0.0000,0.00,0.00,STATIONARY
1400,0.0041,0.0000,0.00,0.00,STATIONARY
1410,0.0054,0.0000,0.00,0.00,STATIONARY
1419,-0.0008,0.0000,0.00,0.00,STATIONARY
1430,0.0023,0.0000,0.00,0.00,STATIONARY
1440,-0.0042,0.0000,0.00,0.00,STATIONARY
1450,-0.0031,0.0000,0.00,0.00,STATIONARY
1460,0.0014,0.0000,0.00,0.00,STATIONARY
1470,-0.0100,0.0000,0.00,0.00,STATIONARY
1480,0.0069,0.0000,0.00,0.00,STATIONARY
1490,0.0039,0.0000,0.00,0.00,STATIONARY
1499,-0.0038,0.0000,0.00,0.00,STATIONARY
1510,0.0036,0.0000,0.00,0.00,STATIONARY
1520,0.0061,0.0000,0.00,0.00,STATIONARY
1530,0.0064,0.0000,0.00,0.00,STATIONARY
1540,0.0048,0.0000,0.00,0.00,STATIONARY
1550,0.0063,0.0000,0.00,0.00,STATIONARY
1560,0.0024,0.0000,0.00,0.00,STATIONARY
1569,-0.0042,0.0000,0.00,0.00,STATIONARY
1579,0.0007,0.0000,0.00,0.00,STATIONARY
1590,-0.0093,0.0000,0.00,0.00,STATIONARY
1600,-0.0018,0.0000,0.00,0.00,STATIONARY
1610,-0.0014,0.0000,0.00,0.00,STATIONARY
1619,0.0180,0.0000,0.00,0.00,STATIONARY
1630,0.0034,0.0000,0.00,0.00,STATIONARY
1639,-0.0118,0.0000,0.00,0.00,STATIONARY
1650,-0.0188,0.0000,0.00,0.00,STATIONARY
1660,-0.0081,0.0000,0.00,0.00,STATIONARY
1670,0.0133,0.0000,0.00,0.00,STATIONARY
1680,0.0111,0.0000,0.00,0.00,STATIONARY
1690,0.0016,0.0000,0.00,0.00,STATIONARY
1700,-0.0030,0.0000,0.00,0.00,STATIONARY
1710,-0.0007,0.0000,0.00,0.00,STATIONARY
1720,-0.0060,0.0000,0.00,0.00,STATIONARY
1730,-0.0043,0.0000,0.00,0.00,STATIONARY
1740,-0.0046,0.0000,0.00,0.00,STATIONARY
1750,-0.0040,0.0000,0.00,0.00,STATIONARY
1760,0.0130,0.0000,0.00,0.00,STATIONARY
1770,-0.0033,0.0000,0.00,0.00,STATIONARY
1780,-0.0074,0.0000,0.00,0.00,STATIONARY
1789,0.0017,0.0000,0.00,0.00,STATIONARY
1800,-0.0094,0.0000,0.00,0.00,STATIONARY
1810,0.0013,0.0000,0.00,0.00,STATIONARY
1819,0.0015,0.0000,0.00,0.00,STATIONARY
1830,-0.0056,0.0000,0.00,0.00,STATIONARY
1840,-0.0139,0.0000,0.00,0.00,STATIONARY
1850,-0.0007,0.0000,0.00,0.00,STATIONARY
1859,-0.0074,0.0000,0.00,0.00,STATIONARY
1870,-0.0048,0.0000,0.00,0.00,STATIONARY
1880,-0.0051,0.0000,0.00,0.00,STATIONARY
1890,-0.0006,0.0000,0.00,0.00,STATIONARY
1900,-0.0035,0.0000,0.00,0.00,STATIONARY
1910,0.0079,0.0000,0.00,0.00,STATIONARY
1919,0.0054,0.0000,0.00,0.00,STATIONARY
1930,-0.0041,0.0000,0.00,0.00,STATIONARY
1940,0.0034,0.0000,0.00,0.00,STATIONARY
1950,-0.0075,0.0000,0.00,0.00,STATIONARY
1960,0.0003,0.0000,0.00,0.00,STATIONARY
1970,-0.0094,0.0000,0.00,0.00,STATIONARY
1980,-0.0034,0.0000,0.00,0.00,STATIONARY
1990,0.0061,0.0000,0.00,0.00,STATIONARY
1999,0.0059,0.0000,0.00,0.00,STATIONARY
2009,-0.0008,0.0000,0.00,0.00,STATIONARY
2020,-0.0104,0.0000,0.00,0.00,STATIONARY
2030,0.0039,0.0000,0.00,0.00,STATIONARY
2040,-0.0048,0.0000,0.00,0.00,STATIONARY
2050,-0.0044,0.0000,0.00,0.00,STATIONARY
2060,-0.0004,0.0000,0.00,0.00,STATIONARY
2069,0.0055,0.0000,0.00,0.00,STATIONARY
2079,0.0105,0.0000,0.00,0.00,STATIONARY
2090,-0.0113,0.0000,0.00,0.00,STATIONARY
2100,0.0256,0.0000,0.00,0.00,STATIONARY
2110,0.0219,0.0000,0.00,0.00,STATIONARY
2120,-0.0048,0.0000,0.00,0.00,STATIONARY
2130,-0.0053,0.0000,0.00,0.00,STATIONARY
2140,-0.0021,0.0000,0.00,0.00,STATIONARY
2150,0.0021,0.0000,0.00,0.00,STATIONARY
2160,0.0149,0.0000,0.00,0.00,STATIONARY
2170,0.0053,0.0000,0.00,0.00,STATIONARY
2180,0.0067,0.0000,0.00,0.00,STATIONARY
2190,0.0029,0.0000,0.00,0.00,STATIONARY
2200,0.0177,0.0000,0.00,0.00,STATIONARY
2210,-0.0041,0.0000,0.00,0.00,STATIONARY
2219,0.0094,0.0000,0.00,0.00,STATIONARY
2230,-0.0076,0.0000,0.00,0.00,STATIONARY
2240,0.0015,0.0000,0.00,0.00,STATIONARY
2250,0.0099,0.0000,0.00,0.00,STATIONARY
2260,-0.0060,0.0000,0.00,0.00,STATIONARY
2270,-0.0137,0.0000,0.00,0.00,STATIONARY
2280,-0.0306,0.0000,0.00,0.00,STATIONARY
2289,0.0039,0.0000,0.00,0.00,STATIONARY
2300,0.0079,0.0000,0.00,0.00,STATIONARY
2310,0.0070,0.0000,0.00,0.00,STATIONARY
2320,0.0071,0.0000,0.00,0.00,STATIONARY
2330,0.0138,0.0000,0.00,0.00,STATIONARY
2340,0.0091,0.0000,0.00,0.00,STATIONARY
2350,0.0014,0.0000,0.00,0.00,STATIONARY
2359,-0.0078,0.0000,0.00,0.00,STATIONARY
2370,-0.0065,0.0000,0.00,0.00,STATIONARY
2380,-0.0212,0.0000,0.00,0.00,STATIONARY
2390,-0.0030,0.0000,0.00,0.00,STATIONARY
2400,0.0065,0.0000,0.00,0.00,STATIONARY
2410,-0.0165,0.0000,0.00,0.00,STATIONARY
2419,0.0114,0.0000,0.00,0.00,STATIONARY
2430,0.0010,0.0000,0.00,0.00,STATIONARY
2440,0.0060,0.0000,0.00,0.00,STATIONARY
2450,0.0035,0.0000,0.00,0.00,STATIONARY
2460,-0.0037,0.0000,0.00,0.00,STATIONARY
2470,-0.0076,0.0000,0.00,0.00,STATIONARY
2480,0.0067,0.0000,0.00,0.00,STATIONARY
2490,-0.0043,0.0000,0.00,0.00,STATIONARY
2500,-0.0041,0.0000,0.00,0.00,STATIONARY
2509,0.0118,0.0000,0.00,0.00,STATIONARY
2520,0.0071,0.0000,0.00,0.00,STATIONARY
2530,0.0083,0.0000,0.00,0.00,STATIONARY
2540,0.0071,0.0000,0.00,0.00,STATIONARY
2550,0.0018,0.0000,0.00,0.00,STATIONARY
2560,0.0059,0.0000,0.00,0.00,STATIONARY
2570,-0.0089,0.0000,0.00,0.00,STATIONARY
2579,-0.0028,0.0000,0.00,0.00,STATIONARY
2590,0.0041,0.0000,0.00,0.00,STATIONARY
2600,-0.0102,0.0000,0.00,0.00,STATIONARY
2610,0.0079,0.0000,0.00,0.00,STATIONARY
2619,-0.0097,0.0000,0.00,0.00,STATIONARY
2630,0.0023,0.0000,0.00,0.00,STATIONARY
2639,-0.0016,0.0000,0.00,0.00,STATIONARY
2649,0.0123,0.0000,0.00,0.00,STATIONARY
2660,0.0034,0.0000,0.00,0.00,STATIONARY
2670,0.0134,0.0000,0.00,0.00,STATIONARY
2680,-0.0111,0.0000,0.00,0.00,STATIONARY
2690,0.0142,0.0000,0.00,0.00,STATIONARY
2700,-0.0015,0.0000,0.00,0.00,STATIONARY
2710,-0.0082,0.0000,0.00,0.00,STATIONARY
2719,-0.0141,0.0000,0.00,0.00,STATIONARY
2730,0.0015,0.0000,0.00,0.00,STATIONARY
2740,-0.0090,0.0000,0.00,0.00,STATIONARY
2750,-0.0215,0.0000,0.00,0.00,STATIONARY
2760,-0.0051,0.0000,0.00,0.00,STATIONARY
2770,-0.0067,0.0000,0.00,0.00,STATIONARY
2780,0.0095,0.0000,0.00,0.00,STATIONARY
2789,-0.0059,0.0000,0.00,0.00,STATIONARY
2800,0.0135,0.0000,0.00,0.00,STATIONARY
2810,0.0100,0.0000,0.00,0.00,STATIONARY
2819,0.0064,0.0000,0.00,0.00,STATIONARY
2830,0.0052,0.0000,0.00,0.00,STATIONARY
2840,0.0040,0.0000,0.00,0.00,STATIONARY
2850,0.0129,0.0000,0.00,0.00,STATIONARY
2860,-0.0102,0.0000,0.00,0.00,STATIONARY
2870,0.0123,0.0000,0.00,0.00,STATIONARY
2880,-0.0034,0.0000,0.00,0.00,STATIONARY
2890,0.0547,0.0000,0.00,0.00,STATIONARY
2900,0.0863,0.0000,0.00,0.00,STATIONARY
2910,0.1270,0.0000,0.00,0.00,STATIONARY
2919,0.1265,0.0000,3.40,0.81,STATIONARY
2930,0.1213,0.1213,4.61,1.72,STATIONARY
2940,0.1400,0.1400,6.01,2.75,STATIONARY
2950,0.1253,0.1253,7.26,3.83,STATIONARY
2960,0.1901,0.1901,9.17,5.10,STATIONARY
2970,0.2874,0.2874,12.04,6.76,STATIONARY
2980,0.2927,0.2927,14.97,8.72,STATIONARY
2990,0.2931,0.2931,17.90,10.92,STATIONARY
2999,0.2137,0.2137,20.03,13.09,STATIONARY
3009,0.1908,0.1908,21.94,15.21,STATIONARY
3020,0.1894,0.1894,23.84,17.27,STATIONARY
3030,0.1414,0.1414,25.25,19.18,STATIONARY
3040,0.0844,0.0844,26.09,20.83,STATIONARY
3050,0.0534,0.0000,26.09,22.09,STATIONARY
3060,-0.0111,0.0000,26.09,23.05,STATIONARY
3069,-0.0036,0.0000,26.09,23.77,STATIONARY
3079,-0.0125,0.0000,26.09,24.33,STATIONARY
3090,-0.0430,0.0000,26.09,24.75,STATIONARY
3100,-0.0285,0.0000,26.09,25.07,STATIONARY
3110,-0.0242,0.0000,26.09,25.32,STATIONARY
3120,0.0011,0.0000,26.09,25.50,STATIONARY
3130,0.0284,0.0000,26.09,25.64,STATIONARY
3140,0.0352,0.0000,26.09,25.75,STATIONARY
3150,0.0529,0.0000,26.09,25.83,STATIONARY
3160,0.0943,0.0000,26.09,25.89,STATIONARY
3170,0.1282,0.0000,26.09,25.94,STATIONARY
3180,0.1435,0.0000,29.75,26.85,STATIONARY
3190,0.1503,0.1503,31.26,27.91,STATIONARY
3200,0.1482,0.1482,32.74,29.06,STATIONARY
3210,0.1720,0.1720,34.46,30.35,STATIONARY
3219,0.1605,0.1605,36.06,31.72,STATIONARY
3230,0.1442,0.1442,37.51,33.10,STATIONARY
3240,0.1516,0.1516,39.02,34.52,STATIONARY
3250,0.1364,0.1364,40.39,35.92,STATIONARY
3260,0.1037,0.1037,41.42,37.23,STATIONARY
3270,0.1079,0.1079,42.50,38.49,STATIONARY
3280,0.0958,0.0958,43.46,39.68,STATIONARY
3289,0.0794,0.0794,44.25,40.77,STATIONARY
3300,0.0635,0.0635,44.89,41.76,STATIONARY
3310,0.0612,0.0612,45.50,42.65,STATIONARY
3320,0.0485,0.0000,45.50,43.33,STATIONARY
3330,0.0429,0.0000,45.50,43.85,STATIONARY
3339,0.0591,0.0000,45.50,44.24,STATIONARY
3350,0.0500,0.0000,45.50,44.55,STATIONARY
3360,0.0923,0.0000,47.50,45.25,STATIONARY
3370,0.1025,0.0000,47.50,45.79,STATIONARY
3380,0.1115,0.0000,50.57,46.93,STATIONARY
3390,0.1161,0.1161,51.73,48.08,STATIONARY
3400,0.1176,0.1176,52.90,49.23,STATIONARY
3410,0.1659,0.1659,54.56,50.51,STATIONARY
3419,0.1607,0.1607,56.17,51.86,STATIONARY
3430,0.1660,0.1660,57.83,53.29,STATIONARY
3440,0.1515,0.1515,59.35,54.74,STATIONARY
3450,0.1504,0.1504,60.85,56.20,STATIONARY
3460,0.1663,0.1663,62.51,57.71,STATIONARY
3470,0.1781,0.1781,64.29,59.28,STATIONARY
3480,0.1581,0.1581,65.87,60.86,STATIONARY
3490,0.1320,0.1320,67.19,62.37,STATIONARY
3500,0.1184,0.1184,68.38,63.81,STATIONARY
3509,0.1118,0.1118,69.50,65.17,STATIONARY
3520,0.1172,0.1172,70.67,66.48,STATIONARY
3530,0.1079,0.1079,71.75,67.74,STATIONARY
3540,0.1103,0.1103,72.85,68.96,STATIONARY
3550,0.1010,0.1010,73.86,70.13,STATIONARY
3560,0.1120,0.1120,74.98,71.29,STATIONARY
3570,0.1232,0.1232,76.21,72.47,STATIONARY
3579,0.1288,0.1288,77.50,73.67,STATIONARY
3590,0.1452,0.1452,78.95,74.93,UP
3600,0.1689,0.1689,80.64,76.30,UP
3610,0.1965,0.1965,82.61,77.81,UP
3620,0.2194,0.2194,84.80,79.48,UP
3630,0.2462,0.2462,87.26,81.34,UP
3640,0.2468,0.2468,89.73,83.34,UP
3650,0.2862,0.2862,92.59,85.56,UP
3660,0.3223,0.3223,95.81,88.01,UP
3670,0.3300,0.3300,99.11,90.66,UP
3680,0.3441,0.3441,102.55,93.51,UP
3690,0.3655,0.3655,106.21,96.54,UP
3700,0.3412,0.3412,109.62,99.67,UP
3709,0.3584,0.3584,113.20,102.90,UP
3720,0.3490,0.3490,116.69,106.20,UP
3730,0.3358,0.3358,120.05,109.51,UP
3740,0.3228,0.3228,123.28,112.80,UP
3750,0.3381,0.3381,126.66,116.12,UP
3760,0.3013,0.3013,129.68,119.36,UP
3769,0.3003,0.3003,132.68,122.54,UP
3780,0.3068,0.3068,135.75,125.70,UP
3789,0.3014,0.3014,138.76,128.82,UP
3800,0.3048,0.3048,141.81,131.93,UP
3810,0.3278,0.3278,145.09,135.07,UP
3820,0.3189,0.3189,148.28,138.23,UP
3830,0.3183,0.3183,151.46,141.39,UP
3840,0.3452,0.3452,154.91,144.62,UP
3850,0.3500,0.3500,158.41,147.92,UP
3860,0.3633,0.3633,162.04,151.30,UP
3870,0.3614,0.3614,165.66,154.73,UP
3880,0.3712,0.3712,169.37,158.23,UP
3890,0.3764,0.3764,173.14,161.79,UP
3900,0.4060,0.4060,177.19,165.47,UP
3910,0.4100,0.4100,181.29,169.26,UP
3919,0.4089,0.4089,185.38,173.11,UP
3930,0.4052,0.4052,189.44,177.01,UP
3940,0.3936,0.3936,193.37,180.93,UP
3950,0.4119,0.4119,197.49,184.89,UP
3960,0.3968,0.3968,201.46,188.85,UP
3970,0.3960,0.3960,205.42,192.81,UP
3980,0.4050,0.4050,209.47,196.79,UP
3990,0.4083,0.4083,213.55,200.80,UP
3999,0.4203,0.4203,217.75,204.85,UP
4009,0.4216,0.4216,221.97,208.94,UP
4020,0.4071,0.4071,226.04,213.03,UP
4030,0.4129,0.4129,230.17,217.13,UP
4040,0.4222,0.4222,234.39,221.26,UP
4050,0.4164,0.4164,238.55,225.39,UP
4060,0.4079,0.4079,242.63,229.51,UP
4070,0.4019,0.4019,246.65,233.61,UP
4080,0.4170,0.4170,250.82,237.73,UP
4090,0.4225,0.4225,255.05,241.87,UP
4100,0.4344,0.4344,259.39,246.06,UP
4110,0.4424,0.4424,263.82,250.30,UP
4120,0.4508,0.4508,268.32,254.61,UP
4130,0.4315,0.4315,272.64,258.92,UP
4140,0.4388,0.4388,277.03,263.25,UP
4149,0.4251,0.4251,281.28,267.56,UP
4160,0.4465,0.4465,285.74,271.91,UP
4170,0.4620,0.4620,290.36,276.32,UP
4180,0.4566,0.4566,294.93,280.77,UP
4190,0.4465,0.4465,299.40,285.22,UP
4200,0.4572,0.4572,303.97,289.70,UP
4210,0.4810,0.4810,308.78,294.26,UP
4220,0.4905,0.4905,313.68,298.90,UP
4230,0.4702,0.4702,318.38,303.56,UP
4240,0.4906,0.4906,323.29,308.28,UP
4250,0.4807,0.4807,328.10,313.01,UP
4260,0.4884,0.4884,332.98,317.79,UP
4270,0.4922,0.4922,337.90,322.60,UP
4280,0.4707,0.4707,342.61,327.38,UP
4290,0.4772,0.4772,347.38,332.16,UP
4300,0.4859,0.4859,352.24,336.96,UP
4310,0.4832,0.4832,357.07,341.77,UP
4320,0.4816,0.4816,361.89,346.58,UP
4330,0.4618,0.4618,366.51,351.34,UP
4340,0.4801,0.4801,371.31,356.12,UP
4350,0.5008,0.5008,376.32,360.94,UP
4359,0.4917,0.4917,381.23,365.79,UP
4370,0.5094,0.5094,386.33,370.70,UP
4380,0.4968,0.4968,391.29,375.63,UP
4390,0.5103,0.5103,396.40,380.59,UP
4400,0.5235,0.5235,401.63,385.62,UP
4410,0.5170,0.5170,406.80,390.68,UP
4419,0.5078,0.5078,411.88,395.75,UP
4430,0.5272,0.5272,417.15,400.87,UP
4440,0.5495,0.5495,422.65,406.07,UP
4450,0.5486,0.5486,428.13,411.35,UP
4460,0.5616,0.5616,433.75,416.70,UP
4470,0.5218,0.5218,438.97,422.03,UP
4480,0.5494,0.5494,444.46,427.39,UP
4490,0.5481,0.5481,449.94,432.78,UP
4499,0.5379,0.5379,455.32,438.17,UP
4509,0.5429,0.5429,460.75,443.57,UP
4520,0.5274,0.5274,466.02,448.94,UP
4530,0.5367,0.5367,471.39,454.30,UP
4540,0.5573,0.5573,476.96,459.72,UP
4550,0.5559,0.5559,482.52,465.17,UP
4560,0.5482,0.5482,488.01,470.63,UP
4570,0.5633,0.5633,493.64,476.13,UP
4579,0.5532,0.5532,499.17,481.64,UP
4590,0.5251,0.5251,504.42,487.09,UP
4600,0.5480,0.5480,509.90,492.54,UP
4610,0.5415,0.5415,515.32,497.98,UP
4620,0.5617,0.5617,520.93,503.47,UP
4630,0.5725,0.5725,526.66,509.01,UP
4640,0.5839,0.5839,532.50,514.63,UP
4650,0.5785,0.5785,538.28,520.28,UP
4660,0.5895,0.5895,544.18,526.00,UP
4670,0.5856,0.5856,550.03,531.74,UP
4679,0.5640,0.5640,555.67,537.46,UP
4690,0.5900,0.5900,561.57,543.23,UP
4700,0.6118,0.6118,567.69,549.07,UP
4710,0.6212,0.6212,573.90,555.01,UP
4720,0.6212,0.6212,580.11,561.01,UP
4730,0.5998,0.5998,586.11,567.01,UP
4740,0.6019,0.6019,592.13,573.02,UP
4750,0.6059,0.6059,598.19,579.03,UP
4760,0.6008,0.6008,604.20,585.05,UP
4770,0.5902,0.5902,610.10,591.04,UP
4780,0.5722,0.5722,615.82,596.96,UP
4790,0.6022,0.6022,621.84,602.91,UP
4800,0.6234,0.6234,628.08,608.93,UP
4810,0.6191,0.6191,634.27,614.99,UP
4820,0.6182,0.6182,640.45,621.07,UP
4830,0.6250,0.6250,646.70,627.20,UP
4840,0.6616,0.6616,653.32,633.44,UP
4850,0.6659,0.6659,659.98,639.79,UP
4859,0.6374,0.6374,666.35,646.14,UP
4870,0.6455,0.6455,672.81,652.51,UP
4880,0.6489,0.6489,679.29,658.91,UP
4890,0.6947,0.6947,686.24,665.45,UP
4900,0.6721,0.6721,692.96,672.02,UP
4910,0.6518,0.6518,699.48,678.59,UP
4919,0.6085,0.6085,705.56,685.04,UP
4930,0.6497,0.6497,712.06,691.50,UP
4940,0.6766,0.6766,718.83,698.03,UP
4950,0.6653,0.6653,725.48,704.59,UP
4960,0.6322,0.6322,731.80,711.10,UP
4970,0.5965,0.5965,737.77,717.47,UP
4980,0.6240,0.6240,744.01,723.82,UP
4990,0.6889,0.6889,750.90,730.29,UP
4999,0.6673,0.6673,757.57,736.81,UP
5009,0.6737,0.6737,764.31,743.38,UP
5020,0.6572,0.6572,770.88,749.96,UP
5030,0.6790,0.6790,777.67,756.58,UP
5040,0.6982,0.6982,784.65,763.29,UP
5050,0.6885,0.6885,791.54,770.04,UP
5060,0.6983,0.6983,798.52,776.85,UP
5070,0.6833,0.6833,805.35,783.66,UP
5079,0.7042,0.7042,812.39,790.53,UP
5090,0.7031,0.7031,819.43,797.44,UP
5100,0.7019,0.7019,826.44,804.37,UP
5110,0.7130,0.7130,833.57,811.35,UP
5120,0.6636,0.6636,840.21,818.25,UP
5130,0.6561,0.6561,846.77,825.07,UP
5140,0.6380,0.6380,853.15,831.78,UP
5150,0.6385,0.6385,859.54,838.42,UP
5160,0.6473,0.6473,866.01,845.01,UP
5170,0.5882,0.5882,871.89,851.44,UP
