time_ms,original_az,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
4488,-0.3181,-0.3181,-71.75,-62.78,STATIONARY
4554,-0.3289,-0.3289,-93.46,-83.48,STATIONARY
4620,-0.3506,-0.3506,-116.60,-105.82,DOWN
4685,-0.3793,-0.3793,-141.63,-129.98,DOWN
4752,-0.3981,-0.3981,-167.90,-155.56,DOWN
4818,-0.4000,-0.4000,-194.30,-181.70,DOWN
4884,-0.4218,-0.4218,-222.14,-208.98,DOWN
4950,-0.4430,-0.4430,-251.38,-237.59,DOWN
5016,-0.4751,-0.4751,-282.74,-268.05,DOWN
5082,-0.4632,-0.4632,-313.30,-298.58,DOWN
5147,-0.4927,-0.4927,-345.82,-330.45,DOWN
5214,-0.4915,-0.4915,-378.27,-362.71,DOWN
5280,-0.5577,-0.5577,-415.08,-398.04,DOWN
5346,-0.5479,-0.5479,-451.24,-433.93,DOWN
5412,-0.5389,-0.5389,-486.81,-469.60,DOWN
5478,-0.6038,-0.6038,-526.66,-508.10,DOWN
5544,-0.5886,-0.5886,-565.50,-546.83,DOWN
5610,-0.5987,-0.5987,-605.02,-586.08,DOWN
5675,-0.6243,-0.6243,-646.22,-626.65,DOWN
5742,-0.6595,-0.6595,-689.75,-669.22,DOWN
5808,-0.6888,-0.6888,-735.21,-713.74,DOWN
5874,-0.6935,-0.6935,-780.98,-759.11,DOWN
5940,-0.6501,-0.6501,-823.89,-802.81,DOWN
6005,-0.5172,-0.5172,-858.02,-840.06,DOWN
6072,-0.5142,-0.5142,-891.96,-875.08,DOWN
6138,-0.3875,-0.3875,-917.54,-903.72,DOWN
6204,-0.3654,-0.3654,-941.65,-929.31,DOWN
6270,-0.2643,-0.2643,-959.10,-949.41,DOWN
6335,-0.2006,-0.2006,-972.34,-964.88,DOWN
6402,-0.0623,-0.0623,-976.45,-972.68,DOWN
6468,0.0048,0.0000,-976.45,-975.22,DOWN
6534,0.0464,0.0000,-976.45,-976.05,DOWN
6600,0.0100,0.0000,-976.45,-976.32,DOWN
6666,0.0156,0.0000,-976.45,-976.41,DOWN
6732,0.0778,0.0000,-976.45,-976.44,DOWN
6798,0.0054,0.0000,-976.45,-976.45,DOWN
6863,0.0280,0.0000,-976.45,-976.45,DOWN
6930,0.0944,0.0000,-976.45,-976.45,DOWN
6996,0.0186,0.0000,-976.45,-976.45,DOWN
7062,0.0927,0.0000,-976.45,-976.45,DOWN
7128,0.0510,0.0000,-976.45,-976.45,DOWN
7194,0.0310,0.0000,-976.45,-976.45,DOWN
7260,0.0737,0.0000,-971.04,-972.80,DOWN
7325,0.0201,0.0000,-971.04,-971.61,DOWN
7392,0.0478,0.0000,-971.04,-971.22,DOWN
7458,0.0282,0.0000,-971.04,-971.10,DOWN
7524,0.0756,0.0000,-971.04,-971.05,DOWN
7590,0.0152,0.0000,-971.04,-971.04,DOWN
7656,0.0783,0.0000,-971.04,-971.04,DOWN
7722,0.0318,0.0000,-971.04,-971.04,DOWN
7787,0.0536,0.0000,-971.04,-971.04,DOWN
7854,0.0468,0.0000,-971.04,-971.04,DOWN
7920,0.0454,0.0000,-971.04,-971.04,DOWN
7986,0.0926,0.0000,-959.32,-963.13,DOWN
8052,0.0020,0.0000,-959.32,-960.56,DOWN
8118,0.1011,0.0000,-959.32,-959.72,DOWN
8184,0.0065,0.0000,-959.32,-959.45,DOWN
8249,0.0675,0.0000,-959.32,-959.36,DOWN
8316,0.0522,0.0000,-959.32,-959.33,DOWN
8382,0.0434,0.0000,-959.32,-959.32,DOWN
8448,0.0514,0.0000,-959.32,-959.32,DOWN
8514,0.0900,0.0000,-949.61,-952.77,DOWN
8580,0.0715,0.0000,-949.61,-950.64,DOWN
8646,0.0261,0.0000,-949.61,-949.95,DOWN
8712,0.0709,0.0000,-949.61,-949.72,DOWN
8778,0.0241,0.0000,-949.61,-949.65,DOWN
8844,0.0478,0.0000,-949.61,-949.62,DOWN
8910,0.0449,0.0000,-949.61,-949.62,DOWN
8975,0.0639,0.0000,-949.61,-949.61,DOWN
9042,0.0381,0.0000,-949.61,-949.61,DOWN
9108,0.0489,0.0000,-949.61,-949.61,DOWN
9174,0.0592,0.0000,-949.61,-949.61,DOWN
9240,0.0200,0.0000,-949.61,-949.61,DOWN
9305,0.0749,0.0000,-938.64,-942.21,DOWN
9372,0.0066,0.0000,-938.64,-939.80,DOWN
9437,0.0741,0.0000,-938.64,-939.02,DOWN
9503,-0.0041,0.0000,-938.64,-938.76,DOWN
9570,0.0291,0.0000,-938.64,-938.68,DOWN
9636,0.0344,0.0000,-938.64,-938.65,DOWN
9702,0.0337,0.0000,-938.64,-938.64,DOWN
9768,0.0333,0.0000,-938.64,-938.64,DOWN
9834,-0.0064,0.0000,-938.64,-938.64,DOWN
9900,0.0845,0.0000,-938.64,-938.64,DOWN
9965,-0.0615,0.0000,-938.64,-938.64,DOWN
10032,0.0010,0.0000,-938.64,-938.64,DOWN
10098,0.0051,0.0000,-938.64,-938.64,DOWN
10163,0.0376,0.0000,-938.64,-938.64,DOWN
10230,-0.0411,0.0000,-938.64,-938.64,DOWN
10296,0.0152,0.0000,-938.64,-938.64,DOWN
10362,-0.0045,0.0000,-938.64,-938.64,DOWN
10428,0.0150,0.0000,-938.64,-938.64,DOWN
10494,-0.0006,0.0000,-938.64,-938.64,DOWN
10560,-0.0475,0.0000,-938.64,-938.64,DOWN
10626,0.0030,0.0000,-938.64,-938.64,DOWN
10692,-0.0466,0.0000,-938.64,-938.64,DOWN
10758,0.0514,0.0000,-938.64,-938.64,DOWN
10824,-0.0630,0.0000,-938.64,-938.64,DOWN
10890,0.0174,0.0000,-938.64,-938.64,DOWN
10956,-0.0211,0.0000,-938.64,-938.64,DOWN
11022,0.0043,0.0000,-938.64,-938.64,DOWN
11088,-0.0215,0.0000,-938.64,-938.64,DOWN
11154,-0.0395,0.0000,-938.64,-938.64,DOWN
11220,0.0142,0.0000,-938.64,-938.64,DOWN
11286,-0.0344,0.0000,-938.64,-938.64,DOWN
11352,0.0505,0.0000,-938.64,-938.64,DOWN
11418,-0.0752,0.0000,-940.63,-939.98,DOWN
11484,-0.0025,0.0000,-940.63,-940.42,DOWN
11550,-0.0559,0.0000,-940.63,-940.56,DOWN
11615,0.0267,0.0000,-940.63,-940.61,DOWN
11682,0.0105,0.0000,-940.63,-940.62,DOWN
11748,-0.0228,0.0000,-940.63,-940.63,DOWN
11814,0.0238,0.0000,-940.63,-940.63,DOWN
11880,-0.0250,0.0000,-940.63,-940.63,DOWN
11945,0.0251,0.0000,-940.63,-940.63,DOWN
12012,-0.0390,0.0000,-940.63,-940.63,DOWN
12077,0.0259,0.0000,-940.63,-940.63,DOWN
12144,-0.0599,0.0000,-940.63,-940.63,DOWN
12210,-0.0014,0.0000,-940.63,-940.63,DOWN
12276,-0.0044,0.0000,-940.63,-940.63,DOWN
12342,-0.0325,0.0000,-940.63,-940.63,DOWN
12408,-0.0143,0.0000,-940.63,-940.63,DOWN
12474,-0.0121,0.0000,-940.63,-940.63,DOWN
12539,0.0187,0.0000,-940.63,-940.63,DOWN
12605,-0.0161,0.0000,-940.63,-940.63,DOWN
12671,-0.0025,0.0000,-940.63,-940.63,DOWN
12738,-0.0323,0.0000,-940.63,-940.63,DOWN
12803,0.0016,0.0000,-940.63,-940.63,DOWN
12870,-0.0067,0.0000,-940.63,-940.63,DOWN
12936,-0.0120,0.0000,-940.63,-940.63,DOWN
13002,-0.0189,0.0000,-940.63,-940.63,DOWN
13068,-0.0179,0.0000,-940.63,-940.63,DOWN
13134,0.0103,0.0000,-940.63,-940.63,DOWN
13200,-0.0035,0.0000,-940.63,-940.63,DOWN
13265,-0.0471,0.0000,-940.63,-940.63,DOWN
13332,-0.0261,0.0000,-940.63,-940.63,DOWN
13398,-0.0080,0.0000,-940.63,-940.63,DOWN
13464,-0.0193,0.0000,-940.63,-940.63,DOWN
13530,0.0193,0.0000,-940.63,-940.63,DOWN
13596,0.0015,0.0000,-940.63,-940.63,DOWN
13662,0.0027,0.0000,-940.63,-940.63,DOWN
13728,-0.0341,0.0000,-940.63,-940.63,DOWN
13794,-0.0043,0.0000,-940.63,-940.63,DOWN
13859,-0.0058,0.0000,-940.63,-940.63,DOWN
13926,-0.0230,0.0000,-940.63,-940.63,DOWN
13992,0.0232,0.0000,-940.63,-940.63,DOWN
14058,-0.0120,0.0000,-940.63,-940.63,DOWN
14124,0.0211,0.0000,-940.63,-940.63,DOWN
14190,-0.0274,0.0000,-940.63,-940.63,DOWN
14256,0.0082,0.0000,-940.63,-940.63,DOWN
14322,-0.0422,0.0000,-940.63,-940.63,DOWN
14388,0.0029,0.0000,-940.63,-940.63,DOWN
14454,-0.0004,0.0000,-940.63,-940.63,DOWN
14520,-0.0002,0.0000,-940.63,-940.63,DOWN
14586,-0.0090,0.0000,-940.63,-940.63,DOWN
14652,-0.0380,0.0000,-940.63,-940.63,DOWN
14717,0.0258,0.0000,-940.63,-940.63,DOWN
14784,-0.0094,0.0000,-940.63,-940.63,DOWN
14850,0.0017,0.0000,-940.63,-940.63,DOWN
14916,-0.0265,0.0000,-940.63,-940.63,DOWN
14982,0.0201,0.0000,-940.63,-940.63,DOWN
15048,0.0148,0.0000,-940.63,-940.63,DOWN
15114,-0.0318,0.0000,-940.63,-940.63,DOWN
15180,-0.0017,0.0000,-940.63,-940.63,DOWN
15246,-0.0440,0.0000,-940.63,-940.63,DOWN
15312,0.0277,0.0000,-940.63,-940.63,DOWN
15378,-0.0354,0.0000,-940.63,-940.63,DOWN
15443,0.0368,0.0000,-940.63,-940.63,DOWN
15510,-0.0199,0.0000,-940.63,-940.63,DOWN
15576,-0.0114,0.0000,-940.63,-940.63,DOWN
15642,-0.0426,0.0000,-940.63,-940.63,DOWN
15708,0.0060,0.0000,-940.63,-940.63,DOWN
15774,0.0030,0.0000,-940.63,-940.63,DOWN
15840,-0.0102,0.0000,-940.63,-940.63,DOWN
15905,0.0053,0.0000,-940.63,-940.63,DOWN
15972,-0.0254,0.0000,-940.63,-940.63,DOWN
16038,0.0429,0.0000,-940.63,-940.63,DOWN
16104,-0.0500,0.0000,-940.63,-940.63,DOWN
16169,0.0028,0.0000,-940.63,-940.63,DOWN
16236,-0.0117,0.0000,-940.63,-940.63,DOWN
16302,0.0053,0.0000,-940.63,-940.63,DOWN
16368,0.0119,0.0000,-940.63,-940.63,DOWN
16434,-0.0184,0.0000,-940.63,-940.63,DOWN
16500,0.0281,0.0000,-940.63,-940.63,DOWN
16566,-0.0468,0.0000,-940.63,-940.63,DOWN
16632,0.0386,0.0000,-940.63,-940.63,DOWN
16698,-0.0378,0.0000,-940.63,-940.63,DOWN
16764,0.0309,0.0000,-940.63,-940.63,DOWN
16830,-0.0045,0.0000,-940.63,-940.63,DOWN
16896,0.0204,0.0000,-940.63,-940.63,DOWN
16962,-0.0446,0.0000,-940.63,-940.63,DOWN
17028,-0.0365,0.0000,-940.63,-940.63,DOWN
17094,0.0857,0.0000,-940.63,-940.63,DOWN
17160,-0.0468,0.0000,-940.63,-940.63,DOWN
17225,-0.0373,0.0000,-940.63,-940.63,DOWN
17292,-0.0121,0.0000,-940.63,-940.63,DOWN
17357,0.0803,0.0000,-940.63,-940.63,DOWN
17423,-0.0797,0.0000,-940.63,-940.63,DOWN
17490,0.0089,0.0000,-940.63,-940.63,DOWN
17556,0.0094,0.0000,-940.63,-940.63,DOWN
17622,-0.0004,0.0000,-940.63,-940.63,DOWN
17688,-0.0054,0.0000,-940.63,-940.63,DOWN
17754,-0.0162,0.0000,-940.63,-940.63,DOWN
17820,0.0256,0.0000,-940.63,-940.63,DOWN
17885,-0.0353,0.0000,-940.63,-940.63,DOWN
17952,0.0118,0.0000,-940.63,-940.63,DOWN
18018,-0.0320,0.0000,-940.63,-940.63,DOWN
18084,0.0303,0.0000,-940.63,-940.63,DOWN
18150,-0.0163,0.0000,-940.63,-940.63,DOWN
18216,0.0327,0.0000,-940.63,-940.63,DOWN
18282,-0.0099,0.0000,-940.63,-940.63,DOWN
18348,0.0004,0.0000,-940.63,-940.63,DOWN
18414,-0.0050,0.0000,-940.63,-940.63,DOWN
18480,-0.0208,0.0000,-940.63,-940.63,DOWN
18545,0.0785,0.0000,-940.63,-940.63,DOWN
18612,0.0515,0.0000,-940.63,-940.63,DOWN
18678,0.1651,0.0000,-937.23,-938.34,DOWN
18744,0.1140,0.0000,-937.23,-937.59,DOWN
18810,0.2399,0.0000,-902.98,-914.24,DOWN
18875,0.1937,0.1937,-890.20,-898.02,DOWN
18942,0.3358,0.3358,-868.03,-877.79,DOWN
19008,0.3147,0.3147,-847.26,-857.20,DOWN
19074,0.3640,0.3640,-823.24,-834.29,DOWN
19140,0.4134,0.4134,-795.96,-808.43,DOWN
19206,0.4787,0.4787,-764.36,-778.70,DOWN
19272,0.5638,0.5638,-727.16,-743.93,DOWN
19338,0.5426,0.5426,-691.35,-708.45,DOWN
19404,0.5925,0.5925,-652.24,-670.53,DOWN
19470,0.6609,0.6609,-608.62,-628.77,DOWN
19536,0.6906,0.6906,-563.05,-584.43,DOWN
19602,0.6942,0.6942,-517.23,-539.10,DOWN
19668,0.7618,0.7618,-466.95,-490.42,DOWN
19734,0.7917,0.7917,-414.70,-439.34,DOWN
19800,0.7558,0.7558,-364.82,-389.06,DOWN
19866,0.6469,0.6469,-322.12,-343.90,DOWN
19932,0.6150,0.6150,-281.53,-301.82,DOWN
19998,0.5761,0.5761,-243.51,-262.48,DOWN
20064,0.5175,0.5175,-209.35,-226.64,DOWN
20130,0.4618,0.4618,-178.87,-194.42,DOWN
20195,0.4035,0.4035,-152.25,-165.97,DOWN
20262,0.3475,0.3475,-129.31,-141.24,DOWN
20328,0.2770,0.2770,-111.03,-120.86,DOWN
20394,0.2734,0.2734,-92.99,-102.06,DOWN
20460,0.1845,0.1845,-80.82,-87.73,DOWN
20525,0.1488,0.1488,-70.99,-76.44,DOWN
20592,0.1257,0.1257,-62.70,-67.17,DOWN
20657,0.0247,0.0000,-62.70,-64.15,DOWN
20724,-0.0484,0.0000,-62.70,-63.17,DOWN
20790,-0.0773,0.0000,-62.70,-62.85,DOWN
20856,-0.0474,0.0000,-62.70,-62.75,DOWN
20922,-0.0706,0.0000,-62.70,-62.71,DOWN
20988,-0.0905,0.0000,-62.70,-62.70,DOWN
21054,-0.0904,0.0000,-79.30,-73.90,DOWN
21120,-0.0764,-0.0764,-84.34,-80.94,DOWN
21186,-0.0657,-0.0657,-88.68,-86.16,DOWN
21252,-0.0799,-0.0799,-93.96,-91.42,DOWN
21318,-0.0717,-0.0717,0.00,0.00,STATIONARY
21383,-0.0599,0.0000,0.00,0.00,STATIONARY
21450,-0.0669,0.0000,-3.95,-2.67,STATIONARY
21516,-0.0843,0.0000,-3.95,-3.53,STATIONARY
21582,-0.0676,0.0000,-18.40,-13.56,STATIONARY
21647,-0.0517,0.0000,-18.40,-16.82,STATIONARY
21714,-0.0878,0.0000,-21.81,-20.19,STATIONARY
21780,-0.0623,0.0000,-21.81,-21.28,STATIONARY
21846,-0.0312,0.0000,-21.81,-21.64,STATIONARY
21912,-0.0571,0.0000,0.00,0.00,STATIONARY
21978,-0.0647,0.0000,-5.83,-3.93,STATIONARY
22044,-0.0382,0.0000,-5.83,-5.21,STATIONARY
22110,-0.0403,0.0000,-5.83,-5.63,STATIONARY
22175,-0.0694,0.0000,-5.83,-5.76,STATIONARY
22242,-0.0396,0.0000,-5.83,-5.80,STATIONARY
22308,-0.0532,0.0000,-5.83,-5.82,STATIONARY
22374,-0.0571,0.0000,-5.83,-5.82,STATIONARY
22440,-0.0500,0.0000,-5.83,-5.83,STATIONARY
22506,-0.0456,0.0000,0.00,0.00,STATIONARY
22572,-0.0435,0.0000,0.00,0.00,STATIONARY
22638,-0.0458,0.0000,0.00,0.00,STATIONARY
22703,-0.0340,0.0000,0.00,0.00,STATIONARY
22770,-0.0233,0.0000,0.00,0.00,STATIONARY
22835,-0.0030,0.0000,0.00,0.00,STATIONARY
22902,0.0129,0.0000,0.00,0.00,STATIONARY
22968,0.0272,0.0000,0.00,0.00,STATIONARY
23034,0.0657,0.0000,0.00,0.00,STATIONARY
23100,0.0384,0.0000,0.00,0.00,STATIONARY
23166,0.0693,0.0000,0.00,0.00,STATIONARY
23232,0.0844,0.0000,0.00,0.00,STATIONARY
23298,0.0811,0.0000,15.50,10.46,STATIONARY
23364,0.0528,0.0000,15.50,13.86,STATIONARY
23430,0.0291,0.0000,15.50,14.97,STATIONARY
23496,0.0327,0.0000,15.50,15.33,STATIONARY
23562,0.0134,0.0000,15.50,15.45,STATIONARY
23628,-0.0293,0.0000,15.50,15.48,STATIONARY
23694,-0.0968,0.0000,0.00,0.00,STATIONARY
23759,0.0164,0.0000,0.00,0.00,STATIONARY
23825,-0.0791,0.0000,0.00,0.00,STATIONARY
23892,-0.0293,0.0000,0.00,0.00,STATIONARY
23958,-0.0506,0.0000,0.00,0.00,STATIONARY
24023,-0.0324,0.0000,0.00,0.00,STATIONARY
24090,-0.0460,0.0000,0.00,0.00,STATIONARY
24156,-0.0325,0.0000,0.00,0.00,STATIONARY
24222,-0.0415,0.0000,0.00,0.00,STATIONARY
24288,-0.0414,0.0000,0.00,0.00,STATIONARY
24354,-0.0406,0.0000,0.00,0.00,STATIONARY
24420,-0.0457,0.0000,0.00,0.00,STATIONARY
24485,-0.0314,0.0000,0.00,0.00,STATIONARY
24552,-0.0191,0.0000,0.00,0.00,STATIONARY
24618,-0.0411,0.0000,0.00,0.00,STATIONARY
24684,-0.0575,0.0000,0.00,0.00,STATIONARY
24750,-0.0365,0.0000,0.00,0.00,STATIONARY
24816,-0.0365,0.0000,0.00,0.00,STATIONARY
24882,-0.0366,0.0000,0.00,0.00,STATIONARY
24948,-0.0378,0.0000,0.00,0.00,STATIONARY
25014,-0.0423,0.0000,0.00,0.00,STATIONARY
25080,-0.0411,0.0000,0.00,0.00,STATIONARY
25146,-0.0305,0.0000,0.00,0.00,STATIONARY
25212,-0.0456,0.0000,0.00,0.00,STATIONARY
25278,-0.0613,0.0000,0.00,0.00,STATIONARY
25343,-0.0477,0.0000,0.00,0.00,STATIONARY
25410,-0.0413,0.0000,0.00,0.00,STATIONARY
25476,-0.0492,0.0000,0.00,0.00,STATIONARY
25542,-0.0311,0.0000,0.00,0.00,STATIONARY
25608,-0.0310,0.0000,0.00,0.00,STATIONARY
25673,-0.0174,0.0000,0.00,0.00,STATIONARY
25740,-0.0460,0.0000,0.00,0.00,STATIONARY
25805,0.0008,0.0000,0.00,0.00,STATIONARY
25872,-0.0278,0.0000,0.00,0.00,STATIONARY
25937,0.0018,0.0000,0.00,0.00,STATIONARY
26003,-0.0137,0.0000,0.00,0.00,STATIONARY
26070,-0.0702,0.0000,0.00,0.00,STATIONARY
26136,-0.0106,0.0000,0.00,0.00,STATIONARY
26202,-0.0237,0.0000,0.00,0.00,STATIONARY
26268,-0.0486,0.0000,0.00,0.00,STATIONARY
26334,-0.0555,0.0000,0.00,0.00,STATIONARY
26400,-0.0601,0.0000,-9.13,-6.16,STATIONARY
26465,-0.0347,0.0000,-9.13,-8.17,STATIONARY
26532,-0.0641,0.0000,-9.13,-8.82,STATIONARY
26598,0.0190,0.0000,-9.13,-9.03,STATIONARY
26663,-0.0059,0.0000,0.00,0.00,STATIONARY
26730,-0.0133,0.0000,0.00,0.00,STATIONARY
26796,-0.0774,0.0000,0.00,0.00,STATIONARY
26862,-0.0701,0.0000,0.00,0.00,STATIONARY
26928,-0.0751,0.0000,-14.70,-9.91,STATIONARY
26994,0.0203,0.0000,-14.70,-13.14,STATIONARY
27060,-0.0313,0.0000,-14.70,-14.19,STATIONARY
27125,0.0331,0.0000,-14.70,-14.53,STATIONARY
27192,-0.0322,0.0000,-14.70,-14.64,STATIONARY
27258,-0.0350,0.0000,0.00,0.00,STATIONARY
27324,-0.0387,0.0000,0.00,0.00,STATIONARY
27390,-0.0115,0.0000,0.00,0.00,STATIONARY
27456,-0.0772,0.0000,0.00,0.00,STATIONARY
27522,-0.0410,0.0000,0.00,0.00,STATIONARY
27587,-0.0294,0.0000,0.00,0.00,STATIONARY
27654,-0.0384,0.0000,0.00,0.00,STATIONARY
27720,-0.0027,0.0000,0.00,0.00,STATIONARY
27786,-0.0131,0.0000,0.00,0.00,STATIONARY
27852,-0.0238,0.0000,0.00,0.00,STATIONARY
27918,-0.0119,0.0000,0.00,0.00,STATIONARY
27984,-0.0402,0.0000,0.00,0.00,STATIONARY
28050,-0.0122,0.0000,0.00,0.00,STATIONARY
28116,-0.0153,0.0000,0.00,0.00,STATIONARY
28182,-0.0151,0.0000,0.00,0.00,STATIONARY
28248,-0.0485,0.0000,0.00,0.00,STATIONARY
28314,-0.0108,0.0000,0.00,0.00,STATIONARY
28380,-0.0144,0.0000,0.00,0.00,STATIONARY
28445,-0.0020,0.0000,0.00,0.00,STATIONARY
28512,-0.0235,0.0000,0.00,0.00,STATIONARY
28578,-0.0201,0.0000,0.00,0.00,STATIONARY
28644,-0.0035,0.0000,0.00,0.00,STATIONARY
28710,-0.0159,0.0000,0.00,0.00,STATIONARY
28775,-0.0070,0.0000,0.00,0.00,STATIONARY
28842,-0.0313,0.0000,0.00,0.00,STATIONARY
28908,-0.0390,0.0000,0.00,0.00,STATIONARY
28974,-0.0131,0.0000,0.00,0.00,STATIONARY
29040,-0.0218,0.0000,0.00,0.00,STATIONARY
29105,-0.0399,0.0000,0.00,0.00,STATIONARY
29172,-0.0193,0.0000,0.00,0.00,STATIONARY
29238,-0.0209,0.0000,0.00,0.00,STATIONARY
29304,-0.0192,0.0000,0.00,0.00,STATIONARY
29370,-0.0242,0.0000,0.00,0.00,STATIONARY
29436,-0.0376,0.0000,0.00,0.00,STATIONARY
29502,-0.0275,0.0000,0.00,0.00,STATIONARY
29568,-0.0168,0.0000,0.00,0.00,STATIONARY
29634,-0.0234,0.0000,0.00,0.00,STATIONARY
29700,-0.0281,0.0000,0.00,0.00,STATIONARY
29765,-0.0267,0.0000,0.00,0.00,STATIONARY
29832,-0.0134,0.0000,0.00,0.00,STATIONARY
29898,-0.0273,0.0000,0.00,0.00,STATIONARY
29964,-0.0329,0.0000,0.00,0.00,STATIONARY
30030,-0.0194,0.0000,0.00,0.00,STATIONARY
30096,-0.0134,0.0000,0.00,0.00,STATIONARY
30162,-0.0315,0.0000,0.00,0.00,STATIONARY
30228,-0.0386,0.0000,0.00,0.00,STATIONARY
30294,-0.0129,0.0000,0.00,0.00,STATIONARY
30360,-0.0287,0.0000,0.00,0.00,STATIONARY
30426,-0.0199,0.0000,0.00,0.00,STATIONARY
30492,-0.0112,0.0000,0.00,0.00,STATIONARY
30558,-0.0332,0.0000,0.00,0.00,STATIONARY
30624,-0.0249,0.0000,0.00,0.00,STATIONARY
30689,-0.0303,0.0000,0.00,0.00,STATIONARY
30756,-0.0334,0.0000,0.00,0.00,STATIONARY
30822,-0.0141,0.0000,0.00,0.00,STATIONARY
30888,-0.0264,0.0000,0.00,0.00,STATIONARY
30954,-0.0311,0.0000,0.00,0.00,STATIONARY
31020,-0.0181,0.0000,0.00,0.00,STATIONARY
31086,-0.0199,0.0000,0.00,0.00,STATIONARY
31152,-0.0197,0.0000,0.00,0.00,STATIONARY
31218,-0.0302,0.0000,0.00,0.00,STATIONARY
31284,-0.0285,0.0000,0.00,0.00,STATIONARY
31350,-0.0276,0.0000,0.00,0.00,STATIONARY
31415,-0.0407,0.0000,0.00,0.00,STATIONARY
31482,-0.0129,0.0000,0.00,0.00,STATIONARY
31548,-0.0239,0.0000,0.00,0.00,STATIONARY
31614,-0.0029,0.0000,0.00,0.00,STATIONARY
31680,-0.0311,0.0000,0.00,0.00,STATIONARY
31745,-0.0279,0.0000,0.00,0.00,STATIONARY
31812,0.0305,0.0000,0.00,0.00,STATIONARY
