time_ms,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
10758,0.0000,-1074.70,-1074.70,DOWN
10824,0.0000,-1074.70,-1074.70,DOWN
10890,0.0000,-1074.70,-1074.70,DOWN
10956,0.0000,-1074.70,-1074.70,DOWN
11022,0.0000,-1074.70,-1074.70,DOWN
11088,0.0000,-1074.70,-1074.70,DOWN
11154,0.0000,-1074.70,-1074.70,DOWN
11220,0.0000,-1074.70,-1074.70,DOWN
11286,0.0000,-1074.70,-1074.70,DOWN
11352,0.0000,-1074.70,-1074.70,DOWN
11418,0.0000,-1074.70,-1074.70,DOWN
11484,0.0000,-1074.70,-1074.70,DOWN
11550,0.0000,-1074.70,-1074.70,DOWN
11616,0.0000,-1074.70,-1074.70,DOWN
11682,0.0000,-1074.70,-1074.70,DOWN
11748,0.0000,-1074.70,-1074.70,DOWN
11813,0.0000,-1074.70,-1074.70,DOWN
11880,0.0000,-1074.70,-1074.70,DOWN
11946,0.0000,-1074.70,-1074.70,DOWN
12012,0.0000,-1074.70,-1074.70,DOWN
12078,0.0000,-1074.70,-1074.70,DOWN
12143,0.0000,-1074.70,-1074.70,DOWN
12210,0.0000,-1074.70,-1074.70,DOWN
12276,0.0000,-1074.70,-1074.70,DOWN
12342,0.0000,-1074.70,-1074.70,DOWN
12408,0.0000,-1074.70,-1074.70,DOWN
12474,0.0000,-1074.70,-1074.70,DOWN
12540,0.0000,-1074.70,-1074.70,DOWN
12606,0.0000,-1074.70,-1074.70,DOWN
12672,0.0000,-1074.70,-1074.70,DOWN
12738,0.0000,-1074.70,-1074.70,DOWN
12804,0.0000,-1074.70,-1074.70,DOWN
12870,0.0000,-1074.70,-1074.70,DOWN
12936,0.0000,-1074.70,-1074.70,DOWN
13002,0.0000,-1074.70,-1074.70,DOWN
13068,0.0000,-1074.70,-1074.70,DOWN
13134,0.0000,-1074.70,-1074.70,DOWN
13200,0.0000,-1074.70,-1074.70,DOWN
13266,0.0000,-1074.70,-1074.70,DOWN
13332,0.0000,-1074.70,-1074.70,DOWN
13398,0.0000,-1074.70,-1074.70,DOWN
13464,0.0000,-1074.70,-1074.70,DOWN
13530,0.0000,-1074.70,-1074.70,DOWN
13596,0.0000,-1074.70,-1074.70,DOWN
13662,0.0000,-1074.70,-1074.70,DOWN
13728,0.0000,-1074.70,-1074.70,DOWN
13794,0.0000,-1074.70,-1074.70,DOWN
13860,0.0000,-1074.70,-1074.70,DOWN
13926,0.0000,-1074.70,-1074.70,DOWN
13992,0.0000,-1074.70,-1074.70,DOWN
14058,0.0000,-1074.70,-1074.70,DOWN
14124,0.0000,-1074.70,-1074.70,DOWN
14190,0.0000,-1074.70,-1074.70,DOWN
14256,0.0000,-1074.70,-1074.70,DOWN
14322,0.0000,-1074.70,-1074.70,DOWN
14388,0.0000,-1074.70,-1074.70,DOWN
14454,0.0000,-1074.70,-1074.70,DOWN
14520,0.0000,-1074.70,-1074.70,DOWN
14586,0.0000,-1074.70,-1074.70,DOWN
14652,0.0000,-1074.70,-1074.70,DOWN
14717,0.0000,-1074.70,-1074.70,DOWN
14784,0.0000,-1074.70,-1074.70,DOWN
14850,0.0000,-1074.70,-1074.70,DOWN
14916,0.0000,-1074.70,-1074.70,DOWN
14982,0.0000,-1074.70,-1074.70,DOWN
15048,0.0000,-1074.70,-1074.70,DOWN
15114,0.0000,-1074.70,-1074.70,DOWN
15180,0.0000,-1074.70,-1074.70,DOWN
15246,0.0000,-1074.70,-1074.70,DOWN
15312,0.0000,-1074.70,-1074.70,DOWN
15378,0.0000,-1074.70,-1074.70,DOWN
15444,0.0000,-1074.70,-1074.70,DOWN
15510,0.0000,-1074.70,-1074.70,DOWN
15576,0.0000,-1074.70,-1074.70,DOWN
15642,0.0000,-1074.70,-1074.70,DOWN
15708,0.0000,-1074.70,-1074.70,DOWN
15774,0.0000,-1074.70,-1074.70,DOWN
15840,0.0000,-1074.70,-1074.70,DOWN
15906,0.0000,-1074.70,-1074.70,DOWN
15972,0.0000,-1074.70,-1074.70,DOWN
16038,0.0000,-1074.70,-1074.70,DOWN
16104,0.0000,-1074.70,-1074.70,DOWN
16170,0.0000,-1074.70,-1074.70,DOWN
16236,0.0000,-1074.70,-1074.70,DOWN
16302,0.0000,-1074.70,-1074.70,DOWN
16368,0.0000,-1074.70,-1074.70,DOWN
16434,0.0000,-1074.70,-1074.70,DOWN
16500,0.0000,-1074.70,-1074.70,DOWN
16566,0.0000,-1074.70,-1074.70,DOWN
16632,0.0000,-1074.70,-1074.70,DOWN
16698,0.0000,-1074.70,-1074.70,DOWN
16764,0.0000,-1074.70,-1074.70,DOWN
16830,0.0000,-1074.70,-1074.70,DOWN
16896,0.0000,-1074.70,-1074.70,DOWN
16962,0.0000,-1074.70,-1074.70,DOWN
17028,0.0000,-1074.70,-1074.70,DOWN
17094,0.0000,-1074.70,-1074.70,DOWN
17160,0.0000,-1074.70,-1074.70,DOWN
17226,0.0000,-1074.70,-1074.70,DOWN
17292,0.0000,-1074.70,-1074.70,DOWN
17358,0.0000,-1074.70,-1074.70,DOWN
17424,0.0000,-1074.70,-1074.70,DOWN
17490,0.0000,-1074.70,-1074.70,DOWN
17556,0.0000,-1074.70,-1074.70,DOWN
17622,0.0000,-1074.70,-1074.70,DOWN
17688,0.0000,-1074.70,-1074.70,DOWN
17754,0.0000,-1074.70,-1074.70,DOWN
17820,0.0000,-1074.70,-1074.70,DOWN
17886,0.0000,-1074.70,-1074.70,DOWN
17952,0.1159,-1067.06,-1069.55,DOWN
18018,0.0000,-1067.06,-1067.87,DOWN
18084,0.1780,-1055.31,-1059.40,DOWN
18150,0.1145,-1047.75,-1051.54,DOWN
18216,0.2872,-1028.80,-1036.20,DOWN
18282,0.2452,-1012.61,-1020.29,DOWN
18348,0.3032,-992.60,-1001.61,DOWN
18414,0.3107,-972.09,-981.70,DOWN
18480,0.3569,-948.54,-959.33,DOWN
18546,0.4297,-920.18,-932.91,DOWN
18612,0.4749,-888.83,-903.18,DOWN
18678,0.4448,-859.48,-873.69,DOWN
18744,0.5463,-823.42,-839.78,DOWN
18810,0.6352,-781.50,-800.46,DOWN
18876,0.5989,-741.97,-761.00,DOWN
18942,0.6274,-700.56,-720.23,DOWN
19008,0.6856,-655.31,-676.43,DOWN
19074,0.7298,-607.15,-629.69,DOWN
19140,0.6112,-566.81,-587.27,DOWN
19206,0.4985,-533.91,-551.27,DOWN
19272,0.4817,-502.11,-518.11,DOWN
19338,0.4688,-471.18,-486.45,DOWN
19404,0.4084,-444.22,-457.96,DOWN
19470,0.2834,-425.52,-436.08,DOWN
19536,0.2893,-406.43,-416.07,DOWN
19602,0.2355,-390.89,-399.08,DOWN
19668,0.1630,-380.13,-386.29,DOWN
19734,0.1187,-372.29,-376.85,DOWN
19800,0.0000,-372.29,-373.78,DOWN
19866,0.0000,-372.29,-372.78,DOWN
19932,0.0000,-372.29,-372.45,DOWN
19998,-0.1187,-380.13,-377.63,DOWN
20064,-0.1365,-389.14,-385.39,DOWN
20130,-0.1474,-398.86,-394.48,DOWN
20196,-0.1221,-406.92,-402.87,DOWN
20262,-0.1412,-416.24,-411.89,DOWN
20328,-0.1487,-426.05,-421.44,DOWN
20394,-0.1577,-436.46,-431.58,DOWN
20460,-0.1154,-444.08,-440.01,DOWN
20526,0.0000,-444.08,-442.76,DOWN
20592,-0.1178,-451.85,-448.89,DOWN
20658,-0.1378,-460.95,-457.02,DOWN
20724,0.0000,-460.95,-459.67,DOWN
20790,0.0000,-460.95,-460.53,DOWN
20856,-0.1144,-468.50,-465.90,DOWN
20922,-0.1087,-475.67,-472.49,DOWN
20988,0.0000,-475.67,-474.64,DOWN
21054,0.0000,-475.67,-475.34,DOWN
21120,0.0000,-475.67,-475.56,DOWN
21186,0.0000,-475.67,-475.64,DOWN
21252,0.0000,-475.67,-475.66,DOWN
21318,-0.1098,-482.92,-480.56,DOWN
21384,0.0000,-482.92,-482.15,DOWN
21450,0.0000,-482.92,-482.67,DOWN
21516,0.0000,-482.92,-482.84,DOWN
21582,0.0000,-482.92,-482.89,DOWN
21648,0.0000,-482.92,-482.91,DOWN
21714,0.0000,-482.92,-482.92,DOWN
21780,0.0000,-482.92,-482.92,DOWN
21846,0.0000,-482.92,-482.92,DOWN
21912,0.0000,-482.92,-482.92,DOWN
21978,0.0000,-482.92,-482.92,DOWN
22044,0.0000,-482.92,-482.92,DOWN
22110,0.0000,-482.92,-482.92,DOWN
22176,0.0000,-482.92,-482.92,DOWN
22242,0.0000,-482.92,-482.92,DOWN
22308,0.0000,-482.92,-482.92,DOWN
22374,0.0000,-482.92,-482.92,DOWN
22440,0.0000,-482.92,-482.92,DOWN
22506,0.0000,-482.92,-482.92,DOWN
22572,0.0000,-482.92,-482.92,DOWN
22638,0.0000,-482.92,-482.92,DOWN
22704,0.0000,-482.92,-482.92,DOWN
22770,0.0000,-482.92,-482.92,DOWN
22836,0.0000,-482.92,-482.92,DOWN
22902,0.0000,-482.92,-482.92,DOWN
22968,-0.1280,-491.37,-488.62,DOWN
23034,0.0000,-491.37,-490.47,DOWN
23100,-0.1016,-498.07,-495.60,DOWN
23166,0.0000,-498.07,-497.27,DOWN
23232,0.0000,-498.07,-497.81,DOWN
23298,0.0000,-498.07,-497.99,DOWN
23364,0.0000,-498.07,-498.05,DOWN
23430,0.0000,-498.07,-498.07,DOWN
23496,0.0000,-498.07,-498.07,DOWN
23562,0.0000,-498.07,-498.07,DOWN
23628,0.0000,-498.07,-498.07,DOWN
23694,0.0000,-498.07,-498.07,DOWN
23760,0.0000,-498.07,-498.07,DOWN
23826,0.0000,-498.07,-498.07,DOWN
23892,0.0000,-498.07,-498.07,DOWN
23958,0.0000,-498.07,-498.07,DOWN
24024,0.0000,-498.07,-498.07,DOWN
24090,0.0000,-498.07,-498.07,DOWN
24156,0.0000,-498.07,-498.07,DOWN
24222,0.0000,-498.07,-498.07,DOWN
24288,0.0000,-498.07,-498.07,DOWN
24354,0.0000,-498.07,-498.07,DOWN
24420,0.0000,-498.07,-498.07,DOWN
24486,0.0000,-498.07,-498.07,DOWN
24552,0.0000,-498.07,-498.07,DOWN
24617,0.0000,-498.07,-498.07,DOWN
24684,0.0000,-498.07,-498.07,DOWN
24750,0.0000,-498.07,-498.07,DOWN
24816,0.0000,-498.07,-498.07,DOWN
24882,0.0000,-498.07,-498.07,DOWN
24948,0.0000,-498.07,-498.07,DOWN
25014,0.0000,-498.07,-498.07,DOWN
25080,0.0000,-498.07,-498.07,DOWN
25146,0.0000,-498.07,-498.07,DOWN
25212,0.0000,-498.07,-498.07,DOWN
25278,0.0000,-498.07,-498.07,DOWN
25344,0.0000,-498.07,-498.07,DOWN
25410,0.0000,-498.07,-498.07,DOWN
25476,0.0000,-498.07,-498.07,DOWN
25542,0.0000,-498.07,-498.07,DOWN
25608,0.0000,-498.07,-498.07,DOWN
25674,0.0000,-498.07,-498.07,DOWN
25740,0.0000,-498.07,-498.07,DOWN
25806,0.0000,-498.07,-498.07,DOWN
25872,0.0000,-498.07,-498.07,DOWN
25938,0.0000,-498.07,-498.07,DOWN
26004,0.0000,-498.07,-498.07,DOWN
26070,0.0000,-498.07,-498.07,DOWN
26136,0.0000,-498.07,-498.07,DOWN
26202,0.0000,-498.07,-498.07,DOWN
26268,0.0000,-498.07,-498.07,DOWN
26334,0.0000,-498.07,-498.07,DOWN
26400,0.0000,-498.07,-498.07,DOWN
26466,0.0000,-498.07,-498.07,DOWN
26532,0.0000,-498.07,-498.07,DOWN
26598,0.0000,-498.07,-498.07,DOWN
26664,0.0000,-498.07,-498.07,DOWN
26730,0.0000,-498.07,-498.07,DOWN
26796,0.0000,-498.07,-498.07,DOWN
26862,0.0000,-498.07,-498.07,DOWN
26928,0.0000,-498.07,-498.07,DOWN
26994,0.0000,-498.07,-498.07,DOWN
27060,0.0000,-498.07,-498.07,DOWN
27126,0.0000,-498.07,-498.07,DOWN
27192,0.0000,-498.07,-498.07,DOWN
27258,0.0000,-498.07,-498.07,DOWN
27324,0.0000,-498.07,-498.07,DOWN
27390,0.0000,-498.07,-498.07,DOWN
27456,0.0000,-498.07,-498.07,DOWN
27522,0.0000,-498.07,-498.07,DOWN
27588,0.0000,-498.07,-498.07,DOWN
27654,0.0000,-498.07,-498.07,DOWN
27720,0.0000,-498.07,-498.07,DOWN
27786,0.0000,-498.07,-498.07,DOWN
27852,0.0000,-498.07,-498.07,DOWN
27918,0.0000,-498.07,-498.07,DOWN
27984,0.0000,-498.07,-498.07,DOWN
28050,0.0000,-498.07,-498.07,DOWN
28116,0.0000,-498.07,-498.07,DOWN
28182,0.0000,-498.07,-498.07,DOWN
28248,0.0000,-498.07,-498.07,DOWN
28313,0.0000,-498.07,-498.07,DOWN
28380,0.0000,-498.07,-498.07,DOWN
28446,0.0000,-498.07,-498.07,DOWN
28512,0.0000,-498.07,-498.07,DOWN
28578,0.0000,-498.07,-498.07,DOWN
28644,0.0000,-498.07,-498.07,DOWN
28710,0.0000,-498.07,-498.07,DOWN
28776,0.0000,-498.07,-498.07,DOWN
28842,0.0000,-498.07,-498.07,DOWN
28908,0.0000,-498.07,-498.07,DOWN
28974,0.0000,-498.07,-498.07,DOWN
29040,0.0000,-498.07,-498.07,DOWN
29106,0.0000,-498.07,-498.07,DOWN
29172,0.0000,-498.07,-498.07,DOWN
29238,0.0000,-498.07,-498.07,DOWN
29304,0.0000,-498.07,-498.07,DOWN
29370,0.0000,-498.07,-498.07,DOWN
29436,0.0000,-498.07,-498.07,DOWN
29502,0.0000,-498.07,-498.07,DOWN
29568,0.0000,-498.07,-498.07,DOWN
29634,0.0000,-498.07,-498.07,DOWN
29700,0.0000,-498.07,-498.07,DOWN
29766,0.0000,-498.07,-498.07,DOWN
29832,0.0000,-498.07,-498.07,DOWN
29898,0.0000,-498.07,-498.07,DOWN
29964,0.0000,-498.07,-498.07,DOWN
30030,0.0000,-498.07,-498.07,DOWN
30096,0.0000,-498.07,-498.07,DOWN
30162,0.0000,-498.07,-498.07,DOWN
30228,0.0000,-498.07,-498.07,DOWN
30294,0.0000,-498.07,-498.07,DOWN
30360,0.0000,-498.07,-498.07,DOWN
30426,0.0000,-498.07,-498.07,DOWN
30492,0.0000,-498.07,-498.07,DOWN
30558,0.0000,-498.07,-498.07,DOWN
30624,0.0000,-498.07,-498.07,DOWN
30690,0.0000,-498.07,-498.07,DOWN
30756,0.0000,-498.07,-498.07,DOWN
30822,0.0000,-498.07,-498.07,DOWN
30888,0.0000,-498.07,-498.07,DOWN
30954,0.0000,-498.07,-498.07,DOWN
31020,-0.1186,-505.90,-503.36,DOWN
31086,-0.1251,-514.16,-510.65,DOWN
31152,0.0000,-514.16,-513.02,DOWN
31218,0.0000,-514.16,-513.79,DOWN
31284,0.0000,-514.16,-514.04,DOWN
31350,0.0000,-514.16,-514.12,DOWN
31416,0.0000,-514.16,-514.15,DOWN
31482,0.0000,-514.16,-514.16,DOWN
31548,0.0000,-514.16,-514.16,DOWN
31614,0.0000,-514.16,-514.16,DOWN
31680,0.0000,-514.16,-514.16,DOWN
31746,0.0000,-514.16,-514.16,DOWN
31812,0.0000,-514.16,-514.16,DOWN
31877,0.0000,-514.16,-514.16,DOWN
31944,0.0000,-514.16,-514.16,DOWN
32010,0.0000,-514.16,-514.16,DOWN
32076,0.0000,-514.16,-514.16,DOWN
32142,0.0000,-514.16,-514.16,DOWN
32208,0.0000,-514.16,-514.16,DOWN
32274,0.0000,-514.16,-514.16,DOWN
32340,0.0000,-514.16,-514.16,DOWN
32406,0.0000,-514.16,-514.16,DOWN
32472,-0.1053,-521.12,-518.85,DOWN
32538,0.0000,-521.12,-520.38,DOWN
32604,0.0000,-521.12,-520.88,DOWN
32670,0.0000,-521.12,-521.04,DOWN
32736,0.0000,-521.12,-521.09,DOWN
32802,0.0000,-521.12,-521.11,DOWN
32868,-0.1263,-529.45,-526.74,DOWN
32934,0.0000,-529.45,-528.57,DOWN
33000,0.0000,-529.45,-529.16,DOWN
33066,0.0000,-529.45,-529.36,DOWN
33132,0.0000,-529.45,-529.42,DOWN
33198,0.0000,-529.45,-529.44,DOWN
33264,0.0000,-529.45,-529.45,DOWN
33330,0.0000,-529.45,-529.45,DOWN
33396,0.0000,-529.45,-529.45,DOWN
33462,0.0000,-529.45,-529.45,DOWN
33528,0.0000,-529.45,-529.45,DOWN
33594,0.0000,-529.45,-529.45,DOWN
33660,0.0000,-529.45,-529.45,DOWN
33726,0.0000,-529.45,-529.45,DOWN
33792,0.0000,-529.45,-529.45,DOWN
33858,0.0000,-529.45,-529.45,DOWN
33924,0.0000,-529.45,-529.45,DOWN
33990,0.0000,-529.45,-529.45,DOWN
34056,0.0000,-529.45,-529.45,DOWN
34122,0.0000,-529.45,-529.45,DOWN
34188,0.0000,-529.45,-529.45,DOWN
34254,0.0000,-529.45,-529.45,DOWN
34320,0.0000,-529.45,-529.45,DOWN
34386,0.0000,-529.45,-529.45,DOWN
34452,0.0000,-529.45,-529.45,DOWN
34518,0.0000,-529.45,-529.45,DOWN
34584,0.0000,-529.45,-529.45,DOWN
34650,0.0000,-529.45,-529.45,DOWN
34716,0.0000,-529.45,-529.45,DOWN
34782,0.0000,-529.45,-529.45,DOWN
34848,0.0000,-529.45,-529.45,DOWN
34914,0.0000,-529.45,-529.45,DOWN
34980,0.0000,-529.45,-529.45,DOWN
35046,0.0000,-529.45,-529.45,DOWN
35112,0.0000,-529.45,-529.45,DOWN
35178,0.0000,-529.45,-529.45,DOWN
35244,0.0000,-529.45,-529.45,DOWN
35310,0.0000,-529.45,-529.45,DOWN
35376,0.0000,-529.45,-529.45,DOWN
35442,0.0000,-529.45,-529.45,DOWN
35508,0.0000,-529.45,-529.45,DOWN
35574,0.0000,-529.45,-529.45,DOWN
35640,0.0000,-529.45,-529.45,DOWN
35706,0.0000,-529.45,-529.45,DOWN
35772,0.0000,-529.45,-529.45,DOWN
35838,0.0000,-529.45,-529.45,DOWN
35904,0.0000,-529.45,-529.45,DOWN
35970,0.0000,-529.45,-529.45,DOWN
36036,0.0000,-529.45,-529.45,DOWN
36102,0.0000,-529.45,-529.45,DOWN
36168,0.0000,-529.45,-529.45,DOWN
36234,0.0000,-529.45,-529.45,DOWN
36300,0.0000,-529.45,-529.45,DOWN
36366,0.0000,-529.45,-529.45,DOWN
36432,0.0000,-529.45,-529.45,DOWN
36498,0.0000,-529.45,-529.45,DOWN
36564,0.0000,-529.45,-529.45,DOWN
36630,0.0000,-529.45,-529.45,DOWN
36696,0.0000,-529.45,-529.45,DOWN
36762,0.0000,-529.45,-529.45,DOWN
36828,0.0000,-529.45,-529.45,DOWN
36894,0.0000,-529.45,-529.45,DOWN
36960,0.0000,-529.45,-529.45,DOWN
37026,0.0000,-529.45,-529.45,DOWN
37092,0.0000,-529.45,-529.45,DOWN
37158,0.0000,-529.45,-529.45,DOWN
37224,0.0000,-529.45,-529.45,DOWN
37290,0.0000,-529.45,-529.45,DOWN
37356,0.0000,-529.45,-529.45,DOWN
37422,0.0000,-529.45,-529.45,DOWN
37488,0.0000,-529.45,-529.45,DOWN
37554,0.0000,-529.45,-529.45,DOWN
37620,0.0000,-529.45,-529.45,DOWN
37686,0.0000,-529.45,-529.45,DOWN
37752,0.0000,-529.45,-529.45,DOWN
37818,0.0000,-529.45,-529.45,DOWN
37884,0.0000,-529.45,-529.45,DOWN
37950,0.0000,-529.45,-529.45,DOWN
38016,0.0000,-529.45,-529.45,DOWN
38082,0.0000,-529.45,-529.45,DOWN
38148,0.0000,-529.45,-529.45,DOWN
38214,0.0000,-529.45,-529.45,DOWN
38280,0.0000,-529.45,-529.45,DOWN
38346,0.0000,-529.45,-529.45,DOWN
38412,0.0000,-529.45,-529.45,DOWN
38478,0.0000,-529.45,-529.45,DOWN
38544,0.0000,-529.45,-529.45,DOWN
38610,0.0000,-529.45,-529.45,DOWN
