time_ms,original_az,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
400,0.0268,0.0000,-0.57,-0.57,STATIONARY
410,0.0114,0.0000,-0.57,-0.57,STATIONARY
420,0.0183,0.0000,-0.57,-0.57,STATIONARY
430,0.0169,0.0000,-0.57,-0.57,STATIONARY
440,0.0033,0.0000,-0.57,-0.57,STATIONARY
450,0.0154,0.0000,-0.57,-0.57,STATIONARY
460,0.0179,0.0000,-0.57,-0.57,STATIONARY
470,0.0185,0.0000,-0.57,-0.57,STATIONARY
480,-0.0003,0.0000,-0.57,-0.57,STATIONARY
490,0.0042,0.0000,-0.57,-0.57,STATIONARY
500,0.0061,0.0000,-0.57,-0.57,STATIONARY
510,0.0085,0.0000,-0.57,-0.57,STATIONARY
519,0.0116,0.0000,-0.57,-0.57,STATIONARY
530,0.0101,0.0000,-0.57,-0.57,STATIONARY
540,0.0259,0.0000,-0.57,-0.57,STATIONARY
550,0.0031,0.0000,-0.57,-0.57,STATIONARY
560,-0.0000,0.0000,-0.57,-0.57,STATIONARY
570,0.0048,0.0000,-0.57,-0.57,STATIONARY
579,0.0105,0.0000,-0.57,-0.57,STATIONARY
590,-0.0045,0.0000,-0.57,-0.57,STATIONARY
600,-0.0053,0.0000,-0.57,-0.57,STATIONARY
610,0.0121,0.0000,-0.57,-0.57,STATIONARY
620,-0.0060,0.0000,-0.57,-0.57,STATIONARY
630,0.0066,0.0000,-0.57,-0.57,STATIONARY
640,0.0072,0.0000,-0.57,-0.57,STATIONARY
650,-0.0041,0.0000,-0.57,-0.57,STATIONARY
659,-0.0072,0.0000,-0.57,-0.57,STATIONARY
670,-0.0035,0.0000,-0.57,-0.57,STATIONARY
680,-0.0019,0.0000,-0.57,-0.57,STATIONARY
690,0.0112,0.0000,-0.57,-0.57,STATIONARY
700,0.0230,0.0000,-0.57,-0.57,STATIONARY
710,0.0103,0.0000,-0.57,-0.57,STATIONARY
720,0.0088,0.0000,-0.57,-0.57,STATIONARY
730,0.0040,0.0000,-0.57,-0.57,STATIONARY
740,0.0088,0.0000,-0.57,-0.57,STATIONARY
750,0.0046,0.0000,-0.57,-0.57,STATIONARY
760,0.0064,0.0000,-0.57,-0.57,STATIONARY
770,0.0070,0.0000,-0.57,-0.57,STATIONARY
780,0.0055,0.0000,-0.57,-0.57,STATIONARY
790,0.0079,0.0000,-0.57,-0.57,STATIONARY
799,-0.0099,0.0000,-0.57,-0.57,STATIONARY
810,-0.0088,0.0000,-0.57,-0.57,STATIONARY
820,-0.0058,0.0000,-0.57,-0.57,STATIONARY
830,0.0063,0.0000,-0.57,-0.57,STATIONARY
839,-0.0039,0.0000,-0.57,-0.57,STATIONARY
850,-0.0112,0.0000,-0.57,-0.57,STATIONARY
859,-0.0119,0.0000,-0.57,-0.57,STATIONARY
869,0.0087,0.0000,-0.57,-0.57,STATIONARY
880,-0.0094,0.0000,-0.57,-0.57,STATIONARY
890,-0.0105,0.0000,-0.57,-0.57,STATIONARY
900,-0.0131,0.0000,-0.57,-0.57,STATIONARY
910,-0.0030,0.0000,-0.57,-0.57,STATIONARY
920,-0.0150,0.0000,-0.57,-0.57,STATIONARY
930,-0.0075,0.0000,-0.57,-0.57,STATIONARY
940,0.0012,0.0000,-0.57,-0.57,STATIONARY
950,-0.0014,0.0000,-0.57,-0.57,STATIONARY
960,-0.0137,0.0000,-0.57,-0.57,STATIONARY
970,-0.0085,0.0000,-0.57,-0.57,STATIONARY
980,-0.0057,0.0000,-0.57,-0.57,STATIONARY
990,-0.0022,0.0000,-0.57,-0.57,STATIONARY
1000,0.0025,0.0000,-0.57,-0.57,STATIONARY
1009,-0.0054,0.0000,-0.57,-0.57,STATIONARY
1019,-0.0142,0.0000,-0.57,-0.57,STATIONARY
1030,-0.0149,0.0000,-0.57,-0.57,STATIONARY
1040,-0.0142,0.0000,-0.57,-0.57,STATIONARY
1050,0.0006,0.0000,-0.57,-0.57,STATIONARY
1059,-0.0047,0.0000,-0.57,-0.57,STATIONARY
1070,-0.0095,0.0000,-0.57,-0.57,STATIONARY
1080,0.0023,0.0000,-0.57,-0.57,STATIONARY
1089,0.0126,0.0000,-0.57,-0.57,STATIONARY
1100,-0.0121,0.0000,-0.57,-0.57,STATIONARY
1110,-0.0039,0.0000,-0.57,-0.57,STATIONARY
1120,-0.0059,0.0000,-0.57,-0.57,STATIONARY
1130,-0.0205,0.0000,-0.57,-0.57,STATIONARY
1139,-0.0032,0.0000,-0.57,-0.57,STATIONARY
1150,-0.0115,0.0000,-0.57,-0.57,STATIONARY
1159,-0.0237,0.0000,-0.57,-0.57,STATIONARY
1170,-0.0076,0.0000,-0.57,-0.57,STATIONARY
1180,-0.0002,0.0000,-0.57,-0.57,STATIONARY
1190,-0.0137,0.0000,-0.57,-0.57,STATIONARY
1200,-0.0028,0.0000,-0.57,-0.57,STATIONARY
1210,-0.0126,0.0000,-0.57,-0.57,STATIONARY
1220,-0.0112,0.0000,-0.57,-0.57,STATIONARY
1230,-0.0054,0.0000,-0.57,-0.57,STATIONARY
1240,-0.0175,0.0000,-0.57,-0.57,STATIONARY
1250,-0.0139,0.0000,-0.57,-0.57,STATIONARY
1259,0.0034,0.0000,-0.57,-0.57,STATIONARY
1270,0.0048,0.0000,-0.57,-0.57,STATIONARY
1280,0.0111,0.0000,-0.57,-0.57,STATIONARY
1290,0.0061,0.0000,-0.57,-0.57,STATIONARY
1300,0.0061,0.0000,-0.57,-0.57,STATIONARY
1310,-0.0015,0.0000,-0.57,-0.57,STATIONARY
1320,-0.0149,0.0000,-0.57,-0.57,STATIONARY
1330,-0.0176,0.0000,-0.57,-0.57,STATIONARY
1340,-0.0117,0.0000,-0.57,-0.57,STATIONARY
1350,-0.0100,0.0000,-0.57,-0.57,STATIONARY
1360,0.0107,0.0000,-0.57,-0.57,STATIONARY
1369,-0.0181,0.0000,-0.57,-0.57,STATIONARY
1380,-0.0041,0.0000,-0.57,-0.57,STATIONARY
1390,0.0112,0.0000,-0.57,-0.57,STATIONARY
1400,-0.0055,0.0000,-0.57,-0.57,STATIONARY
1410,-0.0143,0.0000,-0.57,-0.57,STATIONARY
1420,-0.0048,0.0000,-0.57,-0.57,STATIONARY
1430,-0.0109,0.0000,-0.57,-0.57,STATIONARY
1439,-0.0002,0.0000,-0.57,-0.57,STATIONARY
1449,0.0011,0.0000,-0.57,-0.57,STATIONARY
1460,-0.0140,0.0000,-0.57,-0.57,STATIONARY
1470,-0.0030,0.0000,-0.57,-0.57,STATIONARY
1480,0.0031,0.0000,-0.57,-0.57,STATIONARY
1490,-0.0009,0.0000,-0.57,-0.57,STATIONARY
1500,-0.0046,0.0000,-0.57,-0.57,STATIONARY
1510,-0.0008,0.0000,-0.57,-0.57,STATIONARY
1519,-0.0240,0.0000,-0.57,-0.57,STATIONARY
1530,-0.0085,0.0000,-0.57,-0.57,STATIONARY
1540,-0.0013,0.0000,-0.57,-0.57,STATIONARY
1550,-0.0077,0.0000,-0.57,-0.57,STATIONARY
1560,-0.0023,0.0000,-0.57,-0.57,STATIONARY
1570,-0.0013,0.0000,-0.57,-0.57,STATIONARY
1579,-0.0106,0.0000,-0.57,-0.57,STATIONARY
1589,-0.0079,0.0000,-0.57,-0.57,STATIONARY
1600,-0.0058,0.0000,-0.57,-0.57,STATIONARY
1610,-0.0063,0.0000,-0.57,-0.57,STATIONARY
1620,-0.0290,0.0000,-0.57,-0.57,STATIONARY
1630,-0.0074,0.0000,-0.57,-0.57,STATIONARY
1640,-0.0015,0.0000,-0.57,-0.57,STATIONARY
1650,-0.0098,0.0000,-0.57,-0.57,STATIONARY
1660,-0.0008,0.0000,-0.57,-0.57,STATIONARY
1670,-0.0129,0.0000,-0.57,-0.57,STATIONARY
1680,0.0006,0.0000,-0.57,-0.57,STATIONARY
1690,-0.0080,0.0000,-0.57,-0.57,STATIONARY
1700,0.0017,0.0000,-0.57,-0.57,STATIONARY
1710,-0.0090,0.0000,-0.57,-0.57,STATIONARY
1720,-0.0031,0.0000,-0.57,-0.57,STATIONARY
1730,-0.0073,0.0000,-0.57,-0.57,STATIONARY
1740,-0.0130,0.0000,-0.57,-0.57,STATIONARY
1750,-0.0073,0.0000,-0.57,-0.57,STATIONARY
1760,-0.0113,0.0000,-0.57,-0.57,STATIONARY
1770,0.0037,0.0000,-0.57,-0.57,STATIONARY
1780,-0.0118,0.0000,-0.57,-0.57,STATIONARY
1790,-0.0196,0.0000,-0.57,-0.57,STATIONARY
1799,-0.0227,0.0000,-0.57,-0.57,STATIONARY
1810,-0.0068,0.0000,-0.57,-0.57,STATIONARY
1820,-0.0041,0.0000,-0.57,-0.57,STATIONARY
1830,-0.0187,0.0000,-0.57,-0.57,STATIONARY
1840,-0.0432,0.0000,-0.57,-0.57,STATIONARY
1850,-0.0264,0.0000,-0.57,-0.57,STATIONARY
1860,-0.0160,0.0000,-0.57,-0.57,STATIONARY
1870,-0.0185,0.0000,-0.57,-0.57,STATIONARY
1880,-0.0218,0.0000,-0.57,-0.57,STATIONARY
1890,-0.0253,0.0000,-0.57,-0.57,STATIONARY
1900,-0.0155,0.0000,-0.57,-0.57,STATIONARY
1909,-0.0124,0.0000,-0.57,-0.57,STATIONARY
1920,-0.0103,0.0000,-0.57,-0.57,STATIONARY
1930,-0.0168,0.0000,-0.57,-0.57,STATIONARY
1940,-0.0350,0.0000,-0.57,-0.57,STATIONARY
1949,-0.0345,0.0000,-0.57,-0.57,STATIONARY
1960,-0.0238,0.0000,-0.57,-0.57,STATIONARY
1970,-0.0238,0.0000,-0.57,-0.57,STATIONARY
1980,-0.0285,0.0000,-0.57,-0.57,STATIONARY
1990,-0.0283,0.0000,-0.57,-0.57,STATIONARY
2000,-0.0297,0.0000,-0.57,-0.57,STATIONARY
2009,-0.0312,0.0000,-0.57,-0.57,STATIONARY
2019,-0.0247,0.0000,-0.57,-0.57,STATIONARY
2030,-0.0346,0.0000,-0.57,-0.57,STATIONARY
2040,-0.0389,0.0000,-0.57,-0.57,STATIONARY
2050,-0.0476,0.0000,-0.57,-0.57,STATIONARY
2060,-0.0268,0.0000,-0.57,-0.57,STATIONARY
2070,-0.0406,0.0000,-0.57,-0.57,STATIONARY
2080,-0.0477,0.0000,-0.57,-0.57,STATIONARY
2089,-0.0444,0.0000,-0.57,-0.57,STATIONARY
2100,-0.0337,0.0000,-0.57,-0.57,STATIONARY
2110,-0.0461,0.0000,-0.57,-0.57,STATIONARY
2120,-0.0467,0.0000,-0.57,-0.57,STATIONARY
2130,-0.0518,0.0000,-0.57,-0.57,STATIONARY
2140,-0.0447,0.0000,-0.57,-0.57,STATIONARY
2150,-0.0374,0.0000,-0.57,-0.57,STATIONARY
2159,-0.0237,0.0000,-0.57,-0.57,STATIONARY
2170,-0.0479,0.0000,-0.57,-0.57,STATIONARY
2180,-0.0305,0.0000,-0.57,-0.57,STATIONARY
2190,-0.0428,0.0000,-0.57,-0.57,STATIONARY
2200,-0.0517,0.0000,-0.57,-0.57,STATIONARY
2210,-0.0594,0.0000,-0.57,-0.57,STATIONARY
2220,-0.0335,0.0000,-0.57,-0.57,STATIONARY
2229,-0.0454,0.0000,-0.57,-0.57,STATIONARY
2240,-0.0481,0.0000,-0.57,-0.57,STATIONARY
2250,-0.0524,0.0000,-0.57,-0.57,STATIONARY
2260,-0.0398,0.0000,-0.57,-0.57,STATIONARY
2270,-0.0616,0.0000,-0.57,-0.57,STATIONARY
2280,-0.0559,0.0000,-0.57,-0.57,STATIONARY
2290,-0.0538,0.0000,-0.57,-0.57,STATIONARY
2299,-0.0568,0.0000,-0.57,-0.57,STATIONARY
2310,-0.0454,0.0000,-0.57,-0.57,STATIONARY
2320,-0.0452,0.0000,-0.57,-0.57,STATIONARY
2330,-0.0479,0.0000,-0.57,-0.57,STATIONARY
2339,-0.0404,0.0000,-0.57,-0.57,STATIONARY
2350,-0.0557,0.0000,-0.57,-0.57,STATIONARY
2360,-0.0390,0.0000,-0.57,-0.57,STATIONARY
2370,-0.0491,0.0000,-0.57,-0.57,STATIONARY
2380,-0.0541,0.0000,-0.57,-0.57,STATIONARY
2390,-0.0447,0.0000,-0.57,-0.57,STATIONARY
2400,-0.0619,0.0000,-0.57,-0.57,STATIONARY
2410,-0.0533,0.0000,-0.57,-0.57,STATIONARY
2420,-0.0715,0.0000,-1.10,-0.70,STATIONARY
2430,-0.0563,0.0000,-1.10,-0.80,STATIONARY
2439,-0.0536,0.0000,-1.10,-0.87,STATIONARY
2449,-0.0554,0.0000,-1.10,-0.93,STATIONARY
2460,-0.0488,0.0000,-1.10,-0.97,STATIONARY
2470,-0.0718,0.0000,-3.24,-1.51,STATIONARY
2480,-0.0523,0.0000,-3.24,-1.93,STATIONARY
2490,-0.0443,0.0000,-3.24,-2.24,STATIONARY
2500,-0.0591,0.0000,-3.24,-2.48,STATIONARY
2510,-0.0581,0.0000,-3.24,-2.66,STATIONARY
2519,-0.0457,0.0000,-3.24,-2.80,STATIONARY
2530,-0.0567,0.0000,-3.24,-2.91,STATIONARY
2540,-0.0502,0.0000,-3.24,-2.99,STATIONARY
2550,-0.0439,0.0000,-3.24,-3.05,STATIONARY
2560,-0.0516,0.0000,-3.24,-3.10,STATIONARY
2570,-0.0589,0.0000,-3.24,-3.13,STATIONARY
2580,-0.0661,0.0000,-3.24,-3.16,STATIONARY
2589,-0.0508,0.0000,-3.24,-3.18,STATIONARY
2600,-0.0677,0.0000,-3.75,-3.32,STATIONARY
2610,-0.0459,0.0000,-3.75,-3.42,STATIONARY
2620,-0.0496,0.0000,-3.75,-3.50,STATIONARY
2630,-0.0436,0.0000,-3.75,-3.56,STATIONARY
2639,-0.0577,0.0000,-3.75,-3.61,STATIONARY
2650,-0.0633,0.0000,-5.72,-4.11,STATIONARY
2660,-0.0740,0.0000,-5.72,-4.50,STATIONARY
2670,-0.0701,0.0000,-7.79,-5.28,STATIONARY
2680,-0.0511,0.0000,-7.79,-5.88,STATIONARY
2690,-0.0663,0.0000,-8.31,-6.46,STATIONARY
2700,-0.0488,0.0000,-8.31,-6.90,STATIONARY
2710,-0.0584,0.0000,-8.31,-7.24,STATIONARY
2720,-0.0616,0.0000,-9.38,-7.75,STATIONARY
2729,-0.0629,0.0000,-9.38,-8.14,STATIONARY
2740,-0.0552,0.0000,-9.38,-8.44,STATIONARY
2750,-0.0668,0.0000,-9.93,-8.79,STATIONARY
2760,-0.0530,0.0000,-9.93,-9.07,STATIONARY
2769,-0.0595,0.0000,-9.93,-9.27,STATIONARY
2780,-0.0673,0.0000,-11.06,-9.70,STATIONARY
2790,-0.0627,0.0000,-11.06,-10.02,STATIONARY
2799,-0.0573,0.0000,-11.06,-10.27,STATIONARY
2810,-0.0491,0.0000,-11.06,-10.46,STATIONARY
2820,-0.0578,0.0000,-11.06,-10.60,STATIONARY
2830,-0.0623,0.0000,-12.70,-11.10,STATIONARY
2839,-0.0552,0.0000,-12.70,-11.48,STATIONARY
2850,-0.0488,0.0000,-12.70,-11.77,STATIONARY
2860,-0.0564,0.0000,-12.70,-11.99,STATIONARY
2870,-0.0631,0.0000,-14.30,-12.55,STATIONARY
2880,-0.0691,0.0000,-14.30,-12.97,STATIONARY
2890,-0.0592,0.0000,-14.30,-13.29,STATIONARY
2900,-0.0633,0.0000,-14.89,-13.67,STATIONARY
2910,-0.0603,0.0000,-14.89,-13.96,STATIONARY
2920,-0.0555,0.0000,-14.89,-14.18,STATIONARY
2930,-0.0571,0.0000,-14.89,-14.35,STATIONARY
2940,-0.0537,0.0000,-14.89,-14.48,STATIONARY
2949,-0.0661,0.0000,-16.56,-14.98,STATIONARY
2960,-0.0496,0.0000,-16.56,-15.36,STATIONARY
2970,-0.0558,0.0000,-16.56,-15.64,STATIONARY
2980,-0.0621,0.0000,-17.61,-16.11,STATIONARY
2990,-0.0578,0.0000,-17.61,-16.47,STATIONARY
3000,-0.0681,0.0000,-18.19,-16.88,STATIONARY
3009,-0.0573,0.0000,-18.19,-17.19,STATIONARY
3019,-0.0781,0.0000,-18.76,-17.57,STATIONARY
3030,-0.0637,0.0000,-18.76,-17.85,STATIONARY
3040,-0.0416,0.0000,-18.76,-18.07,STATIONARY
3050,-0.0551,0.0000,-18.76,-18.24,STATIONARY
3060,-0.0583,0.0000,-18.76,-18.36,STATIONARY
3070,-0.0566,0.0000,-18.76,-18.46,STATIONARY
3080,-0.0660,0.0000,-20.88,-19.04,STATIONARY
3090,-0.0578,0.0000,-20.88,-19.48,STATIONARY
3100,-0.0611,0.0000,-21.46,-19.95,STATIONARY
3110,-0.0572,0.0000,-21.46,-20.31,STATIONARY
3120,-0.0487,0.0000,-21.46,-20.58,STATIONARY
3130,-0.0703,0.0000,-22.52,-21.05,STATIONARY
3140,-0.0704,0.0000,-22.52,-21.40,STATIONARY
3150,-0.0715,0.0000,-24.64,-22.17,STATIONARY
3159,-0.0564,0.0000,-24.64,-22.76,STATIONARY
3170,-0.0626,0.0000,-25.20,-23.34,STATIONARY
3180,-0.0609,0.0000,-25.20,-23.79,STATIONARY
3190,-0.0546,0.0000,-25.20,-24.13,STATIONARY
3200,-0.0685,0.0000,-25.75,-24.51,STATIONARY
3210,-0.0498,0.0000,-25.75,-24.81,STATIONARY
3220,-0.0708,0.0000,-25.75,-25.03,STATIONARY
3230,-0.0314,0.0000,-25.75,-25.20,STATIONARY
3240,-0.0488,0.0000,-25.75,-25.33,STATIONARY
3250,-0.0506,0.0000,-25.75,-25.43,STATIONARY
3260,-0.0426,0.0000,-25.75,-25.51,STATIONARY
3270,-0.0572,0.0000,-25.75,-25.56,STATIONARY
3280,-0.0522,0.0000,-25.75,-25.61,STATIONARY
3290,-0.0574,0.0000,-25.75,-25.64,STATIONARY
3299,-0.0521,0.0000,-25.75,-25.67,STATIONARY
3310,-0.0641,0.0000,-29.67,-26.62,STATIONARY
3320,-0.0500,0.0000,-29.67,-27.35,STATIONARY
3330,-0.0445,0.0000,-29.67,-27.91,STATIONARY
3340,-0.0459,0.0000,-29.67,-28.33,STATIONARY
3350,-0.0506,0.0000,-29.67,-28.65,STATIONARY
3360,-0.0645,0.0000,-31.58,-29.35,STATIONARY
3370,-0.0556,0.0000,-31.58,-29.88,STATIONARY
3380,-0.0539,0.0000,-31.58,-30.29,STATIONARY
3390,-0.0567,0.0000,-31.58,-30.60,STATIONARY
3400,-0.0698,0.0000,-33.24,-31.23,STATIONARY
3410,-0.0490,0.0000,-33.24,-31.71,STATIONARY
3420,-0.0627,0.0000,-33.24,-32.08,STATIONARY
3430,-0.0382,0.0000,-33.24,-32.36,STATIONARY
3439,-0.0585,0.0000,-33.24,-32.57,STATIONARY
3449,-0.0361,0.0000,-33.24,-32.73,STATIONARY
3460,-0.0477,0.0000,-33.24,-32.85,STATIONARY
3470,-0.0673,0.0000,-35.05,-33.38,STATIONARY
3480,-0.0540,0.0000,-35.05,-33.78,STATIONARY
3490,-0.0748,0.0000,-35.59,-34.21,STATIONARY
3500,-0.0462,0.0000,-35.59,-34.54,STATIONARY
3509,-0.0676,0.0000,-35.59,-34.79,STATIONARY
3519,-0.0383,0.0000,-35.59,-34.98,STATIONARY
3530,-0.0620,0.0000,-35.59,-35.13,STATIONARY
3540,-0.0387,0.0000,-35.59,-35.24,STATIONARY
3550,-0.0402,0.0000,-35.59,-35.32,STATIONARY
3560,-0.0556,0.0000,-35.59,-35.38,STATIONARY
3570,-0.0429,0.0000,-35.59,-35.43,STATIONARY
3580,-0.0620,0.0000,-37.36,-35.89,STATIONARY
3589,-0.0528,0.0000,-37.36,-36.25,STATIONARY
3600,-0.0683,0.0000,-37.89,-36.64,STATIONARY
3610,-0.0554,0.0000,-37.89,-36.94,STATIONARY
3620,-0.0541,0.0000,-37.89,-37.17,STATIONARY
3630,0.0129,0.0000,-37.89,-37.34,STATIONARY
3640,0.0382,0.0000,-37.89,-37.47,STATIONARY
3650,0.0621,0.0000,-38.47,-37.71,STATIONARY
3659,0.0710,0.0000,-38.47,-37.89,STATIONARY
3670,0.0659,0.0000,-36.48,-37.56,STATIONARY
3680,0.0732,0.0732,-35.75,-37.13,STATIONARY
3690,0.0930,0.0930,-34.82,-36.57,STATIONARY
3700,0.1842,0.1842,-32.98,-35.72,STATIONARY
3710,0.2244,0.2244,-30.74,-34.53,STATIONARY
3720,0.2330,0.2330,-28.41,-33.06,STATIONARY
3730,0.2125,0.2125,-26.28,-31.44,STATIONARY
3740,0.1643,0.1643,-24.64,-29.81,STATIONARY
3750,0.1480,0.1480,-23.16,-28.22,STATIONARY
3760,0.0991,0.0991,-22.17,-26.78,STATIONARY
3770,0.0719,0.0719,-21.45,-25.50,STATIONARY
3780,0.0191,0.0000,-21.45,-24.53,STATIONARY
3790,-0.0076,0.0000,-21.45,-23.80,STATIONARY
3799,-0.0825,0.0000,-21.45,-23.23,STATIONARY
3810,-0.0595,0.0000,-21.45,-22.81,STATIONARY
3820,-0.0781,0.0000,-22.04,-22.62,STATIONARY
3830,-0.0847,0.0000,-22.04,-22.48,STATIONARY
3839,-0.0762,0.0000,-24.43,-22.95,STATIONARY
3850,-0.0554,0.0000,-24.43,-23.30,STATIONARY
3860,-0.0328,0.0000,-24.43,-23.57,STATIONARY
3870,-0.0259,0.0000,-24.43,-23.78,STATIONARY
3880,-0.0229,0.0000,-24.43,-23.93,STATIONARY
3890,0.0004,0.0000,-24.43,-24.05,STATIONARY
3900,0.0455,0.0000,-24.43,-24.14,STATIONARY
3910,0.0564,0.0000,-24.43,-24.21,STATIONARY
3920,0.0806,0.0000,-24.78,-24.35,STATIONARY
3930,0.0904,0.0000,-24.78,-24.45,STATIONARY
3940,0.0904,0.0000,-22.16,-23.90,STATIONARY
3949,0.1074,0.1074,-21.09,-23.23,STATIONARY
3960,0.1117,0.1117,-19.97,-22.45,STATIONARY
3970,0.0990,0.0990,-18.98,-21.62,STATIONARY
3980,0.0996,0.0996,-17.99,-20.75,STATIONARY
3990,0.0911,0.0911,-17.08,-19.88,STATIONARY
4000,0.0686,0.0686,-16.39,-19.04,STATIONARY
4010,0.0511,0.0000,-16.39,-18.41,STATIONARY
4019,0.0448,0.0000,-16.39,-17.93,STATIONARY
4030,0.0275,0.0000,-16.39,-17.56,STATIONARY
4040,0.0061,0.0000,-16.39,-17.28,STATIONARY
4050,0.0210,0.0000,-16.39,-17.07,STATIONARY
4060,0.0017,0.0000,-16.39,-16.91,STATIONARY
4070,-0.0092,0.0000,-16.39,-16.78,STATIONARY
4080,0.0067,0.0000,-16.39,-16.69,STATIONARY
4089,-0.0048,0.0000,-16.39,-16.62,STATIONARY
4100,0.0230,0.0000,-16.39,-16.56,STATIONARY
4110,0.0311,0.0000,-16.39,-16.52,STATIONARY
4120,0.0574,0.0000,-16.39,-16.49,STATIONARY
4130,0.0477,0.0000,-16.39,-16.47,STATIONARY
4140,0.0705,0.0000,-16.39,-16.45,STATIONARY
4150,0.0689,0.0000,-16.39,-16.44,STATIONARY
4159,0.0995,0.0000,-14.00,-15.85,STATIONARY
4170,0.1098,0.1098,-12.90,-15.15,STATIONARY
4180,0.0947,0.0947,-11.96,-14.39,STATIONARY
4190,0.1189,0.1189,-10.77,-13.52,STATIONARY
4200,0.1114,0.1114,-9.65,-12.60,STATIONARY
4210,0.1144,0.1144,-8.51,-11.62,STATIONARY
4220,0.1003,0.1003,-7.51,-10.64,STATIONARY
4230,0.0856,0.0856,-6.65,-9.68,STATIONARY
4240,0.0843,0.0843,-5.81,-8.76,STATIONARY
4250,0.0694,0.0694,-5.11,-7.89,STATIONARY
4259,0.0804,0.0804,-4.31,-7.03,STATIONARY
4270,0.0787,0.0787,-3.52,-6.19,STATIONARY
4280,0.0562,0.0000,-3.52,-5.55,STATIONARY
4290,0.0598,0.0000,-3.52,-5.07,STATIONARY
4299,0.0594,0.0000,-3.52,-4.70,STATIONARY
4310,0.0689,0.0000,-1.77,-4.00,STATIONARY
4320,0.0811,0.0000,-1.77,-3.46,STATIONARY
4330,0.0978,0.0000,0.71,-2.47,STATIONARY
4340,0.1086,0.1086,1.79,-1.45,STATIONARY
4350,0.1372,0.1372,3.17,-0.34,STATIONARY
4360,0.1550,0.1550,4.72,0.87,STATIONARY
4370,0.1698,0.1698,6.41,2.19,STATIONARY
4380,0.2013,0.2013,8.43,3.68,STATIONARY
4390,0.2493,0.2493,10.92,5.41,STATIONARY
4400,0.2419,0.2419,13.34,7.31,STATIONARY
4410,0.2851,0.2851,16.19,9.43,STATIONARY
4420,0.3062,0.3062,19.25,11.78,STATIONARY
4430,0.3111,0.3111,22.36,14.31,STATIONARY
4439,0.3186,0.3186,25.55,17.00,STATIONARY
4449,0.3123,0.3123,28.67,19.79,STATIONARY
4460,0.3208,0.3208,31.88,22.68,STATIONARY
4470,0.2874,0.2874,34.75,25.57,STATIONARY
4480,0.3035,0.3035,37.79,28.49,STATIONARY
4490,0.2738,0.2738,40.53,31.37,STATIONARY
4500,0.2666,0.2666,43.19,34.19,STATIONARY
4509,0.2662,0.2662,45.85,36.98,STATIONARY
4519,0.2510,0.2510,48.37,39.70,STATIONARY
4530,0.2347,0.2347,50.71,42.33,STATIONARY
4540,0.2420,0.2420,53.13,44.92,UP
4550,0.2527,0.2527,55.66,47.48,UP
4560,0.2698,0.2698,58.36,50.08,UP
4570,0.2600,0.2600,60.96,52.68,UP
4580,0.2841,0.2841,63.80,55.34,UP
4589,0.2874,0.2874,66.67,58.05,UP
