time_ms,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
127248,-0.0280,-203.62,-211.84,DOWN
127313,0.0147,-194.54,-205.64,DOWN
127379,0.0062,-186.37,-197.88,DOWN
127445,-0.0906,-192.35,-194.15,DOWN
127511,-0.0371,-194.80,-194.59,DOWN
127577,-0.0402,-197.45,-196.52,DOWN
127643,-0.0441,-200.36,-199.11,DOWN
127709,0.0354,-198.03,-198.38,DOWN
127775,0.0095,-197.40,-197.72,DOWN
127841,0.0001,-189.50,-197.50,DOWN
127907,0.0188,-180.73,-191.26,DOWN
127973,0.0082,-172.98,-183.79,DOWN
128039,-0.0230,-167.51,-177.52,DOWN
128105,0.0552,-163.87,-168.31,DOWN
128171,0.0670,-159.45,-162.33,DOWN
128237,0.0464,-156.39,-158.32,DOWN
128303,0.0686,-151.86,-153.96,DOWN
128369,0.0554,-148.20,-150.07,DOWN
128435,0.0929,-142.07,-144.68,DOWN
128501,0.0795,-136.82,-139.38,DOWN
128567,0.0523,-133.37,-135.33,DOWN
128633,0.0539,-129.81,-131.61,DOWN
128699,0.0936,-123.64,-126.23,DOWN
128765,0.0965,-117.27,-120.18,DOWN
128831,0.0729,-112.46,-114.97,DOWN
128897,0.0736,-107.60,-110.00,DOWN
128963,0.0916,-101.55,-104.30,DOWN
129029,0.0978,-95.09,-98.09,DOWN
129095,0.1015,-88.39,-91.55,DOWN
129161,0.0911,-82.38,-85.36,DOWN
129227,0.0547,-78.77,-80.92,DOWN
129293,0.0940,-72.57,-75.29,DOWN
129359,0.0712,-67.87,-70.29,DOWN
129425,0.0675,-63.42,-65.65,DOWN
129491,0.0892,-57.53,-60.17,DOWN
129557,0.0950,-51.26,-54.16,DOWN
129623,0.0686,-46.74,-49.15,DOWN
129689,0.0681,-42.24,-44.49,DOWN
129755,0.0631,-38.08,-40.16,DOWN
129821,0.0839,-32.54,-35.02,DOWN
129887,0.0591,-28.64,-30.72,DOWN
129953,0.0517,-25.23,-27.01,DOWN
130019,0.0741,-20.34,-22.51,DOWN
130085,0.0517,-16.92,-18.74,DOWN
130151,0.0479,-13.76,-15.38,DOWN
130217,0.0577,-9.95,-11.72,DOWN
130283,0.0628,-5.81,-7.73,DOWN
130349,0.0489,-2.58,-4.26,DOWN
130415,0.0532,0.93,-0.76,DOWN
130481,0.0476,4.07,2.50,DOWN
130548,0.0575,7.87,6.12,DOWN
130613,0.0494,11.13,9.50,DOWN
130679,0.0547,0.00,0.00,STATIONARY
130745,0.0491,3.24,2.19,STATIONARY
130811,0.0372,5.70,4.56,STATIONARY
130877,0.0435,8.57,7.27,STATIONARY
130943,0.0440,11.47,10.10,STATIONARY
131009,0.0365,13.88,12.65,STATIONARY
131075,0.0237,14.83,14.12,STATIONARY
131141,0.0329,17.00,16.06,STATIONARY
131207,0.0305,19.01,18.05,STATIONARY
131273,0.0438,21.91,20.65,STATIONARY
131339,0.0822,27.33,25.16,STATIONARY
131405,0.0093,26.82,26.28,STATIONARY
131471,0.0219,27.14,26.86,STATIONARY
131537,-0.0096,25.45,25.91,STATIONARY
131603,0.0282,26.22,26.11,STATIONARY
131669,-0.0084,24.64,25.12,STATIONARY
131735,-0.0170,22.57,23.40,STATIONARY
131801,0.0019,21.79,22.31,STATIONARY
131867,-0.0011,20.84,21.32,STATIONARY
131933,-0.0132,19.17,19.87,STATIONARY
131999,0.0191,19.62,19.70,STATIONARY
132065,0.0330,21.79,21.11,STATIONARY
132131,-0.0112,20.21,20.50,STATIONARY
132197,-0.0291,17.56,18.51,STATIONARY
132263,0.0298,18.74,18.67,STATIONARY
132329,-0.0104,17.34,17.77,STATIONARY
132395,-0.0093,16.05,16.61,STATIONARY
132461,-0.0090,14.84,15.41,STATIONARY
132527,0.0202,15.52,15.49,STATIONARY
132593,0.0108,15.59,15.56,STATIONARY
132659,0.0026,15.13,15.27,STATIONARY
132725,-0.0214,13.17,13.85,STATIONARY
132791,0.0437,16.05,15.34,STATIONARY
132857,0.0365,18.46,17.44,STATIONARY
132923,0.0250,19.31,18.70,STATIONARY
132989,-0.0044,18.26,18.40,STATIONARY
133055,0.0507,21.61,20.57,STATIONARY
133121,0.1157,29.25,26.42,STATIONARY
133187,0.0276,29.83,28.72,STATIONARY
133253,0.0224,30.05,29.62,STATIONARY
133319,-0.0021,28.72,29.01,STATIONARY
133385,0.0391,31.30,30.56,STATIONARY
133451,0.0490,34.53,33.24,STATIONARY
133517,0.0518,37.95,36.42,STATIONARY
133583,0.0462,41.00,39.51,STATIONARY
133649,0.0594,44.92,43.16,STATIONARY
133715,0.0155,44.10,43.80,STATIONARY
133781,0.0239,43.85,43.84,STATIONARY
133848,0.0216,43.47,43.59,STATIONARY
133913,0.0142,42.63,42.94,STATIONARY
133979,0.0162,41.95,42.27,STATIONARY
134045,0.0141,41.16,41.53,STATIONARY
134111,0.0093,40.11,40.57,STATIONARY
134177,-0.0075,38.03,38.85,STATIONARY
134243,0.0054,36.85,37.50,STATIONARY
134309,-0.0127,34.57,35.52,STATIONARY
134375,0.0084,33.72,34.31,STATIONARY
134441,0.0181,33.52,33.78,STATIONARY
134507,0.0070,32.62,33.00,STATIONARY
134573,0.0034,31.54,32.01,STATIONARY
134639,0.0180,31.42,31.61,STATIONARY
134705,0.0163,31.19,31.33,STATIONARY
134771,0.0142,30.84,31.00,STATIONARY
134837,-0.0081,29.10,29.72,STATIONARY
134903,0.0068,28.36,28.80,STATIONARY
134969,0.0101,27.86,28.17,STATIONARY
135035,0.0237,28.25,28.23,STATIONARY
135101,0.0161,28.14,28.17,STATIONARY
135167,0.0140,27.91,27.99,STATIONARY
135233,0.0035,27.01,27.33,STATIONARY
135299,-0.0084,25.40,26.03,STATIONARY
135365,0.0032,24.59,25.06,STATIONARY
135431,0.0171,24.69,24.81,STATIONARY
135497,-0.0105,23.04,23.61,STATIONARY
135563,0.0190,23.32,23.41,STATIONARY
135629,0.0121,23.15,23.24,STATIONARY
135695,0.0097,22.84,22.97,STATIONARY
135761,0.0047,22.23,22.47,STATIONARY
135827,0.0011,21.41,21.75,STATIONARY
135893,0.0261,22.21,22.06,STATIONARY
135959,0.0150,22.27,22.20,STATIONARY
136025,0.0190,22.58,22.46,STATIONARY
136091,0.0208,23.00,22.82,STATIONARY
136157,0.0226,23.51,23.28,STATIONARY
136223,0.0205,23.87,23.68,STATIONARY
136289,0.0142,23.81,23.76,STATIONARY
136355,0.0059,23.23,23.40,STATIONARY
136421,0.0342,25.49,24.81,STATIONARY
136487,0.0135,25.32,25.16,STATIONARY
136553,0.0159,25.32,25.26,STATIONARY
136619,0.0137,25.17,25.20,STATIONARY
136685,0.0188,25.36,25.31,STATIONARY
136751,0.0261,26.00,25.77,STATIONARY
136817,-0.0008,24.91,25.19,STATIONARY
136883,0.0289,25.74,25.56,STATIONARY
136949,0.0194,25.94,25.81,STATIONARY
137015,0.0110,25.60,25.67,STATIONARY
137081,0.0169,25.64,25.65,STATIONARY
137148,0.0232,26.09,25.95,STATIONARY
137213,0.0088,25.61,25.72,STATIONARY
137279,0.0326,27.76,27.09,STATIONARY
137345,0.0114,27.37,27.28,STATIONARY
137411,-0.0014,26.19,26.54,STATIONARY
137477,0.0014,25.23,25.66,STATIONARY
137543,0.0097,24.83,25.10,STATIONARY
137609,0.0142,24.74,24.86,STATIONARY
137675,0.0136,24.61,24.69,STATIONARY
137741,0.0036,23.86,24.13,STATIONARY
137807,0.0147,23.84,23.93,STATIONARY
137873,0.0146,23.81,23.85,STATIONARY
137939,0.0132,23.69,23.74,STATIONARY
138005,-0.0020,22.62,22.98,STATIONARY
138071,0.0100,22.35,22.55,STATIONARY
138137,0.0014,21.55,21.87,STATIONARY
138203,-0.0184,19.52,20.28,STATIONARY
138269,-0.0032,18.53,19.10,STATIONARY
138335,-0.0154,16.82,17.56,STATIONARY
138401,-0.0192,14.92,15.78,STATIONARY
138467,-0.0227,12.89,13.83,STATIONARY
138533,-0.0936,6.71,9.03,STATIONARY
138599,-0.1038,-0.14,2.84,STATIONARY
138665,-0.1307,-8.77,-4.99,STATIONARY
138731,-0.1469,-18.46,-14.08,STATIONARY
138797,-0.1709,-29.74,-24.64,STATIONARY
138863,-0.1583,-40.19,-35.13,STATIONARY
138929,-0.1707,-51.45,-46.14,STATIONARY
138995,-0.1958,-64.37,-58.44,DOWN
139061,-0.1911,-76.98,-70.95,DOWN
139127,-0.2918,-96.24,-88.01,DOWN
139193,-0.3499,-119.33,-109.14,DOWN
139259,-0.3686,-143.66,-132.43,DOWN
139325,-0.4075,-170.56,-158.15,DOWN
139391,-0.4248,-198.60,-185.44,DOWN
139457,-0.4326,-227.14,-213.57,DOWN
139523,-0.4587,-257.42,-243.15,DOWN
139589,-0.4986,-290.32,-274.97,DOWN
139655,-0.4800,-322.00,-306.70,DOWN
139721,-0.5178,-356.17,-340.07,DOWN
139787,-0.5268,-390.95,-374.40,DOWN
139853,-0.5365,-426.35,-409.45,DOWN
139919,-0.5467,-462.43,-445.19,DOWN
139985,-0.5883,-501.27,-483.02,DOWN
140051,-0.5923,-540.36,-521.70,DOWN
140117,-0.6251,-581.61,-562.12,DOWN
140183,-0.5569,-618.37,-600.07,DOWN
140249,-0.6380,-660.48,-640.82,DOWN
