time_ms,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
11220,0.0000,-951.27,-951.27,DOWN
11286,0.0000,-951.27,-951.27,DOWN
11352,0.0000,-951.27,-951.27,DOWN
11418,0.0000,-951.27,-951.27,DOWN
11484,0.0000,-951.27,-951.27,DOWN
11550,0.0000,-951.27,-951.27,DOWN
11616,0.0000,-951.27,-951.27,DOWN
11682,0.0000,-951.27,-951.27,DOWN
11748,0.0000,-951.27,-951.27,DOWN
11814,0.0000,-951.27,-951.27,DOWN
11880,0.0000,-951.27,-951.27,DOWN
11946,0.0000,-951.27,-951.27,DOWN
12012,0.0000,-951.27,-951.27,DOWN
12077,0.0000,-951.27,-951.27,DOWN
12144,0.0000,-951.27,-951.27,DOWN
12210,0.0000,-951.27,-951.27,DOWN
12276,0.0000,-951.27,-951.27,DOWN
12342,0.0000,-951.27,-951.27,DOWN
12408,0.0000,-951.27,-951.27,DOWN
12474,0.0000,-951.27,-951.27,DOWN
12540,0.0000,-951.27,-951.27,DOWN
12606,0.0000,-951.27,-951.27,DOWN
12672,0.0000,-951.27,-951.27,DOWN
12738,0.0000,-951.27,-951.27,DOWN
12804,0.0000,-951.27,-951.27,DOWN
12870,0.0000,-951.27,-951.27,DOWN
12936,0.0000,-951.27,-951.27,DOWN
13002,0.0000,-951.27,-951.27,DOWN
13068,0.0000,-951.27,-951.27,DOWN
13134,0.0000,-951.27,-951.27,DOWN
13200,0.0000,-951.27,-951.27,DOWN
13266,0.0000,-951.27,-951.27,DOWN
13332,0.0000,-951.27,-951.27,DOWN
13398,0.0000,-951.27,-951.27,DOWN
13464,0.0000,-951.27,-951.27,DOWN
13530,0.0000,-951.27,-951.27,DOWN
13596,0.0000,-951.27,-951.27,DOWN
13662,0.0000,-951.27,-951.27,DOWN
13728,0.0000,-951.27,-951.27,DOWN
13794,0.0000,-951.27,-951.27,DOWN
13860,0.0000,-951.27,-951.27,DOWN
13926,0.0000,-951.27,-951.27,DOWN
13992,0.0000,-951.27,-951.27,DOWN
14058,0.0000,-951.27,-951.27,DOWN
14124,0.0000,-951.27,-951.27,DOWN
14190,0.0000,-951.27,-951.27,DOWN
14255,0.0000,-951.27,-951.27,DOWN
14322,0.0000,-951.27,-951.27,DOWN
14388,0.0000,-951.27,-951.27,DOWN
14454,0.0000,-951.27,-951.27,DOWN
14520,0.0000,-951.27,-951.27,DOWN
14586,0.0000,-951.27,-951.27,DOWN
14652,0.0000,-951.27,-951.27,DOWN
14718,0.0000,-951.27,-951.27,DOWN
14784,0.0000,-951.27,-951.27,DOWN
14850,0.0000,-951.27,-951.27,DOWN
14916,0.0000,-951.27,-951.27,DOWN
14982,0.0000,-951.27,-951.27,DOWN
15048,0.0000,-951.27,-951.27,DOWN
15114,0.0000,-951.27,-951.27,DOWN
15180,0.0000,-951.27,-951.27,DOWN
15246,0.0000,-951.27,-951.27,DOWN
15312,0.0000,-951.27,-951.27,DOWN
15378,0.0000,-951.27,-951.27,DOWN
15444,0.0000,-951.27,-951.27,DOWN
15510,0.0000,-951.27,-951.27,DOWN
15576,0.0000,-951.27,-951.27,DOWN
15642,0.0000,-951.27,-951.27,DOWN
15708,0.0000,-951.27,-951.27,DOWN
15774,0.0000,-951.27,-951.27,DOWN
15840,0.0000,-951.27,-951.27,DOWN
15906,0.0000,-951.27,-951.27,DOWN
15972,0.0000,-951.27,-951.27,DOWN
16038,0.0000,-951.27,-951.27,DOWN
16104,0.0000,-951.27,-951.27,DOWN
16170,0.0000,-951.27,-951.27,DOWN
16236,0.0000,-951.27,-951.27,DOWN
16302,0.0000,-951.27,-951.27,DOWN
16368,0.0000,-951.27,-951.27,DOWN
16434,0.0000,-951.27,-951.27,DOWN
16500,0.0000,-951.27,-951.27,DOWN
16566,0.0000,-951.27,-951.27,DOWN
16632,0.0000,-951.27,-951.27,DOWN
16698,0.0000,-951.27,-951.27,DOWN
16764,0.0000,-951.27,-951.27,DOWN
16830,0.0000,-951.27,-951.27,DOWN
16896,0.0000,-951.27,-951.27,DOWN
16962,0.0000,-951.27,-951.27,DOWN
17028,0.0000,-951.27,-951.27,DOWN
17094,0.0000,-951.27,-951.27,DOWN
17160,0.0000,-951.27,-951.27,DOWN
17226,0.0000,-951.27,-951.27,DOWN
17292,0.0000,-951.27,-951.27,DOWN
17358,0.0000,-951.27,-951.27,DOWN
17424,0.0000,-951.27,-951.27,DOWN
17490,0.0000,-951.27,-951.27,DOWN
17556,0.0000,-951.27,-951.27,DOWN
17622,0.0000,-951.27,-951.27,DOWN
17688,0.0000,-951.27,-951.27,DOWN
17754,0.0000,-951.27,-951.27,DOWN
17820,0.0000,-951.27,-951.27,DOWN
17886,0.0000,-951.27,-951.27,DOWN
17952,0.0000,-951.27,-951.27,DOWN
18018,0.0000,-951.27,-951.27,DOWN
18084,0.0000,-951.27,-951.27,DOWN
18149,0.0000,-951.27,-951.27,DOWN
18216,0.0000,-951.27,-951.27,DOWN
18282,0.0000,-951.27,-951.27,DOWN
18348,0.0000,-951.27,-951.27,DOWN
18414,0.0000,-951.27,-951.27,DOWN
18480,0.0000,-951.27,-951.27,DOWN
18546,0.0000,-951.27,-951.27,DOWN
18612,0.0000,-951.27,-951.27,DOWN
18678,0.0000,-951.27,-951.27,DOWN
18744,0.0000,-951.27,-951.27,DOWN
18810,0.0000,-951.27,-951.27,DOWN
18876,0.0000,-951.27,-951.27,DOWN
18942,0.0000,-951.27,-951.27,DOWN
19008,0.0000,-951.27,-951.27,DOWN
19074,0.0000,-951.27,-951.27,DOWN
19140,0.0000,-951.27,-951.27,DOWN
19206,0.0000,-951.27,-951.27,DOWN
19272,0.0000,-951.27,-951.27,DOWN
19338,0.0000,-951.27,-951.27,DOWN
19404,0.0000,-951.27,-951.27,DOWN
19470,0.0000,-951.27,-951.27,DOWN
19536,0.0000,-951.27,-951.27,DOWN
19602,0.0000,-951.27,-951.27,DOWN
19668,0.0000,-951.27,-951.27,DOWN
19734,0.0000,-951.27,-951.27,DOWN
19800,0.0000,-951.27,-951.27,DOWN
19866,0.0000,-951.27,-951.27,DOWN
19932,0.0000,-951.27,-951.27,DOWN
19998,0.0000,-951.27,-951.27,DOWN
20064,0.0000,-951.27,-951.27,DOWN
20130,0.0000,-951.27,-951.27,DOWN
20196,0.0000,-951.27,-951.27,DOWN
20262,0.0000,-951.27,-951.27,DOWN
20328,0.0000,-951.27,-951.27,DOWN
20394,0.0000,-951.27,-951.27,DOWN
20460,0.0000,-951.27,-951.27,DOWN
20526,0.0000,-951.27,-951.27,DOWN
20592,0.0000,-951.27,-951.27,DOWN
20658,0.0000,-951.27,-951.27,DOWN
20724,0.0000,-951.27,-951.27,DOWN
20790,0.0000,-951.27,-951.27,DOWN
20856,0.0000,-951.27,-951.27,DOWN
20922,0.0000,-951.27,-951.27,DOWN
20988,0.0000,-951.27,-951.27,DOWN
21054,0.0000,-951.27,-951.27,DOWN
21120,0.0000,-951.27,-951.27,DOWN
21186,0.0000,-951.27,-951.27,DOWN
21252,0.0000,-951.27,-951.27,DOWN
21318,0.0000,-951.27,-951.27,DOWN
21384,0.0000,-951.27,-951.27,DOWN
21450,0.0000,-951.27,-951.27,DOWN
21516,0.1008,-944.62,-946.78,DOWN
21582,0.1052,-937.68,-940.64,DOWN
21648,0.1533,-927.56,-931.81,DOWN
21714,0.1867,-915.23,-920.63,DOWN
21780,0.2314,-899.96,-906.69,DOWN
21846,0.2914,-880.73,-889.18,DOWN
21912,0.4019,-854.20,-865.58,DOWN
21978,0.3504,-831.08,-842.31,DOWN
22044,0.4406,-802.00,-815.12,DOWN
22110,0.4748,-770.67,-785.13,DOWN
22176,0.5378,-735.17,-751.42,DOWN
22242,0.6020,-695.44,-713.65,DOWN
22308,0.6324,-653.70,-673.20,DOWN
22374,0.6778,-608.96,-629.86,DOWN
22440,0.7218,-561.33,-583.63,DOWN
22506,0.7579,-511.30,-534.84,DOWN
22572,0.7776,-459.98,-484.34,DOWN
22638,0.8169,-406.07,-431.53,DOWN
22704,0.8412,-350.55,-376.90,DOWN
22770,0.6940,-304.74,-328.22,DOWN
22836,0.6959,-258.81,-281.40,DOWN
22902,0.6205,-217.86,-238.53,DOWN
22968,0.5392,-182.27,-200.58,DOWN
23034,0.5519,-145.85,-163.65,DOWN
23100,0.4578,-115.63,-131.26,DOWN
23166,0.3603,-91.85,-104.68,DOWN
23232,0.3703,-67.41,-79.54,DOWN
23298,0.2881,-48.40,-58.53,DOWN
23364,0.2193,-33.93,-41.93,DOWN
23429,0.1912,-21.31,-28.02,DOWN
23496,0.1397,-12.09,-17.27,DOWN
23562,0.0000,-12.09,-13.78,DOWN
23628,0.0000,-12.09,-12.64,DOWN
23694,0.0000,-12.09,-12.27,DOWN
23760,0.0000,-12.09,-12.15,DOWN
23825,0.0000,-12.09,-12.11,DOWN
23892,0.0000,-12.09,-12.10,DOWN
23958,0.0000,-12.09,-12.09,DOWN
24024,0.0000,-12.09,-12.09,DOWN
24090,0.0000,-12.09,-12.09,DOWN
24156,0.0000,0.00,0.00,STATIONARY
24222,0.0000,0.00,0.00,STATIONARY
24288,0.0000,0.00,0.00,STATIONARY
24354,0.0000,0.00,0.00,STATIONARY
24420,0.0000,0.00,0.00,STATIONARY
24486,0.0000,0.00,0.00,STATIONARY
24552,0.0000,0.00,0.00,STATIONARY
24618,0.0000,0.00,0.00,STATIONARY
24684,0.0000,0.00,0.00,STATIONARY
24750,0.0000,0.00,0.00,STATIONARY
24816,0.0000,0.00,0.00,STATIONARY
24882,0.0000,0.00,0.00,STATIONARY
24948,0.0000,0.00,0.00,STATIONARY
25014,0.0000,0.00,0.00,STATIONARY
25080,0.0000,0.00,0.00,STATIONARY
25146,0.0000,0.00,0.00,STATIONARY
25212,0.0000,0.00,0.00,STATIONARY
25278,0.0000,0.00,0.00,STATIONARY
25344,0.0000,0.00,0.00,STATIONARY
25410,0.0000,0.00,0.00,STATIONARY
25476,0.0000,0.00,0.00,STATIONARY
25542,0.0000,0.00,0.00,STATIONARY
25608,0.0000,0.00,0.00,STATIONARY
25674,0.0000,0.00,0.00,STATIONARY
25740,0.0000,0.00,0.00,STATIONARY
25806,0.0000,0.00,0.00,STATIONARY
25872,0.0000,0.00,0.00,STATIONARY
25938,0.0000,0.00,0.00,STATIONARY
26004,0.1040,6.86,4.63,STATIONARY
26070,0.1086,14.03,10.97,STATIONARY
26136,0.1078,21.14,17.83,STATIONARY
26201,0.1279,29.58,25.76,STATIONARY
26268,0.1230,37.70,33.81,UP
26334,0.1007,44.34,40.92,UP
26399,0.0000,44.34,43.23,UP
26466,0.0000,44.34,43.98,UP
26532,0.1134,51.83,49.27,UP
26598,0.0000,51.83,51.00,UP
26664,0.0000,51.83,51.56,UP
26730,0.0000,51.83,51.74,UP
26796,0.0000,51.83,51.80,UP
26862,0.0000,0.00,0.00,STATIONARY
26928,0.0000,0.00,0.00,STATIONARY
26994,0.0000,0.00,0.00,STATIONARY
27060,0.0000,0.00,0.00,STATIONARY
27126,0.0000,0.00,0.00,STATIONARY
27192,0.0000,0.00,0.00,STATIONARY
27258,0.0000,0.00,0.00,STATIONARY
27323,0.0000,0.00,0.00,STATIONARY
27390,0.0000,0.00,0.00,STATIONARY
27456,0.0000,0.00,0.00,STATIONARY
27522,0.0000,0.00,0.00,STATIONARY
27588,0.0000,0.00,0.00,STATIONARY
27654,0.0000,0.00,0.00,STATIONARY
27720,0.0000,0.00,0.00,STATIONARY
27786,0.0000,0.00,0.00,STATIONARY
27852,0.0000,0.00,0.00,STATIONARY
27918,0.0000,0.00,0.00,STATIONARY
27984,0.0000,0.00,0.00,STATIONARY
28049,0.0000,0.00,0.00,STATIONARY
28116,0.0000,0.00,0.00,STATIONARY
28182,0.0000,0.00,0.00,STATIONARY
28248,0.0000,0.00,0.00,STATIONARY
28314,0.0000,0.00,0.00,STATIONARY
28380,0.0000,0.00,0.00,STATIONARY
28446,0.0000,0.00,0.00,STATIONARY
28512,0.0000,0.00,0.00,STATIONARY
28578,0.0000,0.00,0.00,STATIONARY
28644,0.0000,0.00,0.00,STATIONARY
28710,0.0000,0.00,0.00,STATIONARY
28776,0.0000,0.00,0.00,STATIONARY
28842,0.0000,0.00,0.00,STATIONARY
28908,0.0000,0.00,0.00,STATIONARY
28974,0.0000,0.00,0.00,STATIONARY
29040,0.0000,0.00,0.00,STATIONARY
29106,0.0000,0.00,0.00,STATIONARY
29172,0.0000,0.00,0.00,STATIONARY
29237,0.0000,0.00,0.00,STATIONARY
29304,0.0000,0.00,0.00,STATIONARY
29370,0.0000,0.00,0.00,STATIONARY
29436,0.0000,0.00,0.00,STATIONARY
29502,0.0000,0.00,0.00,STATIONARY
29568,0.0000,0.00,0.00,STATIONARY
29634,0.0000,0.00,0.00,STATIONARY
29700,0.0000,0.00,0.00,STATIONARY
29766,0.0000,0.00,0.00,STATIONARY
29832,0.0000,0.00,0.00,STATIONARY
29898,0.0000,0.00,0.00,STATIONARY
29964,0.0000,0.00,0.00,STATIONARY
30030,0.0000,0.00,0.00,STATIONARY
30096,0.0000,0.00,0.00,STATIONARY
30162,0.0000,0.00,0.00,STATIONARY
30228,0.0000,0.00,0.00,STATIONARY
30294,0.0000,0.00,0.00,STATIONARY
30360,0.0000,0.00,0.00,STATIONARY
30426,0.0000,0.00,0.00,STATIONARY
30492,0.0000,0.00,0.00,STATIONARY
30558,0.0000,0.00,0.00,STATIONARY
30624,0.0000,0.00,0.00,STATIONARY
30690,0.0000,0.00,0.00,STATIONARY
30755,0.0000,0.00,0.00,STATIONARY
30822,0.0000,0.00,0.00,STATIONARY
30888,0.0000,0.00,0.00,STATIONARY
30954,0.0000,0.00,0.00,STATIONARY
31020,0.0000,0.00,0.00,STATIONARY
31086,0.0000,0.00,0.00,STATIONARY
31152,0.0000,0.00,0.00,STATIONARY
31218,0.0000,0.00,0.00,STATIONARY
31284,0.0000,0.00,0.00,STATIONARY
31350,0.0000,0.00,0.00,STATIONARY
31415,0.0000,0.00,0.00,STATIONARY
31482,0.0000,0.00,0.00,STATIONARY
31548,0.0000,0.00,0.00,STATIONARY
31614,0.0000,0.00,0.00,STATIONARY
31680,0.0000,0.00,0.00,STATIONARY
31746,0.0000,0.00,0.00,STATIONARY
31812,0.0000,0.00,0.00,STATIONARY
31878,0.0000,0.00,0.00,STATIONARY
31944,0.0000,0.00,0.00,STATIONARY
32010,0.0000,0.00,0.00,STATIONARY
32076,0.0000,0.00,0.00,STATIONARY
32142,0.0000,0.00,0.00,STATIONARY
32208,0.0000,0.00,0.00,STATIONARY
32274,0.0000,0.00,0.00,STATIONARY
32340,0.0000,0.00,0.00,STATIONARY
32406,0.0000,0.00,0.00,STATIONARY
32472,0.0000,0.00,0.00,STATIONARY
32538,0.0000,0.00,0.00,STATIONARY
32604,0.0000,0.00,0.00,STATIONARY
32670,0.0000,0.00,0.00,STATIONARY
32736,0.0000,0.00,0.00,STATIONARY
32802,0.0000,0.00,0.00,STATIONARY
32868,0.0000,0.00,0.00,STATIONARY
32934,0.0000,0.00,0.00,STATIONARY
33000,0.0000,0.00,0.00,STATIONARY
33066,0.0000,0.00,0.00,STATIONARY
33132,0.0000,0.00,0.00,STATIONARY
33198,0.0000,0.00,0.00,STATIONARY
33264,0.0000,0.00,0.00,STATIONARY
33330,0.0000,0.00,0.00,STATIONARY
33396,0.0000,0.00,0.00,STATIONARY
33462,0.0000,0.00,0.00,STATIONARY
33528,0.0000,0.00,0.00,STATIONARY
33594,0.0000,0.00,0.00,STATIONARY
33660,0.0000,0.00,0.00,STATIONARY
33726,0.0000,0.00,0.00,STATIONARY
33792,0.0000,0.00,0.00,STATIONARY
33858,0.0000,0.00,0.00,STATIONARY
33924,0.0000,0.00,0.00,STATIONARY
33990,0.0000,0.00,0.00,STATIONARY
34056,0.0000,0.00,0.00,STATIONARY
34122,0.0000,0.00,0.00,STATIONARY
34188,0.0000,0.00,0.00,STATIONARY
34254,0.0000,0.00,0.00,STATIONARY
34320,0.0000,0.00,0.00,STATIONARY
34386,0.0000,0.00,0.00,STATIONARY
34452,0.0000,0.00,0.00,STATIONARY
34518,0.0000,0.00,0.00,STATIONARY
34584,0.0000,0.00,0.00,STATIONARY
34650,0.0000,0.00,0.00,STATIONARY
34716,0.0000,0.00,0.00,STATIONARY
34782,0.0000,0.00,0.00,STATIONARY
34848,0.0000,0.00,0.00,STATIONARY
34914,0.0000,0.00,0.00,STATIONARY
34980,0.0000,0.00,0.00,STATIONARY
35046,0.0000,0.00,0.00,STATIONARY
35112,0.0000,0.00,0.00,STATIONARY
35178,0.0000,0.00,0.00,STATIONARY
35244,0.0000,0.00,0.00,STATIONARY
35310,0.0000,0.00,0.00,STATIONARY
35376,0.0000,0.00,0.00,STATIONARY
35442,0.0000,0.00,0.00,STATIONARY
35508,0.0000,0.00,0.00,STATIONARY
35574,0.0000,0.00,0.00,STATIONARY
35640,0.0000,0.00,0.00,STATIONARY
35706,0.0000,0.00,0.00,STATIONARY
35772,0.0000,0.00,0.00,STATIONARY
35838,0.0000,0.00,0.00,STATIONARY
35904,0.0000,0.00,0.00,STATIONARY
35970,0.0000,0.00,0.00,STATIONARY
36036,0.0000,0.00,0.00,STATIONARY
36102,0.0000,0.00,0.00,STATIONARY
36168,0.0000,0.00,0.00,STATIONARY
36234,0.0000,0.00,0.00,STATIONARY
36300,0.0000,0.00,0.00,STATIONARY
36366,0.0000,0.00,0.00,STATIONARY
36432,0.0000,0.00,0.00,STATIONARY
36498,0.1039,6.86,4.62,STATIONARY
36564,0.0000,6.86,6.13,STATIONARY
36630,0.0000,6.86,6.62,STATIONARY
36696,0.0000,6.86,6.78,STATIONARY
36762,0.0000,6.86,6.83,STATIONARY
36828,0.0000,6.86,6.85,STATIONARY
36894,0.0000,6.86,6.85,STATIONARY
36960,0.0000,6.86,6.85,STATIONARY
37026,0.0000,6.86,6.85,STATIONARY
37092,0.0000,6.86,6.86,STATIONARY
37158,0.0000,6.86,6.86,STATIONARY
37224,0.0000,6.86,6.86,STATIONARY
37290,0.0000,6.86,6.86,STATIONARY
37356,0.0000,6.86,6.86,STATIONARY
37422,0.0000,6.86,6.86,STATIONARY
37488,0.0000,6.86,6.86,STATIONARY
37554,0.0000,6.86,6.86,STATIONARY
37620,0.0000,6.86,6.86,STATIONARY
37686,0.0000,6.86,6.86,STATIONARY
37752,0.0000,6.86,6.86,STATIONARY
37818,0.0000,6.86,6.86,STATIONARY
37884,0.0000,6.86,6.86,STATIONARY
37950,0.0000,6.86,6.86,STATIONARY
38016,0.0000,6.86,6.86,STATIONARY
38082,0.0000,6.86,6.86,STATIONARY
38148,0.0000,6.86,6.86,STATIONARY
38214,0.0000,6.86,6.86,STATIONARY
38280,0.0000,6.86,6.86,STATIONARY
38346,0.0000,6.86,6.86,STATIONARY
38412,0.0000,6.86,6.86,STATIONARY
38478,0.0000,6.86,6.86,STATIONARY
38544,0.0000,6.86,6.86,STATIONARY
38610,0.0000,6.86,6.86,STATIONARY
38676,0.0000,6.86,6.86,STATIONARY
38742,0.0000,6.86,6.86,STATIONARY
38808,0.0000,6.86,6.86,STATIONARY
38874,0.0000,6.86,6.86,STATIONARY
38940,0.0000,6.86,6.86,STATIONARY
39006,0.0000,6.86,6.86,STATIONARY
39072,0.0000,6.86,6.86,STATIONARY
39138,0.0000,6.86,6.86,STATIONARY
39204,0.0000,6.86,6.86,STATIONARY
39270,0.0000,6.86,6.86,STATIONARY
39336,0.0000,6.86,6.86,STATIONARY
39402,0.0000,6.86,6.86,STATIONARY
39468,0.0000,6.86,6.86,STATIONARY
39534,0.0000,6.86,6.86,STATIONARY
39600,0.0000,6.86,6.86,STATIONARY
39666,0.0000,6.86,6.86,STATIONARY
39732,0.0000,6.86,6.86,STATIONARY
39798,0.0000,6.86,6.86,STATIONARY
39864,0.0000,6.86,6.86,STATIONARY
