time_ms,accel_z_mps2,velocity_mm_s,smooth_mm_s,direction
5411,-0.0121,-6.55,-6.30,STATIONARY
5478,-0.0024,-6.44,-6.40,STATIONARY
5543,-0.0001,-6.19,-6.26,STATIONARY
5609,-0.0057,-6.30,-6.29,STATIONARY
5675,0.0012,-5.98,-6.08,STATIONARY
5742,-0.0202,-7.01,-6.71,STATIONARY
5807,-0.0037,-6.97,-6.88,STATIONARY
5873,-0.0017,-6.79,-6.82,STATIONARY
5940,-0.0098,-7.14,-7.04,STATIONARY
6005,-0.0114,-7.58,-7.40,STATIONARY
6071,-0.0127,-8.08,-7.86,STATIONARY
6137,-0.0065,-8.17,-8.07,STATIONARY
6204,0.0100,-7.22,-7.49,STATIONARY
6269,-0.0082,-7.44,-7.46,STATIONARY
6335,-0.0019,-7.27,-7.33,STATIONARY
6401,0.0053,-6.64,-6.87,STATIONARY
6468,-0.0108,-7.06,-7.00,STATIONARY
6533,0.0010,-6.72,-6.81,STATIONARY
6600,-0.0287,-8.26,-7.79,STATIONARY
6665,-0.0009,-7.99,-7.92,STATIONARY
6731,-0.0087,-8.22,-8.12,STATIONARY
6797,-0.0241,-9.42,-9.00,STATIONARY
6863,-0.0033,-9.25,-9.17,STATIONARY
6930,-0.0210,-10.22,-9.88,STATIONARY
6995,-0.0011,-9.88,-9.88,STATIONARY
7061,-0.0014,-9.57,-9.67,STATIONARY
7127,-0.0121,-9.95,-9.86,STATIONARY
7194,-0.0164,-10.60,-10.36,STATIONARY
7259,-0.0054,-10.51,-10.46,STATIONARY
7325,-0.0160,-11.11,-10.90,STATIONARY
7391,-0.0031,-10.86,-10.87,STATIONARY
7457,0.0045,-10.14,-10.38,STATIONARY
7523,-0.0095,-10.34,-10.35,STATIONARY
7589,0.0004,-9.90,-10.05,STATIONARY
7655,-0.0273,-11.24,-10.85,STATIONARY
7721,0.0018,-10.67,-10.73,STATIONARY
7787,0.0000,-10.24,-10.40,STATIONARY
7854,-0.0046,-10.13,-10.22,STATIONARY
7920,0.0030,-9.53,-9.76,STATIONARY
7985,-0.0042,-9.42,-9.53,STATIONARY
8051,-0.0108,-9.73,-9.66,STATIONARY
8118,-0.0090,-9.91,-9.83,STATIONARY
8183,-0.0162,-10.54,-10.31,STATIONARY
8249,-0.0105,-10.79,-10.63,STATIONARY
8315,0.0015,-10.26,-10.38,STATIONARY
8382,-0.0226,-11.28,-10.99,STATIONARY
8447,-0.0072,-11.29,-11.19,STATIONARY
8513,-0.0000,-10.84,-10.95,STATIONARY
8580,-0.0079,-10.90,-10.92,STATIONARY
8645,-0.0197,-11.72,-11.46,STATIONARY
8711,-0.0104,-11.91,-11.76,STATIONARY
8777,-0.0249,-13.01,-12.60,STATIONARY
8844,-0.0101,-13.13,-12.96,STATIONARY
8909,-0.0144,-13.52,-13.34,STATIONARY
8975,-0.0027,-13.15,-13.21,STATIONARY
9041,-0.0156,-13.62,-13.48,STATIONARY
9108,-0.0008,-13.12,-13.24,STATIONARY
9173,-0.0280,-14.37,-14.00,STATIONARY
9240,-0.0531,-17.88,-16.62,STATIONARY
9305,-0.1048,-24.79,-22.13,STATIONARY
9371,-0.1052,-31.73,-28.61,STATIONARY
9438,-0.1067,-38.78,-35.47,STATIONARY
9503,-0.1285,-47.26,-43.42,STATIONARY
9570,-0.1312,-55.92,-51.85,DOWN
9635,-0.1439,-65.41,-61.00,DOWN
9701,-0.1490,-75.25,-70.61,DOWN
9768,-0.1777,-86.98,-81.65,DOWN
9834,-0.2364,-102.58,-95.77,DOWN
9899,-0.3047,-122.70,-113.94,DOWN
9965,-0.3634,-146.68,-136.03,DOWN
10031,-0.3456,-169.49,-158.60,DOWN
10097,-0.3583,-193.13,-181.90,DOWN
10163,-0.4294,-221.48,-208.60,DOWN
10229,-0.4202,-249.21,-236.00,DOWN
10296,-0.4311,-277.66,-264.11,DOWN
10361,-0.4692,-308.63,-294.14,DOWN
10427,-0.4597,-338.97,-324.38,DOWN
10494,-0.4752,-370.34,-355.38,DOWN
10559,-0.5183,-404.54,-388.55,DOWN
10625,-0.5325,-439.69,-423.05,DOWN
10691,-0.5484,-475.88,-458.69,DOWN
10758,-0.5687,-513.42,-495.61,DOWN
10823,-0.5710,-551.10,-533.04,DOWN
10889,-0.6132,-591.57,-572.53,DOWN
10955,-0.6011,-631.24,-612.14,DOWN
11022,-0.6003,-670.86,-651.76,DOWN
11087,-0.6429,-713.29,-693.27,DOWN
11153,-0.6619,-756.98,-736.25,DOWN
11220,-0.6861,-802.26,-780.78,DOWN
11285,-0.6829,-847.33,-825.68,DOWN
11351,-0.6221,-888.39,-867.99,DOWN
11417,-0.5630,-925.55,-906.82,DOWN
11484,-0.5320,-960.66,-943.14,DOWN
11549,-0.3833,-985.96,-972.03,DOWN
11615,-0.3606,-1009.76,-997.48,DOWN
11681,-0.2470,-1026.06,-1016.76,DOWN
11747,-0.1528,-1036.14,-1029.84,DOWN
11813,-0.0416,-1038.89,-1035.95,DOWN
11879,0.0614,-1034.84,-1035.20,DOWN
11946,0.0310,-1032.80,-1033.58,DOWN
12011,0.0499,-1029.50,-1030.83,DOWN
12077,0.0716,-1024.78,-1026.75,DOWN
12143,0.0631,-1020.62,-1022.61,DOWN
12209,0.0815,-1015.24,-1017.64,DOWN
12275,0.0177,-1014.08,-1015.23,DOWN
12341,0.0711,-1009.38,-1011.29,DOWN
12408,-0.0163,-1010.46,-1010.73,DOWN
12473,0.0500,-1007.16,-1008.32,DOWN
12540,0.0514,-1003.76,-1005.24,DOWN
12605,-0.0205,-1005.11,-1005.16,DOWN
12672,0.0818,-999.71,-1001.48,DOWN
12737,-0.0356,-1002.06,-1001.87,DOWN
12803,0.0298,-1000.09,-1000.67,DOWN
12869,0.0269,-998.32,-999.08,DOWN
12935,0.0023,-998.16,-998.46,DOWN
13001,-0.0021,-998.30,-998.35,DOWN
13067,0.0333,-996.10,-996.83,DOWN
13134,0.0149,-995.11,-995.67,DOWN
13199,-0.0193,-996.39,-996.16,DOWN
13265,0.0374,-993.92,-994.65,DOWN
13331,-0.0464,-996.98,-996.22,DOWN
13398,0.0197,-995.68,-995.86,DOWN
13463,-0.0450,-998.65,-997.74,DOWN
13529,0.0283,-996.79,-997.10,DOWN
13596,0.0034,-996.56,-996.74,DOWN
13661,-0.0296,-998.51,-997.94,DOWN
13727,0.0101,-997.85,-997.88,DOWN
13793,-0.0481,-1001.02,-1000.00,DOWN
13860,0.0062,-1000.61,-1000.41,DOWN
13925,-0.0206,-1001.97,-1001.46,DOWN
13991,0.0327,-999.81,-1000.35,DOWN
14058,-0.0772,-1004.90,-1003.42,DOWN
14124,0.0220,-1003.45,-1003.44,DOWN
14189,-0.0236,-1005.01,-1004.50,DOWN
14255,-0.0322,-1007.13,-1006.28,DOWN
14321,0.0025,-1006.97,-1006.74,DOWN
14387,-0.0311,-1009.02,-1008.28,DOWN
14453,0.0207,-1007.66,-1007.86,DOWN
14519,-0.0237,-1009.22,-1008.78,DOWN
14585,0.0072,-1008.75,-1008.76,DOWN
14651,-0.0209,-1010.13,-1009.68,DOWN
14717,0.0135,-1009.23,-1009.38,DOWN
14784,-0.0187,-1010.47,-1010.11,DOWN
14849,-0.0068,-1010.92,-1010.65,DOWN
14915,-0.0105,-1011.61,-1011.30,DOWN
14981,0.0091,-1011.01,-1011.10,DOWN
15048,0.0055,-1010.64,-1010.79,DOWN
15113,-0.0263,-1012.38,-1011.86,DOWN
15180,0.0242,-1010.78,-1011.13,DOWN
15245,-0.0376,-1013.26,-1012.57,DOWN
15311,0.0250,-1011.61,-1011.92,DOWN
15377,-0.0571,-1015.38,-1014.25,DOWN
15443,0.0124,-1014.56,-1014.46,DOWN
15509,0.0097,-1013.92,-1014.10,DOWN
15575,-0.0079,-1014.44,-1014.33,DOWN
15641,-0.0161,-1015.50,-1015.12,DOWN
15707,-0.0326,-1017.66,-1016.83,DOWN
15774,0.0292,-1015.73,-1016.09,DOWN
15840,-0.0148,-1016.71,-1016.50,DOWN
15905,0.0255,-1015.03,-1015.51,DOWN
15972,-0.0234,-1016.57,-1016.22,DOWN
16038,0.0058,-1016.19,-1016.20,DOWN
16103,-0.0425,-1018.99,-1018.08,DOWN
16169,0.0030,-1018.79,-1018.56,DOWN
16235,-0.0043,-1019.07,-1018.91,DOWN
16301,-0.0047,-1019.39,-1019.23,DOWN
16367,0.0211,-1017.99,-1018.40,DOWN
16433,-0.0223,-1019.46,-1019.12,DOWN
16500,0.0343,-1017.20,-1017.83,DOWN
16565,-0.0518,-1020.63,-1019.71,DOWN
16631,0.0204,-1019.28,-1019.42,DOWN
16698,-0.0262,-1021.01,-1020.49,DOWN
16763,0.0342,-1018.76,-1019.32,DOWN
16829,-0.0330,-1020.94,-1020.41,DOWN
16895,-0.0100,-1021.60,-1021.21,DOWN
16962,0.0083,-1021.05,-1021.10,DOWN
17027,-0.0559,-1024.74,-1023.56,DOWN
17093,0.0239,-1023.17,-1023.29,DOWN
17159,-0.0583,-1027.02,-1025.80,DOWN
17225,-0.0220,-1028.47,-1027.60,DOWN
17291,-0.0381,-1030.98,-1029.88,DOWN
17357,-0.0373,-1033.45,-1032.29,DOWN
17424,-0.0528,-1036.93,-1035.42,DOWN
17489,-0.0366,-1039.35,-1038.07,DOWN
17555,-0.0435,-1042.21,-1040.87,DOWN
17621,-0.0713,-1046.92,-1044.95,DOWN
17688,-0.0079,-1047.44,-1046.63,DOWN
17753,-0.0819,-1052.84,-1050.82,DOWN
17819,-0.0413,-1055.56,-1054.02,DOWN
17885,-0.0478,-1058.72,-1057.19,DOWN
17952,-0.0496,-1061.99,-1060.43,DOWN
18018,-0.0877,-1067.78,-1065.39,DOWN
18083,-0.0513,-1071.16,-1069.28,DOWN
18150,-0.0653,-1075.47,-1073.46,DOWN
18215,-0.0605,-1079.47,-1077.51,DOWN
18281,-0.0481,-1082.64,-1080.97,DOWN
18347,-0.0457,-1085.66,-1084.14,DOWN
18414,-0.0558,-1089.34,-1087.65,DOWN
18479,-0.0830,-1094.82,-1092.49,DOWN
18545,-0.0280,-1096.67,-1095.31,DOWN
18611,-0.0670,-1101.09,-1099.21,DOWN
18677,-0.0676,-1105.56,-1103.49,DOWN
18743,-0.0775,-1110.68,-1108.34,DOWN
18809,-0.0375,-1113.15,-1111.58,DOWN
18875,-0.0616,-1117.21,-1115.38,DOWN
18941,-0.0634,-1121.39,-1119.44,DOWN
19007,-0.0505,-1124.73,-1123.01,DOWN
19074,-0.0755,-1129.71,-1127.53,DOWN
19140,-0.0093,-1130.33,-1129.42,DOWN
19205,-0.0743,-1135.23,-1133.34,DOWN
19271,-0.0258,-1136.93,-1135.77,DOWN
19338,-0.0771,-1142.02,-1139.99,DOWN
19403,-0.0434,-1144.89,-1143.29,DOWN
19469,-0.0478,-1148.04,-1146.50,DOWN
19535,-0.0596,-1151.97,-1150.19,DOWN
19602,-0.0548,-1155.59,-1153.84,DOWN
19667,-0.0433,-1158.45,-1156.95,DOWN
19733,-0.0506,-1161.79,-1160.21,DOWN
19800,-0.0550,-1165.42,-1163.73,DOWN
19865,-0.0306,-1167.44,-1166.23,DOWN
19931,-0.0850,-1173.05,-1170.83,DOWN
19997,-0.0432,-1175.90,-1174.25,DOWN
20064,-0.0589,-1179.79,-1177.99,DOWN
20129,-0.0087,-1180.36,-1179.59,DOWN
20195,-0.0400,-1183.01,-1181.90,DOWN
20261,-0.0644,-1187.25,-1185.51,DOWN
20328,-0.0354,-1189.59,-1188.26,DOWN
20394,-0.0570,-1193.36,-1191.70,DOWN
20460,0.0025,-1193.20,-1192.71,DOWN
20525,-0.0469,-1196.29,-1195.13,DOWN
20591,-0.0284,-1198.16,-1197.18,DOWN
20657,-0.0647,-1202.44,-1200.72,DOWN
20723,-0.0416,-1205.18,-1203.73,DOWN
20789,-0.0585,-1209.04,-1207.32,DOWN
20855,-0.0382,-1211.57,-1210.18,DOWN
20921,-0.0254,-1213.24,-1212.25,DOWN
20987,-0.0635,-1217.43,-1215.75,DOWN
21054,-0.0089,-1218.02,-1217.28,DOWN
21119,-0.0552,-1221.66,-1220.24,DOWN
21185,-0.0064,-1222.08,-1221.48,DOWN
21252,-0.0523,-1225.54,-1224.22,DOWN
21317,0.0163,-1224.46,-1224.38,DOWN
21383,-0.0220,-1225.91,-1225.41,DOWN
21449,0.0509,-1222.56,-1223.49,DOWN
21516,0.0136,-1221.66,-1222.26,DOWN
21581,0.0106,-1220.96,-1221.38,DOWN
21647,0.0767,-1215.90,-1217.68,DOWN
21714,0.0106,-1215.20,-1216.00,DOWN
21779,0.0425,-1212.39,-1213.57,DOWN
21845,0.0273,-1210.59,-1211.56,DOWN
21911,0.0820,-1205.18,-1207.25,DOWN
21978,0.0169,-1204.06,-1205.10,DOWN
22043,0.1020,-1197.33,-1199.86,DOWN
22109,0.0312,-1195.27,-1196.76,DOWN
22176,0.0766,-1190.21,-1192.34,DOWN
22242,0.0881,-1184.39,-1186.98,DOWN
22307,0.0584,-1180.53,-1182.63,DOWN
22374,0.0693,-1175.96,-1178.13,DOWN
22440,0.0397,-1173.34,-1174.90,DOWN
22505,0.0930,-1167.20,-1169.71,DOWN
22571,0.0264,-1165.46,-1166.84,DOWN
22637,0.0859,-1159.79,-1162.08,DOWN
22704,0.0033,-1159.57,-1160.39,DOWN
22769,0.0926,-1153.46,-1155.71,DOWN
22835,0.0276,-1151.64,-1152.96,DOWN
22901,0.0426,-1148.83,-1150.17,DOWN
22967,0.0675,-1144.38,-1146.26,DOWN
23033,0.0339,-1142.14,-1143.48,DOWN
23099,0.0864,-1136.43,-1138.73,DOWN
23165,0.0199,-1135.12,-1136.29,DOWN
23231,0.0662,-1130.75,-1132.56,DOWN
23297,0.0291,-1128.83,-1130.05,DOWN
23363,0.0645,-1124.58,-1126.36,DOWN
23430,0.0449,-1121.61,-1123.16,DOWN
23495,0.0511,-1118.24,-1119.84,DOWN
23561,0.0525,-1114.78,-1116.42,DOWN
23628,0.0336,-1112.56,-1113.81,DOWN
23693,0.0423,-1109.77,-1111.08,DOWN
23759,0.0192,-1108.50,-1109.34,DOWN
23825,0.0927,-1102.38,-1104.64,DOWN
23891,0.0360,-1100.00,-1101.51,DOWN
23957,0.1060,-1093.01,-1095.77,DOWN
24023,0.0895,-1087.10,-1089.92,DOWN
24089,0.1722,-1075.73,-1080.35,DOWN
24155,0.1846,-1063.54,-1069.01,DOWN
24221,0.2576,-1046.54,-1053.85,DOWN
24287,0.2775,-1028.22,-1036.56,DOWN
24354,0.3738,-1003.55,-1014.29,DOWN
24419,0.3593,-979.84,-991.05,DOWN
24485,0.3922,-953.96,-966.03,DOWN
24551,0.3878,-928.36,-940.62,DOWN
24618,0.5222,-893.90,-909.10,DOWN
24683,0.5745,-855.98,-873.26,DOWN
24749,0.5618,-818.90,-836.59,DOWN
24815,0.6053,-778.95,-797.71,DOWN
24881,0.6848,-733.76,-754.56,DOWN
24947,0.7232,-686.02,-708.32,DOWN
25013,0.7236,-638.27,-661.06,DOWN
25080,0.7518,-588.64,-612.20,DOWN
25145,0.8286,-533.96,-559.42,DOWN
25211,0.7346,-485.48,-509.53,DOWN
25277,0.6874,-440.11,-462.70,DOWN
25344,0.6256,-398.82,-419.60,DOWN
25409,0.5510,-362.45,-381.05,DOWN
25475,0.5323,-327.32,-344.80,DOWN
25542,0.4858,-295.26,-311.38,DOWN
25607,0.3857,-269.80,-283.33,DOWN
25673,0.3438,-247.12,-258.90,DOWN
25740,0.3139,-226.39,-236.96,DOWN
25805,0.2690,-208.64,-217.86,DOWN
25871,0.1872,-196.29,-203.30,DOWN
25937,0.1511,-186.32,-191.84,DOWN
26004,0.1048,-179.40,-183.45,DOWN
26069,0.0443,-176.47,-178.74,DOWN
26135,-0.0468,-179.56,-179.29,DOWN
26201,-0.0431,-182.41,-181.40,DOWN
26267,-0.0483,-185.60,-184.23,DOWN
26333,-0.0656,-189.92,-188.07,DOWN
26399,-0.0648,-194.20,-192.21,DOWN
26465,-0.0597,-198.14,-196.21,DOWN
26532,-0.0263,-199.87,-198.68,DOWN
26597,-0.0466,-202.95,-201.56,DOWN
26663,-0.0567,-206.69,-205.02,DOWN
26729,-0.0362,-209.08,-207.76,DOWN
26795,-0.0213,-210.49,-209.60,DOWN
26861,-0.0374,-212.95,-211.86,DOWN
26927,-0.0261,-214.68,-213.76,DOWN
26994,-0.0298,-216.65,-215.71,DOWN
27059,-0.0026,-216.82,-216.46,DOWN
27125,-0.0216,-218.24,-217.66,DOWN
27191,-0.0137,-219.15,-218.66,DOWN
27258,-0.0131,-220.01,-219.57,DOWN
27323,-0.0378,-222.50,-221.55,DOWN
27389,-0.0113,-223.25,-222.69,DOWN
27455,-0.0148,-224.22,-223.73,DOWN
27521,-0.0121,-225.02,-224.60,DOWN
27587,-0.0064,-225.44,-225.17,DOWN
27653,-0.0067,-225.89,-225.65,DOWN
27720,-0.0016,-225.99,-225.88,DOWN
27785,0.0049,-225.67,-225.74,DOWN
27851,0.0021,-225.53,-225.60,DOWN
27918,0.0039,-225.28,-225.38,DOWN
27983,0.0075,-224.78,-224.98,DOWN
28049,-0.0205,-226.13,-225.76,DOWN
28115,0.0080,-225.61,-225.66,DOWN
28181,0.0518,-222.19,-223.32,DOWN
28247,0.0311,-220.14,-221.17,DOWN
28313,0.0502,-216.83,-218.24,DOWN
28380,0.0685,-212.30,-214.23,DOWN
28445,0.0674,-207.86,-209.93,DOWN
28511,0.0804,-202.55,-204.95,DOWN
28578,0.1114,-195.20,-198.37,DOWN
28644,0.1219,-187.15,-190.80,DOWN
28709,0.0952,-180.87,-184.10,DOWN
28775,0.0893,-174.98,-177.95,DOWN
28841,0.0918,-168.92,-171.85,DOWN
28908,0.0735,-164.06,-166.60,DOWN
28973,0.0456,-161.05,-162.86,DOWN
29040,0.0214,-159.64,-160.69,DOWN
29105,-0.0751,-164.60,-163.32,DOWN
29172,0.0513,-161.21,-161.90,DOWN
29237,-0.0521,-164.65,-163.76,DOWN
29303,0.0109,-163.93,-163.88,DOWN
29369,-0.0202,-165.26,-164.81,DOWN
29435,0.0082,-164.73,-164.75,DOWN
29501,-0.0125,-165.55,-165.29,DOWN
29567,-0.0105,-166.25,-165.93,DOWN
29634,-0.0080,-166.77,-166.50,DOWN
29699,-0.0182,-167.97,-167.50,DOWN
29765,0.0025,-167.81,-167.71,DOWN
29831,0.0010,-167.75,-167.73,DOWN
29897,-0.0121,-168.55,-168.28,DOWN
29963,0.0098,-167.90,-168.02,DOWN
30029,-0.0089,-168.48,-168.33,DOWN
30095,-0.0224,-169.97,-169.43,DOWN
30161,-0.0054,-170.32,-170.03,DOWN
30227,-0.0127,-171.16,-170.79,DOWN
30293,0.0010,-171.09,-171.00,DOWN
30360,-0.0128,-171.94,-171.63,DOWN
30425,-0.0012,-172.02,-171.89,DOWN
30491,-0.0083,-172.57,-172.35,DOWN
30558,0.0027,-172.39,-172.37,DOWN
30623,-0.0049,-172.71,-172.60,DOWN
30689,0.0144,-171.76,-172.04,DOWN
30755,0.0056,-171.40,-171.61,DOWN
30821,0.0244,-169.78,-170.38,DOWN
30887,-0.0097,-170.42,-170.41,DOWN
30953,0.0172,-169.29,-169.65,DOWN
31020,0.0003,-169.27,-169.40,DOWN
31085,0.0316,-167.19,-167.91,DOWN
31151,0.0263,-165.45,-166.25,DOWN
31217,0.0199,-164.14,-164.82,DOWN
31284,-0.0004,-164.16,-164.38,DOWN
31349,0.0075,-163.67,-163.90,DOWN
31415,-0.0522,-167.11,-166.07,DOWN
31481,0.0049,-166.79,-166.55,DOWN
31548,-0.0253,-168.46,-167.84,DOWN
31613,0.0114,-167.70,-167.75,DOWN
31680,0.0023,-167.55,-167.61,DOWN
31745,-0.0033,-167.77,-167.72,DOWN
31811,0.0230,-166.25,-166.73,DOWN
31877,0.0464,-163.19,-164.34,DOWN
31943,-0.0425,-166.00,-165.46,DOWN
32010,0.0022,-165.85,-165.72,DOWN
32075,-0.0208,-167.22,-166.73,DOWN
32141,-0.0001,-167.23,-167.07,DOWN
32208,0.0204,-165.88,-166.27,DOWN
32274,-0.0329,-168.05,-167.47,DOWN
32340,-0.0189,-169.30,-168.71,DOWN
32405,-0.0159,-170.35,-169.82,DOWN
32471,0.0768,-165.29,-166.76,DOWN
32537,0.0408,-162.59,-163.95,DOWN
32603,-0.0504,-165.92,-165.28,DOWN
32669,0.0153,-164.91,-165.03,DOWN
32735,-0.0006,-164.95,-164.98,DOWN
32801,0.0051,-164.62,-164.74,DOWN
32867,-0.0065,-165.05,-164.95,DOWN
32934,-0.0181,-166.25,-165.82,DOWN
33000,0.0111,-165.52,-165.62,DOWN
33065,-0.0350,-167.83,-167.11,DOWN
33131,0.0125,-167.00,-167.04,DOWN
33198,0.0389,-164.44,-165.28,DOWN
33263,0.0192,-163.17,-163.86,DOWN
33329,-0.0043,-163.45,-163.58,DOWN
33396,-0.0010,-163.52,-163.54,DOWN
33461,0.0021,-163.38,-163.43,DOWN
33527,-0.0136,-164.28,-164.01,DOWN
33594,-0.0232,-165.81,-165.23,DOWN
33660,-0.0028,-166.00,-165.75,DOWN
33725,-0.0157,-167.04,-166.62,DOWN
33791,-0.0143,-167.98,-167.54,DOWN
33857,-0.0087,-168.55,-168.22,DOWN
33924,-0.0145,-169.51,-169.09,DOWN
33989,-0.0055,-169.87,-169.62,DOWN
34055,0.0089,-169.28,-169.39,DOWN
34121,0.0000,-169.28,-169.32,DOWN
34187,-0.0046,-169.59,-169.50,DOWN
34253,-0.0073,-170.07,-169.88,DOWN
34320,-0.0273,-171.87,-171.22,DOWN
34386,-0.0042,-172.14,-171.84,DOWN
34451,0.0042,-171.87,-171.86,DOWN
34517,0.0035,-171.64,-171.71,DOWN
34583,-0.0211,-173.03,-172.60,DOWN
34649,0.0056,-172.66,-172.64,DOWN
34715,0.0023,-172.50,-172.55,DOWN
34782,-0.0141,-173.43,-173.15,DOWN
34848,-0.0047,-173.74,-173.55,DOWN
34913,-0.0040,-174.01,-173.86,DOWN
34980,-0.0066,-174.45,-174.26,DOWN
35045,-0.0218,-175.89,-175.36,DOWN
35111,-0.0079,-176.41,-176.06,DOWN
35177,-0.0046,-176.71,-176.50,DOWN
35243,-0.0069,-177.16,-176.95,DOWN
35309,0.0055,-176.80,-176.85,DOWN
35375,-0.0276,-178.62,-178.05,DOWN
35441,-0.0095,-179.25,-178.86,DOWN
35507,-0.0137,-180.16,-179.74,DOWN
35574,-0.0096,-180.80,-180.45,DOWN
35640,-0.0080,-181.33,-181.04,DOWN
35705,-0.0135,-182.21,-181.83,DOWN
35771,0.0027,-182.03,-181.97,DOWN
35838,-0.0131,-182.89,-182.59,DOWN
35903,-0.0076,-183.39,-183.13,DOWN
35969,-0.0163,-184.47,-184.04,DOWN
36035,-0.0088,-185.05,-184.72,DOWN
36101,-0.0191,-186.31,-185.80,DOWN
36167,-0.0244,-187.92,-187.23,DOWN
36233,-0.0138,-188.83,-188.31,DOWN
36300,-0.0314,-190.90,-190.06,DOWN
36365,-0.0123,-191.72,-191.18,DOWN
36431,-0.0087,-192.29,-191.93,DOWN
36497,-0.0263,-194.02,-193.34,DOWN
36564,-0.0012,-194.11,-193.86,DOWN
36629,-0.0106,-194.81,-194.50,DOWN
36695,-0.0158,-195.85,-195.41,DOWN
36762,-0.0017,-195.96,-195.78,DOWN
36827,0.0002,-195.95,-195.89,DOWN
36893,-0.0109,-196.67,-196.42,DOWN
36959,0.0000,-196.67,-196.58,DOWN
37025,-0.0124,-197.49,-197.19,DOWN
37091,-0.0077,-197.99,-197.73,DOWN
